tick_id,day,project_id,owner,reshape_event,reshape_reason,old_target,new_target,dignity_preserved,material_substitution,public_explanation
395,22,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
396,23,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
397,23,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
398,23,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
399,23,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
400,23,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
401,23,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
402,23,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
403,23,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
404,23,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
405,23,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
406,23,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
407,23,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
408,23,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
409,23,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
410,23,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
411,23,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
412,23,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
413,23,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
414,24,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
415,24,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
416,24,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
417,24,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
418,24,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
419,24,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
420,24,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
421,24,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
422,24,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
423,24,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
424,24,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
425,24,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
426,24,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
427,24,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
428,24,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
429,24,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
430,24,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
431,24,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
432,25,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
433,25,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
434,25,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
435,25,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
436,25,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
437,25,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
438,25,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
439,25,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
440,25,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
441,25,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
442,25,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
443,25,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
444,25,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
445,25,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
446,25,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
447,25,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
448,25,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
449,25,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
450,26,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
451,26,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
452,26,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
453,26,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
454,26,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
455,26,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
456,26,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
457,26,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
458,26,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
459,26,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
460,26,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
461,26,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
462,26,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
463,26,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
464,26,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
465,26,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
466,26,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
467,26,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
468,27,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
469,27,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
470,27,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
471,27,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
472,27,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
473,27,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
474,27,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
475,27,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
476,27,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
477,27,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
478,27,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
479,27,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
480,27,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
481,27,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
482,27,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
483,27,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
484,27,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
485,27,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
486,28,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
487,28,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
488,28,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
489,28,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
490,28,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
491,28,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
492,28,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
493,28,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
494,28,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
495,28,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
496,28,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
497,28,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
498,28,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
499,28,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
500,28,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
501,28,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
502,28,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
503,28,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
504,29,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
505,29,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
506,29,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
507,29,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
508,29,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
509,29,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
510,29,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
511,29,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
512,29,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
513,29,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
514,29,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
515,29,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
516,29,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
517,29,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
518,29,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
519,29,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
520,29,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
521,29,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
522,30,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
523,30,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
524,30,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
525,30,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
526,30,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
527,30,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
528,30,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
529,30,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
530,30,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
531,30,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
532,30,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
533,30,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
534,30,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
535,30,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
536,30,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
537,30,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
538,30,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
539,30,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
540,31,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
541,31,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
542,31,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
543,31,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
544,31,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
545,31,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
546,31,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
547,31,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
548,31,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
549,31,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
550,31,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
551,31,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
552,31,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
553,31,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
554,31,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
555,31,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
556,31,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
557,31,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
558,32,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
559,32,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
560,32,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
561,32,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
562,32,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
563,32,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
564,32,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
565,32,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
566,32,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
567,32,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
568,32,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
569,32,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
570,32,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
571,32,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
572,32,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
573,32,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
574,32,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
575,32,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
576,33,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
577,33,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
578,33,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
579,33,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
580,33,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
581,33,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
582,33,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
583,33,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
584,33,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
585,33,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
586,33,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
587,33,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
588,33,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
589,33,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
590,33,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
591,33,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
592,33,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
593,33,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
594,34,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
595,34,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
596,34,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
597,34,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
598,34,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
599,34,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
600,34,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
601,34,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
602,34,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
603,34,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
604,34,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
605,34,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
606,34,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
607,34,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
608,34,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
609,34,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
610,34,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
611,34,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
612,35,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
613,35,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
614,35,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
615,35,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
616,35,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
617,35,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
618,35,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
619,35,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
620,35,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
621,35,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
622,35,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
623,35,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
624,35,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
625,35,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
626,35,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
627,35,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
628,35,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
629,35,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
630,36,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
631,36,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
632,36,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
633,36,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
634,36,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
635,36,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
636,36,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
637,36,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
638,36,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
639,36,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
640,36,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
641,36,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
642,36,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
643,36,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
644,36,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
645,36,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
646,36,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
647,36,archive_weather_log,Nia,false,none,0.815,0.815,true,none,none
