tick_id,day,agent,region_id,initiative_kind,message,tied_to_supply,tied_to_season,tied_to_guild,tied_to_apprentice,tied_to_collapse,player_visible
401,26,Ari,riverbend,none,none,False,True,False,False,False,False
402,26,Fay,roofward,none,none,False,True,False,False,False,False
403,26,Nia,archive_quarter,none,none,False,True,False,True,False,False
404,26,Milo,signal_ridge,none,none,False,True,False,False,False,False
405,26,Ivo,orchard_fen,none,none,False,True,False,False,False,False
406,26,Ari,riverbend,none,none,False,True,False,False,False,False
407,26,Fay,roofward,none,none,False,True,False,False,False,False
408,26,Nia,archive_quarter,none,none,False,True,False,True,False,False
409,26,Milo,signal_ridge,none,none,False,True,False,False,False,False
410,26,Ivo,orchard_fen,none,none,False,True,False,False,False,False
411,26,Ari,riverbend,building_upgrade_notice,river mill upgraded to tier 2.,False,True,False,False,False,True
412,26,Fay,roofward,none,none,False,True,False,False,False,False
413,26,Nia,archive_quarter,none,none,False,True,False,True,False,False
414,26,Milo,signal_ridge,none,none,False,True,False,False,False,False
415,26,Ivo,orchard_fen,none,none,False,True,False,False,False,False
416,27,Ari,riverbend,none,none,False,True,False,False,False,False
417,27,Fay,roofward,none,none,False,True,False,False,False,False
418,27,Nia,archive_quarter,none,none,False,True,False,False,False,False
419,27,Milo,signal_ridge,none,none,False,True,False,True,False,False
420,27,Ivo,orchard_fen,none,none,False,True,False,False,False,False
421,27,Ari,riverbend,none,none,False,True,False,False,False,False
422,27,Fay,roofward,none,none,False,True,False,False,False,False
423,27,Nia,archive_quarter,none,none,False,True,False,False,False,False
424,27,Milo,signal_ridge,none,none,False,True,False,True,False,False
425,27,Ivo,orchard_fen,none,none,False,True,False,False,False,False
426,27,Ari,riverbend,migration_care_notice,seeds moved toward archive_quarter under summer_dry.,False,True,False,False,False,True
427,27,Fay,roofward,none,none,False,True,False,False,False,False
428,27,Nia,archive_quarter,none,none,False,True,False,False,False,False
429,27,Milo,signal_ridge,none,none,False,True,False,True,False,False
430,27,Ivo,orchard_fen,none,none,False,True,False,False,False,False
431,27,Ari,riverbend,none,none,False,True,False,False,False,False
432,28,Fay,roofward,migration_care_notice,seeds moved toward signal_ridge under summer_dry.,False,True,False,False,False,True
433,28,Nia,archive_quarter,apprentice_succession_notice,Sera can now carry part of Index Guild work.,False,True,False,True,False,True
434,28,Milo,signal_ridge,none,none,False,True,False,False,False,False
435,28,Ivo,orchard_fen,none,none,False,True,False,True,False,False
436,28,Ari,riverbend,none,none,False,True,False,False,False,False
437,28,Fay,roofward,none,none,False,True,False,False,False,False
438,28,Nia,archive_quarter,building_upgrade_notice,public kiosk upgraded to tier 3.,False,True,False,False,False,True
439,28,Milo,signal_ridge,none,none,False,True,False,False,False,False
440,28,Ivo,orchard_fen,none,none,False,True,False,True,False,False
441,28,Ari,riverbend,none,none,False,True,False,False,False,False
442,28,Fay,roofward,none,none,False,True,False,False,False,False
443,28,Nia,archive_quarter,none,none,False,True,False,False,False,False
444,28,Milo,signal_ridge,none,none,False,True,False,False,False,False
445,28,Ivo,orchard_fen,none,none,False,True,False,True,False,False
446,28,Ari,riverbend,none,none,False,True,False,False,False,False
447,28,Fay,roofward,none,none,False,True,False,False,False,False
448,29,Nia,archive_quarter,none,none,False,True,False,False,False,False
449,29,Milo,signal_ridge,none,none,False,True,False,False,False,False
450,29,Ivo,orchard_fen,none,none,False,True,False,False,False,False
451,29,Ari,riverbend,none,none,False,True,False,True,False,False
452,29,Fay,roofward,collapse_recovery_call,Fay: roof cistern needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
453,29,Nia,archive_quarter,none,none,False,True,False,False,False,False
454,29,Milo,signal_ridge,none,none,False,True,False,False,False,False
455,29,Ivo,orchard_fen,none,none,False,True,False,False,False,False
456,29,Ari,riverbend,apprentice_succession_notice,Toma can now carry part of Bridgewright Guild work.,False,True,False,True,False,True
457,29,Fay,roofward,collapse_recovery_call,Fay: roof cistern needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
458,29,Nia,archive_quarter,none,none,False,True,False,False,False,False
459,29,Milo,signal_ridge,none,none,False,True,False,False,False,False
460,29,Ivo,orchard_fen,none,none,False,True,False,False,False,False
461,29,Ari,riverbend,none,none,False,True,False,True,False,False
462,29,Fay,roofward,collapse_recovery_call,Fay: roof cistern needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
463,29,Nia,archive_quarter,none,none,False,True,False,False,False,False
464,30,Ivo,orchard_fen,none,none,False,True,False,False,False,False
465,30,Ari,riverbend,none,none,False,True,False,False,False,False
466,30,Fay,roofward,none,none,False,True,False,False,True,False
467,30,Nia,archive_quarter,none,none,False,True,False,True,False,False
468,30,Milo,signal_ridge,none,none,False,True,False,False,False,False
469,30,Ivo,orchard_fen,none,none,False,True,False,False,False,False
470,30,Ari,riverbend,building_upgrade_notice,river mill upgraded to tier 3.,False,True,False,False,False,True
471,30,Fay,roofward,none,none,False,True,False,False,True,False
472,30,Nia,archive_quarter,none,none,False,True,False,True,False,False
473,30,Milo,signal_ridge,none,none,False,True,False,False,False,False
474,30,Ivo,orchard_fen,migration_care_notice,seeds moved toward roofward under summer_dry.,False,True,False,False,False,True
475,30,Ari,riverbend,none,none,False,True,False,False,False,False
476,30,Fay,roofward,none,none,False,True,False,False,True,False
477,30,Nia,archive_quarter,none,none,False,True,False,True,False,False
478,30,Milo,signal_ridge,none,none,False,True,False,False,False,False
479,30,Ivo,orchard_fen,none,none,False,True,False,False,False,False
480,31,Ari,riverbend,migration_care_notice,seeds moved toward archive_quarter under summer_dry.,False,True,False,False,False,True
481,31,Fay,roofward,none,none,False,True,False,False,True,False
482,31,Nia,archive_quarter,none,none,False,True,False,False,False,False
483,31,Milo,signal_ridge,apprentice_succession_notice,Ren can now carry part of Signal Guild work.,False,True,False,True,False,True
484,31,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
485,31,Ari,riverbend,none,none,False,True,False,False,False,False
486,31,Fay,roofward,none,none,False,True,False,False,True,False
487,31,Nia,archive_quarter,none,none,False,True,False,False,False,False
488,31,Milo,signal_ridge,none,none,False,True,False,True,False,False
489,31,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
490,31,Ari,riverbend,none,none,False,True,False,False,False,False
491,31,Fay,roofward,none,none,False,True,False,False,True,False
492,31,Nia,archive_quarter,none,none,False,True,False,False,False,False
493,31,Milo,signal_ridge,none,none,False,True,False,True,False,False
494,31,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
495,31,Ari,riverbend,none,none,False,True,False,False,False,False
496,32,Fay,roofward,none,none,False,True,False,False,True,False
497,32,Nia,archive_quarter,none,none,False,True,False,False,False,False
498,32,Milo,signal_ridge,none,none,False,True,False,False,False,False
499,32,Ivo,orchard_fen,none,none,False,True,False,True,True,False
500,32,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
501,32,Fay,roofward,none,none,False,True,False,False,True,False
502,32,Nia,archive_quarter,none,none,False,True,False,False,False,False
503,32,Milo,signal_ridge,none,none,False,True,False,False,False,False
504,32,Ivo,orchard_fen,none,none,False,True,False,True,True,False
505,32,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
506,32,Fay,roofward,none,none,False,True,False,False,True,False
507,32,Nia,archive_quarter,none,none,False,True,False,False,False,False
508,32,Milo,signal_ridge,none,none,False,True,False,False,False,False
509,32,Ivo,orchard_fen,none,none,False,True,False,True,True,False
510,32,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
511,32,Fay,roofward,none,none,False,True,False,False,True,False
512,33,Nia,archive_quarter,none,none,True,True,False,False,False,False
513,33,Milo,signal_ridge,none,none,True,True,False,False,False,False
514,33,Ivo,orchard_fen,none,none,True,True,False,False,True,False
515,33,Ari,riverbend,none,none,True,True,False,True,True,False
516,33,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,True,True
517,33,Nia,archive_quarter,none,none,True,True,False,False,False,False
518,33,Milo,signal_ridge,none,none,True,True,False,False,False,False
519,33,Ivo,orchard_fen,none,none,True,True,False,False,True,False
520,33,Ari,riverbend,none,none,True,True,False,True,True,False
521,33,Fay,roofward,none,none,True,True,False,False,True,False
522,33,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
523,33,Milo,signal_ridge,none,none,True,True,False,False,False,False
524,33,Ivo,orchard_fen,none,none,True,True,False,False,True,False
525,33,Ari,riverbend,none,none,True,True,False,True,True,False
526,33,Fay,roofward,none,none,True,True,False,False,True,False
527,33,Nia,archive_quarter,none,none,True,True,False,False,False,False
528,34,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
529,34,Ivo,orchard_fen,apprentice_succession_notice,Mara can now carry part of Seed Guild work.,True,True,False,True,True,True
530,34,Ari,riverbend,none,none,True,True,False,False,True,False
531,34,Fay,roofward,none,none,True,True,False,True,True,False
532,34,Nia,archive_quarter,none,none,True,True,False,False,False,False
533,34,Milo,signal_ridge,none,none,True,True,False,False,False,False
534,34,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,True,True
535,34,Ari,riverbend,none,none,True,True,False,False,True,False
536,34,Fay,roofward,none,none,True,True,False,True,True,False
537,34,Nia,archive_quarter,none,none,True,True,False,False,False,False
538,34,Milo,signal_ridge,none,none,True,True,False,False,False,False
539,34,Ivo,orchard_fen,none,none,True,True,False,False,True,False
540,34,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
541,34,Fay,roofward,none,none,True,True,False,True,True,False
542,34,Nia,archive_quarter,none,none,True,True,False,False,False,False
543,34,Milo,signal_ridge,none,none,True,True,False,False,False,False
544,35,Ivo,orchard_fen,none,none,True,True,False,False,True,False
545,35,Ari,riverbend,none,none,True,True,False,False,True,False
546,35,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,True,True
547,35,Nia,archive_quarter,none,none,True,True,False,True,False,False
548,35,Milo,signal_ridge,none,none,True,True,False,False,False,False
549,35,Ivo,orchard_fen,none,none,True,True,False,False,True,False
550,35,Ari,riverbend,none,none,True,True,False,False,True,False
551,35,Fay,roofward,none,none,True,True,False,False,True,False
552,35,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,True,False,True
553,35,Milo,signal_ridge,none,none,True,True,False,False,False,False
554,35,Ivo,orchard_fen,none,none,True,True,False,False,True,False
555,35,Ari,riverbend,none,none,True,True,False,False,True,False
556,35,Fay,roofward,none,none,True,True,False,False,True,False
557,35,Nia,archive_quarter,none,none,True,True,False,True,False,False
558,35,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
559,35,Ivo,orchard_fen,none,none,True,True,False,False,True,False
560,36,Fay,roofward,none,none,True,True,False,False,True,False
561,36,Nia,archive_quarter,none,none,True,True,False,False,False,False
562,36,Milo,signal_ridge,none,none,True,True,False,False,False,False
563,36,Ivo,orchard_fen,none,none,True,True,False,True,True,False
564,36,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
565,36,Fay,roofward,none,none,True,True,False,False,True,False
566,36,Nia,archive_quarter,none,none,True,True,False,False,False,False
567,36,Milo,signal_ridge,none,none,True,True,False,False,False,False
568,36,Ivo,orchard_fen,none,none,True,True,False,True,True,False
569,36,Ari,riverbend,none,none,True,True,False,False,True,False
570,36,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,True,True
571,36,Nia,archive_quarter,none,none,True,True,False,False,False,False
572,36,Milo,signal_ridge,none,none,True,True,False,False,False,False
573,36,Ivo,orchard_fen,none,none,True,True,False,True,True,False
574,36,Ari,riverbend,none,none,True,True,False,False,True,False
575,36,Fay,roofward,none,none,True,True,False,False,True,False
576,37,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
577,37,Milo,signal_ridge,none,none,True,True,False,False,False,False
578,37,Ivo,orchard_fen,none,none,True,True,False,False,True,False
579,37,Ari,riverbend,none,none,True,True,False,True,True,False
580,37,Fay,roofward,none,none,True,True,False,False,True,False
581,37,Nia,archive_quarter,none,none,True,True,False,False,False,False
582,37,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
583,37,Ivo,orchard_fen,none,none,True,True,False,False,True,False
584,37,Ari,riverbend,none,none,True,True,False,True,True,False
585,37,Fay,roofward,none,none,True,True,False,False,True,False
586,37,Nia,archive_quarter,none,none,True,True,False,False,False,False
587,37,Milo,signal_ridge,none,none,True,True,False,False,False,False
588,37,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,True,True
589,37,Ari,riverbend,none,none,True,True,False,True,True,False
590,37,Fay,roofward,none,none,True,True,False,False,True,False
591,37,Nia,archive_quarter,none,none,True,True,False,False,False,False
592,38,Milo,signal_ridge,none,none,True,True,False,False,False,False
593,38,Ivo,orchard_fen,none,none,True,True,False,False,True,False
594,38,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
595,38,Fay,roofward,none,none,True,True,False,True,True,False
596,38,Nia,archive_quarter,none,none,True,True,False,False,False,False
597,38,Milo,signal_ridge,none,none,True,True,False,False,False,False
598,38,Ivo,orchard_fen,none,none,True,True,False,False,True,False
599,38,Ari,riverbend,none,none,True,True,False,False,True,False
600,38,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,True,True,True
601,38,Nia,archive_quarter,none,none,True,True,False,False,False,False
602,38,Milo,signal_ridge,none,none,True,True,False,False,False,False
603,38,Ivo,orchard_fen,none,none,True,True,False,False,True,False
604,38,Ari,riverbend,none,none,True,True,False,False,True,False
605,38,Fay,roofward,none,none,True,True,False,True,True,False
606,38,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
607,38,Milo,signal_ridge,none,none,True,True,False,False,False,False
608,39,Ivo,orchard_fen,none,none,True,True,False,False,True,False
609,39,Ari,riverbend,none,none,True,True,False,False,True,False
610,39,Fay,roofward,none,none,True,True,False,False,True,False
611,39,Nia,archive_quarter,none,none,True,True,False,True,False,False
612,39,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
613,39,Ivo,orchard_fen,none,none,True,True,False,False,True,False
614,39,Ari,riverbend,none,none,True,True,False,False,True,False
615,39,Fay,roofward,none,none,True,True,False,False,True,False
616,39,Nia,archive_quarter,none,none,True,True,False,True,False,False
617,39,Milo,signal_ridge,none,none,True,True,False,False,False,False
618,39,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,True,True
619,39,Ari,riverbend,none,none,True,True,False,False,True,False
620,39,Fay,roofward,none,none,True,True,False,False,True,False
621,39,Nia,archive_quarter,none,none,True,True,False,True,False,False
622,39,Milo,signal_ridge,none,none,True,True,False,False,False,False
623,39,Ivo,orchard_fen,none,none,True,True,False,False,True,False
624,40,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
625,40,Fay,roofward,none,none,True,True,False,False,True,False
626,40,Nia,archive_quarter,none,none,True,True,False,False,False,False
627,40,Milo,signal_ridge,none,none,True,True,False,True,False,False
628,40,Ivo,orchard_fen,none,none,True,True,False,False,True,False
629,40,Ari,riverbend,none,none,True,True,False,False,True,False
630,40,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,True,True
631,40,Nia,archive_quarter,none,none,True,True,False,False,False,False
632,40,Milo,signal_ridge,none,none,True,True,False,True,False,False
633,40,Ivo,orchard_fen,none,none,True,True,False,False,True,False
634,40,Ari,riverbend,none,none,True,True,False,False,True,False
635,40,Fay,roofward,none,none,True,True,False,False,True,False
636,40,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
637,40,Milo,signal_ridge,none,none,True,True,False,True,False,False
638,40,Ivo,orchard_fen,none,none,True,True,False,False,True,False
639,40,Ari,riverbend,none,none,True,True,False,False,True,False
640,41,Fay,roofward,none,none,True,True,False,False,True,False
641,41,Nia,archive_quarter,none,none,True,True,False,False,False,False
642,41,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
643,41,Ivo,orchard_fen,none,none,True,True,False,True,True,False
644,41,Ari,riverbend,none,none,True,True,False,False,True,False
645,41,Fay,roofward,none,none,True,True,False,False,True,False
646,41,Nia,archive_quarter,none,none,True,True,False,False,False,False
647,41,Milo,signal_ridge,none,none,True,True,False,False,False,False
648,41,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,True,True,True
649,41,Ari,riverbend,none,none,True,True,False,False,True,False
650,41,Fay,roofward,none,none,True,True,False,False,True,False
651,41,Nia,archive_quarter,none,none,True,True,False,False,False,False
652,41,Milo,signal_ridge,none,none,True,True,False,False,False,False
653,41,Ivo,orchard_fen,none,none,True,True,False,True,True,False
654,41,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
655,41,Fay,roofward,none,none,True,True,True,True,False,False
656,42,Milo,signal_ridge,none,none,True,True,False,False,False,False
657,42,Ivo,orchard_fen,none,none,True,True,False,False,True,False
658,42,Ari,riverbend,none,none,True,True,False,False,True,False
659,42,Fay,roofward,none,none,True,True,False,True,False,False
660,42,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
661,42,Milo,signal_ridge,none,none,True,True,False,False,False,False
662,42,Ivo,orchard_fen,none,none,True,True,False,False,True,False
663,42,Ari,riverbend,none,none,True,True,False,False,True,False
664,42,Fay,roofward,none,none,True,True,False,True,False,False
665,42,Nia,archive_quarter,none,none,True,True,False,False,False,False
666,42,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
667,42,Ivo,orchard_fen,none,none,True,True,False,False,True,False
668,42,Ari,riverbend,none,none,True,True,False,False,True,False
669,42,Fay,roofward,none,none,True,True,False,True,False,False
670,42,Nia,archive_quarter,none,none,True,True,False,False,False,False
671,42,Milo,signal_ridge,none,none,True,True,False,False,False,False
672,43,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,True,True
673,43,Ari,riverbend,none,none,True,True,False,False,True,False
674,43,Fay,roofward,none,none,True,True,True,True,False,False
675,43,Nia,archive_quarter,none,none,True,True,False,True,False,False
676,43,Milo,signal_ridge,none,none,True,True,False,False,False,False
677,43,Ivo,orchard_fen,none,none,True,True,False,False,True,False
678,43,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,True,True
679,43,Fay,roofward,none,none,True,True,False,False,False,False
680,43,Nia,archive_quarter,none,none,True,True,False,True,False,False
681,43,Milo,signal_ridge,none,none,True,True,False,False,False,False
682,43,Ivo,orchard_fen,none,none,True,True,False,False,True,False
683,43,Ari,riverbend,none,none,True,True,False,False,True,False
684,43,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,False,True
685,43,Nia,archive_quarter,none,none,True,True,False,True,False,False
686,43,Milo,signal_ridge,none,none,True,True,False,False,False,False
687,43,Ivo,orchard_fen,none,none,True,True,False,False,True,False
688,44,Ari,riverbend,none,none,True,True,False,False,True,False
689,44,Fay,roofward,none,none,True,True,False,False,False,False
690,44,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
691,44,Milo,signal_ridge,none,none,True,True,False,True,False,False
692,44,Ivo,orchard_fen,none,none,True,True,False,False,True,False
693,44,Ari,riverbend,none,none,True,True,False,False,True,False
694,44,Fay,roofward,none,none,True,True,False,False,False,False
695,44,Nia,archive_quarter,none,none,True,True,False,False,False,False
696,44,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,True,False,True
697,44,Ivo,orchard_fen,none,none,True,True,False,False,True,False
698,44,Ari,riverbend,none,none,True,True,False,False,True,False
699,44,Fay,roofward,none,none,True,True,False,False,False,False
700,44,Nia,archive_quarter,none,none,True,True,False,False,False,False
701,44,Milo,signal_ridge,none,none,True,True,False,True,False,False
702,44,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,True,True
703,44,Ari,riverbend,none,none,True,True,True,True,False,False
704,45,Fay,roofward,none,none,True,True,False,False,False,False
705,45,Nia,archive_quarter,none,none,True,True,False,False,False,False
706,45,Milo,signal_ridge,none,none,True,True,True,True,False,False
707,45,Ivo,orchard_fen,none,none,True,True,False,True,True,False
708,45,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,False,True
709,45,Fay,roofward,none,none,True,True,False,False,False,False
710,45,Nia,archive_quarter,none,none,True,True,False,False,False,False
711,45,Milo,signal_ridge,none,none,True,True,False,False,False,False
712,45,Ivo,orchard_fen,none,none,True,True,False,True,True,False
713,45,Ari,riverbend,none,none,True,True,False,False,False,False
714,45,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,False,False,True
715,45,Nia,archive_quarter,none,none,True,True,False,False,False,False
716,45,Milo,signal_ridge,none,none,True,True,False,False,False,False
717,45,Ivo,orchard_fen,none,none,True,True,False,True,True,False
718,45,Ari,riverbend,none,none,True,True,False,False,False,False
719,45,Fay,roofward,none,none,True,True,False,False,False,False
720,46,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under autumn_wind.,True,True,False,False,False,True
721,46,Milo,signal_ridge,none,none,True,True,False,False,False,False
722,46,Ivo,orchard_fen,none,none,True,True,True,True,False,False
723,46,Ari,riverbend,none,none,True,True,False,True,False,False
724,46,Fay,roofward,none,none,True,True,False,False,False,False
725,46,Nia,archive_quarter,none,none,True,True,False,False,False,False
726,46,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under autumn_wind.,True,True,False,False,False,True
727,46,Ivo,orchard_fen,none,none,True,True,False,False,False,False
728,46,Ari,riverbend,none,none,True,True,False,True,False,False
729,46,Fay,roofward,none,none,True,True,False,False,False,False
730,46,Nia,archive_quarter,none,none,True,True,False,False,False,False
731,46,Milo,signal_ridge,none,none,True,True,False,False,False,False
732,46,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,False,True
733,46,Ari,riverbend,none,none,True,True,False,True,False,False
734,46,Fay,roofward,none,none,True,True,False,False,False,False
735,46,Nia,archive_quarter,guild_repair_notice,Index Guild reduced backlog in archive_quarter.,True,True,True,True,False,True
736,47,Milo,signal_ridge,none,none,True,True,False,False,False,False
737,47,Ivo,orchard_fen,none,none,True,True,False,False,False,False
738,47,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,True,True,False,True
739,47,Fay,roofward,none,none,True,True,False,True,False,False
740,47,Nia,archive_quarter,collapse_recovery_call,Nia: public kiosk needs guild recovery after seasonal storm pressure.,True,True,False,False,True,True
741,47,Milo,signal_ridge,none,none,True,True,False,False,False,False
742,47,Ivo,orchard_fen,none,none,True,True,False,False,False,False
743,47,Ari,riverbend,none,none,True,True,False,False,False,False
744,47,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under autumn_wind.,True,True,False,True,False,True
745,47,Nia,archive_quarter,collapse_recovery_call,Nia: public kiosk needs guild recovery after seasonal storm pressure.,True,True,True,False,True,True
746,47,Milo,signal_ridge,none,none,True,True,False,False,False,False
747,47,Ivo,orchard_fen,none,none,True,True,False,False,False,False
748,47,Ari,riverbend,none,none,True,True,False,False,False,False
749,47,Fay,roofward,none,none,True,True,False,True,False,False
750,47,Nia,archive_quarter,collapse_recovery_call,Nia: public kiosk needs guild recovery after seasonal storm pressure.,True,True,True,False,True,True
751,47,Milo,signal_ridge,none,none,True,True,True,True,False,False
752,48,Ari,riverbend,none,none,True,True,False,False,False,False
753,48,Fay,roofward,none,none,True,True,False,False,False,False
754,48,Nia,archive_quarter,none,none,True,True,True,True,False,False
755,48,Milo,signal_ridge,none,none,True,True,False,True,False,False
756,48,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under autumn_wind.,True,True,False,False,False,True
757,48,Ari,riverbend,none,none,True,True,False,False,False,False
758,48,Fay,roofward,none,none,True,True,False,False,False,False
759,48,Nia,archive_quarter,none,none,True,True,True,True,False,False
760,48,Milo,signal_ridge,none,none,True,True,False,True,False,False
761,48,Ivo,orchard_fen,none,none,True,True,False,False,False,False
762,48,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under autumn_wind.,True,True,False,False,False,True
763,48,Fay,roofward,none,none,True,True,False,False,False,False
764,48,Nia,archive_quarter,none,none,True,True,True,True,False,False
765,48,Milo,signal_ridge,none,none,True,True,False,True,False,False
766,48,Ivo,orchard_fen,none,none,True,True,False,False,False,False
767,48,Ari,riverbend,none,none,True,True,False,False,False,False
768,49,Fay,roofward,migration_care_notice,oil moved toward signal_ridge under winter_cold.,True,True,False,False,False,True
769,49,Nia,archive_quarter,none,none,True,True,False,False,False,False
770,49,Milo,signal_ridge,guild_repair_notice,Signal Guild reduced backlog in signal_ridge.,True,True,True,True,False,True
771,49,Ivo,orchard_fen,none,none,True,True,False,True,False,False
772,49,Ari,riverbend,none,none,True,True,False,False,False,False
773,49,Fay,roofward,none,none,True,True,False,False,False,False
774,49,Nia,archive_quarter,none,none,True,True,False,False,False,False
775,49,Milo,signal_ridge,none,none,True,True,False,False,False,False
776,49,Ivo,orchard_fen,none,none,True,True,False,True,False,False
777,49,Ari,riverbend,none,none,True,True,False,False,False,False
778,49,Fay,roofward,none,none,True,True,False,False,False,False
779,49,Nia,archive_quarter,none,none,True,True,False,False,False,False
780,49,Milo,signal_ridge,none,none,True,True,False,False,False,False
781,49,Ivo,orchard_fen,none,none,True,True,False,True,False,False
782,49,Ari,riverbend,supply_route_warning,Ari: riverbend->archive_quarter is blocked for planks.,True,True,False,False,False,True
783,49,Fay,roofward,none,none,True,True,True,True,False,False
784,50,Nia,archive_quarter,none,none,True,True,False,False,False,False
785,50,Milo,signal_ridge,none,none,True,True,False,False,False,False
786,50,Ivo,orchard_fen,none,none,True,True,False,False,False,False
787,50,Ari,riverbend,none,none,True,True,False,True,False,False
788,50,Fay,roofward,none,none,True,True,False,False,False,False
789,50,Nia,archive_quarter,none,none,True,True,False,False,False,False
790,50,Milo,signal_ridge,none,none,True,True,False,False,False,False
791,50,Ivo,orchard_fen,none,none,True,True,False,False,False,False
792,50,Ari,riverbend,none,none,True,True,False,True,False,False
793,50,Fay,roofward,none,none,True,True,False,False,False,False
794,50,Nia,archive_quarter,none,none,True,True,False,False,False,False
795,50,Milo,signal_ridge,none,none,True,True,False,False,False,False
796,50,Ivo,orchard_fen,none,none,True,True,False,False,False,False
797,50,Ari,riverbend,none,none,True,True,False,True,False,False
798,50,Fay,roofward,none,none,True,True,False,False,False,False
799,50,Nia,archive_quarter,none,none,True,True,True,True,False,False
800,51,Milo,signal_ridge,none,none,True,True,False,False,False,False
801,51,Ivo,orchard_fen,none,none,True,True,False,False,False,False
802,51,Ari,riverbend,none,none,True,True,True,True,False,False
803,51,Fay,roofward,none,none,True,True,False,True,False,False
