tick_id,day,route_id,agent,dialogue_turn,dialogue_kind,public_text,references_avatar_decision,references_branch_tradeoff,references_reload_state,private_workspace_sealed,followup_available
373,25,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
374,25,roofward_archive,Fay,6,none,none,False,False,False,True,False
375,26,archive_signal,Nia,7,none,none,False,False,False,True,False
376,26,signal_orchard,Milo,6,none,none,False,False,False,True,False
377,26,orchard_riverbend,Ivo,9,none,none,False,False,False,True,False
378,26,central_repair_ring,Juno,5,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,True,True,True,True
379,26,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
380,26,roofward_archive,Fay,6,none,none,False,False,False,True,False
381,26,archive_signal,Nia,7,none,none,False,False,False,True,False
382,26,signal_orchard,Milo,6,none,none,False,False,False,True,False
383,26,orchard_riverbend,Ivo,9,none,none,False,False,False,True,False
384,26,central_repair_ring,Juno,5,none,none,False,False,False,True,False
385,26,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
386,26,roofward_archive,Fay,7,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,True,True,True,True
387,26,archive_signal,Nia,7,none,none,False,False,False,True,False
388,26,signal_orchard,Milo,6,none,none,False,False,False,True,False
389,26,orchard_riverbend,Ivo,9,none,none,False,False,False,True,False
390,27,central_repair_ring,Juno,5,none,none,False,False,False,True,False
391,27,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
392,27,roofward_archive,Fay,7,none,none,False,False,False,True,False
393,27,archive_signal,Nia,8,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
394,27,signal_orchard,Milo,6,none,none,False,False,False,True,False
395,27,orchard_riverbend,Ivo,9,none,none,False,False,False,True,False
396,27,central_repair_ring,Juno,5,none,none,False,False,False,True,False
397,27,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
398,27,roofward_archive,Fay,7,none,none,False,False,False,True,False
399,27,archive_signal,Nia,8,none,none,False,False,False,True,False
400,27,signal_orchard,Milo,6,none,none,False,False,False,True,False
401,27,orchard_riverbend,Ivo,10,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
402,27,central_repair_ring,Juno,5,none,none,False,False,False,True,False
403,27,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
404,27,roofward_archive,Fay,7,none,none,False,False,False,True,False
405,28,archive_signal,Nia,8,none,none,False,False,False,True,False
406,28,signal_orchard,Milo,6,none,none,False,False,False,True,False
407,28,orchard_riverbend,Ivo,10,none,none,False,False,False,True,False
408,28,central_repair_ring,Juno,6,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,True,True,True,True
409,28,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
410,28,roofward_archive,Fay,7,none,none,False,False,False,True,False
411,28,archive_signal,Nia,8,none,none,False,False,False,True,False
412,28,signal_orchard,Milo,6,none,none,False,False,False,True,False
413,28,orchard_riverbend,Ivo,10,none,none,False,False,False,True,False
414,28,central_repair_ring,Juno,6,none,none,False,False,False,True,False
415,28,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
416,28,roofward_archive,Fay,8,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.93.,True,True,True,True,True
417,28,archive_signal,Nia,8,none,none,False,False,False,True,False
418,28,signal_orchard,Milo,6,none,none,False,False,False,True,False
419,28,orchard_riverbend,Ivo,10,none,none,False,False,False,True,False
420,29,central_repair_ring,Juno,6,none,none,False,False,False,True,False
421,29,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
422,29,roofward_archive,Fay,8,none,none,False,False,False,True,False
423,29,archive_signal,Nia,9,thanks,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
424,29,signal_orchard,Milo,6,none,none,False,False,False,True,False
425,29,orchard_riverbend,Ivo,10,none,none,False,False,False,True,False
426,29,central_repair_ring,Juno,6,none,none,False,False,False,True,False
427,29,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
428,29,roofward_archive,Fay,8,none,none,False,False,False,True,False
429,29,archive_signal,Nia,9,none,none,False,False,False,True,False
430,29,signal_orchard,Milo,6,none,none,False,False,False,True,False
431,29,orchard_riverbend,Ivo,11,thanks,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
432,29,central_repair_ring,Juno,6,none,none,False,False,False,True,False
433,29,riverbend_roofward,Ari,8,none,none,False,False,False,True,False
434,29,roofward_archive,Fay,8,none,none,False,False,False,True,False
435,30,signal_orchard,Milo,6,none,none,False,False,False,True,False
436,30,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
437,30,central_repair_ring,Juno,6,none,none,False,False,False,True,False
438,30,riverbend_roofward,Ari,9,planning_followup,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
439,30,roofward_archive,Fay,8,none,none,False,False,False,True,False
440,30,archive_signal,Nia,9,none,none,False,False,False,True,False
441,30,signal_orchard,Milo,6,none,none,False,False,False,True,False
442,30,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
443,30,central_repair_ring,Juno,6,none,none,False,False,False,True,False
444,30,riverbend_roofward,Ari,9,none,none,False,False,False,True,False
445,30,roofward_archive,Fay,8,none,none,False,False,False,True,False
446,30,archive_signal,Nia,10,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
447,30,signal_orchard,Milo,6,none,none,False,False,False,True,False
448,30,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
449,30,central_repair_ring,Juno,6,none,none,False,False,False,True,False
450,31,riverbend_roofward,Ari,9,none,none,False,False,False,True,False
451,31,roofward_archive,Fay,8,none,none,False,False,False,True,False
452,31,archive_signal,Nia,10,none,none,False,False,False,True,False
453,31,signal_orchard,Milo,7,thanks,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
454,31,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
455,31,central_repair_ring,Juno,6,none,none,False,False,False,True,False
456,31,riverbend_roofward,Ari,9,none,none,False,False,False,True,False
457,31,roofward_archive,Fay,8,none,none,False,False,False,True,False
458,31,archive_signal,Nia,10,none,none,False,False,False,True,False
459,31,signal_orchard,Milo,7,none,none,False,False,False,True,False
460,31,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
461,31,central_repair_ring,Juno,7,planning_followup,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
462,31,riverbend_roofward,Ari,9,none,none,False,False,False,True,False
463,31,roofward_archive,Fay,8,none,none,False,False,False,True,False
464,31,archive_signal,Nia,10,none,none,False,False,False,True,False
465,32,signal_orchard,Milo,7,none,none,False,False,False,True,False
466,32,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
467,32,central_repair_ring,Juno,7,none,none,False,False,False,True,False
468,32,riverbend_roofward,Ari,10,planning_followup,Ari: I remember you chose orchard ridge detour for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
469,32,roofward_archive,Fay,8,none,none,False,False,False,True,False
470,32,archive_signal,Nia,10,none,none,False,False,False,True,False
471,32,signal_orchard,Milo,7,none,none,False,False,False,True,False
472,32,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
473,32,central_repair_ring,Juno,7,none,none,False,False,False,True,False
474,32,riverbend_roofward,Ari,10,none,none,False,False,False,True,False
475,32,roofward_archive,Fay,8,none,none,False,False,False,True,False
476,32,archive_signal,Nia,11,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
477,32,signal_orchard,Milo,7,none,none,False,False,False,True,False
478,32,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
479,32,central_repair_ring,Juno,7,none,none,False,False,False,True,False
480,33,riverbend_roofward,Ari,10,none,none,False,False,False,True,False
481,33,roofward_archive,Fay,8,none,none,False,False,False,True,False
482,33,archive_signal,Nia,11,none,none,False,False,False,True,False
483,33,signal_orchard,Milo,8,thanks,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,False,True,True,True
484,33,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
485,33,central_repair_ring,Juno,7,none,none,False,False,False,True,False
486,33,riverbend_roofward,Ari,10,none,none,False,False,False,True,False
487,33,roofward_archive,Fay,8,none,none,False,False,False,True,False
488,33,archive_signal,Nia,11,none,none,False,False,False,True,False
489,33,signal_orchard,Milo,8,none,none,False,False,False,True,False
490,33,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
491,33,central_repair_ring,Juno,8,planning_followup,Juno: I remember you chose outer bell path for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
492,33,riverbend_roofward,Ari,10,none,none,False,False,False,True,False
493,33,roofward_archive,Fay,8,none,none,False,False,False,True,False
494,33,archive_signal,Nia,11,none,none,False,False,False,True,False
495,34,signal_orchard,Milo,8,none,none,False,False,False,True,False
496,34,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
497,34,central_repair_ring,Juno,8,none,none,False,False,False,True,False
498,34,riverbend_roofward,Ari,11,thanks,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,True,True,True,True
499,34,roofward_archive,Fay,8,none,none,False,False,False,True,False
500,34,archive_signal,Nia,11,none,none,False,False,False,True,False
501,34,signal_orchard,Milo,8,none,none,False,False,False,True,False
502,34,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
503,34,central_repair_ring,Juno,8,none,none,False,False,False,True,False
504,34,riverbend_roofward,Ari,11,none,none,False,False,False,True,False
505,34,roofward_archive,Fay,8,none,none,False,False,False,True,False
506,34,archive_signal,Nia,12,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
507,34,signal_orchard,Milo,8,none,none,False,False,False,True,False
508,34,orchard_riverbend,Ivo,11,none,none,False,False,False,True,False
509,34,central_repair_ring,Juno,8,none,none,False,False,False,True,False
510,35,roofward_archive,Fay,8,none,none,False,False,False,True,False
511,35,archive_signal,Nia,12,none,none,False,False,False,True,False
512,35,signal_orchard,Milo,8,none,none,False,False,False,True,False
513,35,orchard_riverbend,Ivo,12,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
514,35,central_repair_ring,Juno,8,none,none,False,False,False,True,False
515,35,riverbend_roofward,Ari,11,none,none,False,False,False,True,False
516,35,roofward_archive,Fay,8,none,none,False,False,False,True,False
517,35,archive_signal,Nia,12,none,none,False,False,False,True,False
518,35,signal_orchard,Milo,8,none,none,False,False,False,True,False
519,35,orchard_riverbend,Ivo,12,none,none,False,False,False,True,False
520,35,central_repair_ring,Juno,8,none,none,False,False,False,True,False
521,35,riverbend_roofward,Ari,12,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
522,35,roofward_archive,Fay,8,none,none,False,False,False,True,False
523,35,archive_signal,Nia,12,none,none,False,False,False,True,False
524,35,signal_orchard,Milo,8,none,none,False,False,False,True,False
525,36,orchard_riverbend,Ivo,12,none,none,False,False,False,True,False
526,36,central_repair_ring,Juno,8,none,none,False,False,False,True,False
527,36,riverbend_roofward,Ari,12,none,none,False,False,False,True,False
528,36,roofward_archive,Fay,9,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,True,True,True,True
529,36,archive_signal,Nia,12,none,none,False,False,False,True,False
530,36,signal_orchard,Milo,8,none,none,False,False,False,True,False
531,36,orchard_riverbend,Ivo,12,none,none,False,False,False,True,False
532,36,central_repair_ring,Juno,8,none,none,False,False,False,True,False
533,36,riverbend_roofward,Ari,12,none,none,False,False,False,True,False
534,36,roofward_archive,Fay,9,none,none,False,False,False,True,False
535,36,archive_signal,Nia,12,none,none,False,False,False,True,False
536,36,signal_orchard,Milo,9,planning_followup,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,True,True,True,True
537,36,orchard_riverbend,Ivo,12,none,none,False,False,False,True,False
538,36,central_repair_ring,Juno,8,none,none,False,False,False,True,False
539,36,riverbend_roofward,Ari,12,none,none,False,False,False,True,False
540,37,roofward_archive,Fay,9,none,none,False,False,False,True,False
541,37,archive_signal,Nia,12,none,none,False,False,False,True,False
542,37,signal_orchard,Milo,9,none,none,False,False,False,True,False
543,37,orchard_riverbend,Ivo,13,planning_followup,Ivo: I remember you chose fen track for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
544,37,central_repair_ring,Juno,8,none,none,False,False,False,True,False
545,37,riverbend_roofward,Ari,12,none,none,False,False,False,True,False
546,37,roofward_archive,Fay,9,none,none,False,False,False,True,False
547,37,archive_signal,Nia,12,none,none,False,False,False,True,False
548,37,signal_orchard,Milo,9,none,none,False,False,False,True,False
549,37,orchard_riverbend,Ivo,13,none,none,False,False,False,True,False
550,37,central_repair_ring,Juno,8,none,none,False,False,False,True,False
551,37,riverbend_roofward,Ari,13,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
552,37,roofward_archive,Fay,9,none,none,False,False,False,True,False
553,37,archive_signal,Nia,12,none,none,False,False,False,True,False
554,37,signal_orchard,Milo,9,none,none,False,False,False,True,False
555,38,orchard_riverbend,Ivo,13,none,none,False,False,False,True,False
556,38,central_repair_ring,Juno,8,none,none,False,False,False,True,False
557,38,riverbend_roofward,Ari,13,none,none,False,False,False,True,False
558,38,roofward_archive,Fay,10,thanks,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,True,True,True,True
559,38,archive_signal,Nia,12,none,none,False,False,False,True,False
560,38,signal_orchard,Milo,9,none,none,False,False,False,True,False
561,38,orchard_riverbend,Ivo,13,none,none,False,False,False,True,False
562,38,central_repair_ring,Juno,8,none,none,False,False,False,True,False
563,38,riverbend_roofward,Ari,13,none,none,False,False,False,True,False
564,38,roofward_archive,Fay,10,none,none,False,False,False,True,False
565,38,archive_signal,Nia,12,none,none,False,False,False,True,False
566,38,signal_orchard,Milo,10,planning_followup,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,True,True,True,True
567,38,orchard_riverbend,Ivo,13,none,none,False,False,False,True,False
568,38,central_repair_ring,Juno,8,none,none,False,False,False,True,False
569,38,riverbend_roofward,Ari,13,none,none,False,False,False,True,False
570,39,roofward_archive,Fay,10,none,none,False,False,False,True,False
571,39,archive_signal,Nia,12,none,none,False,False,False,True,False
572,39,signal_orchard,Milo,10,none,none,False,False,False,True,False
573,39,orchard_riverbend,Ivo,14,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,False,True,True,True
574,39,central_repair_ring,Juno,8,none,none,False,False,False,True,False
575,39,riverbend_roofward,Ari,13,none,none,False,False,False,True,False
576,39,roofward_archive,Fay,10,none,none,False,False,False,True,False
577,39,archive_signal,Nia,12,none,none,False,False,False,True,False
578,39,signal_orchard,Milo,10,none,none,False,False,False,True,False
579,39,orchard_riverbend,Ivo,14,none,none,False,False,False,True,False
580,39,central_repair_ring,Juno,8,none,none,False,False,False,True,False
581,39,riverbend_roofward,Ari,14,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
582,39,roofward_archive,Fay,10,none,none,False,False,False,True,False
583,39,archive_signal,Nia,12,none,none,False,False,False,True,False
584,39,signal_orchard,Milo,10,none,none,False,False,False,True,False
585,40,central_repair_ring,Juno,8,none,none,False,False,False,True,False
586,40,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
587,40,roofward_archive,Fay,10,none,none,False,False,False,True,False
588,40,archive_signal,Nia,13,planning_followup,Nia: I remember you chose paper lane for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
589,40,signal_orchard,Milo,10,none,none,False,False,False,True,False
590,40,orchard_riverbend,Ivo,14,none,none,False,False,False,True,False
591,40,central_repair_ring,Juno,8,none,none,False,False,False,True,False
592,40,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
593,40,roofward_archive,Fay,10,none,none,False,False,False,True,False
594,40,archive_signal,Nia,13,none,none,False,False,False,True,False
595,40,signal_orchard,Milo,10,none,none,False,False,False,True,False
596,40,orchard_riverbend,Ivo,15,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
597,40,central_repair_ring,Juno,8,none,none,False,False,False,True,False
598,40,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
599,40,roofward_archive,Fay,10,none,none,False,False,False,True,False
600,41,archive_signal,Nia,13,none,none,False,False,False,True,False
601,41,signal_orchard,Milo,10,none,none,False,False,False,True,False
602,41,orchard_riverbend,Ivo,15,none,none,False,False,False,True,False
603,41,central_repair_ring,Juno,9,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,False,True,True,True
604,41,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
605,41,roofward_archive,Fay,10,none,none,False,False,False,True,False
606,41,archive_signal,Nia,13,none,none,False,False,False,True,False
607,41,signal_orchard,Milo,10,none,none,False,False,False,True,False
608,41,orchard_riverbend,Ivo,15,none,none,False,False,False,True,False
609,41,central_repair_ring,Juno,9,none,none,False,False,False,True,False
610,41,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
611,41,roofward_archive,Fay,11,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,False,True,True,True
612,41,archive_signal,Nia,13,none,none,False,False,False,True,False
613,41,signal_orchard,Milo,10,none,none,False,False,False,True,False
614,41,orchard_riverbend,Ivo,15,none,none,False,False,False,True,False
615,42,central_repair_ring,Juno,9,none,none,False,False,False,True,False
616,42,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
617,42,roofward_archive,Fay,11,none,none,False,False,False,True,False
618,42,archive_signal,Nia,14,thanks,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
619,42,signal_orchard,Milo,10,none,none,False,False,False,True,False
620,42,orchard_riverbend,Ivo,15,none,none,False,False,False,True,False
621,42,central_repair_ring,Juno,9,none,none,False,False,False,True,False
622,42,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
623,42,roofward_archive,Fay,11,none,none,False,False,False,True,False
624,42,archive_signal,Nia,14,none,none,False,False,False,True,False
625,42,signal_orchard,Milo,10,none,none,False,False,False,True,False
626,42,orchard_riverbend,Ivo,16,planning_followup,Ivo: I remember you chose market plank route for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
627,42,central_repair_ring,Juno,9,none,none,False,False,False,True,False
628,42,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
629,42,roofward_archive,Fay,11,none,none,False,False,False,True,False
630,43,archive_signal,Nia,14,none,none,False,False,False,True,False
631,43,signal_orchard,Milo,10,none,none,False,False,False,True,False
632,43,orchard_riverbend,Ivo,16,none,none,False,False,False,True,False
633,43,central_repair_ring,Juno,10,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.93.,True,False,True,True,True
634,43,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
635,43,roofward_archive,Fay,11,none,none,False,False,False,True,False
636,43,archive_signal,Nia,14,none,none,False,False,False,True,False
637,43,signal_orchard,Milo,10,none,none,False,False,False,True,False
638,43,orchard_riverbend,Ivo,16,none,none,False,False,False,True,False
639,43,central_repair_ring,Juno,10,none,none,False,False,False,True,False
640,43,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
641,43,roofward_archive,Fay,12,planning_followup,Fay: I remember you chose cool archive lane for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,True,False,True,True,True
642,43,archive_signal,Nia,14,none,none,False,False,False,True,False
643,43,signal_orchard,Milo,10,none,none,False,False,False,True,False
644,43,orchard_riverbend,Ivo,16,none,none,False,False,False,True,False
645,44,central_repair_ring,Juno,10,none,none,False,False,False,True,False
646,44,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
647,44,roofward_archive,Fay,12,none,none,False,False,False,True,False
648,44,archive_signal,Nia,15,thanks,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,True,True,True,True
649,44,signal_orchard,Milo,10,none,none,False,False,False,True,False
650,44,orchard_riverbend,Ivo,16,none,none,False,False,False,True,False
651,44,central_repair_ring,Juno,10,none,none,False,False,False,True,False
652,44,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
653,44,roofward_archive,Fay,12,none,none,False,False,False,True,False
654,44,archive_signal,Nia,15,none,none,False,False,False,True,False
655,44,signal_orchard,Milo,10,none,none,False,False,False,True,False
656,44,orchard_riverbend,Ivo,17,planning_followup,Ivo: I remember you chose fen track for orchard_fen->riverbend. The Seed Guild record shows recovery 0.94.,True,True,True,True,True
657,44,central_repair_ring,Juno,10,none,none,False,False,False,True,False
658,44,riverbend_roofward,Ari,14,none,none,False,False,False,True,False
659,44,roofward_archive,Fay,12,none,none,False,False,False,True,False
660,45,signal_orchard,Milo,10,none,none,False,False,False,True,False
661,45,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
662,45,central_repair_ring,Juno,10,none,none,False,False,False,True,False
663,45,riverbend_roofward,Ari,15,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
664,45,roofward_archive,Fay,12,none,none,False,False,False,True,False
665,45,archive_signal,Nia,15,none,none,False,False,False,True,False
666,45,signal_orchard,Milo,10,none,none,False,False,False,True,False
667,45,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
668,45,central_repair_ring,Juno,10,none,none,False,False,False,True,False
669,45,riverbend_roofward,Ari,15,none,none,False,False,False,True,False
670,45,roofward_archive,Fay,12,none,none,False,False,False,True,False
671,45,archive_signal,Nia,16,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
672,45,signal_orchard,Milo,10,none,none,False,False,False,True,False
673,45,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
674,45,central_repair_ring,Juno,10,none,none,False,False,False,True,False
675,46,riverbend_roofward,Ari,15,none,none,False,False,False,True,False
676,46,roofward_archive,Fay,12,none,none,False,False,False,True,False
677,46,archive_signal,Nia,16,none,none,False,False,False,True,False
678,46,signal_orchard,Milo,11,planning_followup,Milo: I remember you chose dusk road for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,True,True,True,True
679,46,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
680,46,central_repair_ring,Juno,10,none,none,False,False,False,True,False
681,46,riverbend_roofward,Ari,15,none,none,False,False,False,True,False
682,46,roofward_archive,Fay,12,none,none,False,False,False,True,False
683,46,archive_signal,Nia,16,none,none,False,False,False,True,False
684,46,signal_orchard,Milo,11,none,none,False,False,False,True,False
685,46,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
686,46,central_repair_ring,Juno,11,thanks,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,True,True,True,True
687,46,riverbend_roofward,Ari,15,none,none,False,False,False,True,False
688,46,roofward_archive,Fay,12,none,none,False,False,False,True,False
689,46,archive_signal,Nia,16,none,none,False,False,False,True,False
690,47,signal_orchard,Milo,11,none,none,False,False,False,True,False
691,47,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
692,47,central_repair_ring,Juno,11,none,none,False,False,False,True,False
693,47,riverbend_roofward,Ari,16,thanks,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
694,47,roofward_archive,Fay,12,none,none,False,False,False,True,False
695,47,archive_signal,Nia,16,none,none,False,False,False,True,False
696,47,signal_orchard,Milo,11,none,none,False,False,False,True,False
697,47,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
698,47,central_repair_ring,Juno,11,none,none,False,False,False,True,False
699,47,riverbend_roofward,Ari,16,none,none,False,False,False,True,False
700,47,roofward_archive,Fay,12,none,none,False,False,False,True,False
701,47,archive_signal,Nia,17,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
702,47,signal_orchard,Milo,11,none,none,False,False,False,True,False
703,47,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
704,47,central_repair_ring,Juno,11,none,none,False,False,False,True,False
705,48,riverbend_roofward,Ari,16,none,none,False,False,False,True,False
706,48,roofward_archive,Fay,12,none,none,False,False,False,True,False
707,48,archive_signal,Nia,17,none,none,False,False,False,True,False
708,48,signal_orchard,Milo,12,thanks,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,True,True,True,True,True
709,48,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
710,48,central_repair_ring,Juno,11,none,none,False,False,False,True,False
711,48,riverbend_roofward,Ari,16,none,none,False,False,False,True,False
712,48,roofward_archive,Fay,12,none,none,False,False,False,True,False
713,48,archive_signal,Nia,17,none,none,False,False,False,True,False
714,48,signal_orchard,Milo,12,none,none,False,False,False,True,False
715,48,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
716,48,central_repair_ring,Juno,12,planning_followup,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,True,True,True,True,True
717,48,riverbend_roofward,Ari,16,none,none,False,False,False,True,False
718,48,roofward_archive,Fay,12,none,none,False,False,False,True,False
719,48,archive_signal,Nia,17,none,none,False,False,False,True,False
720,49,signal_orchard,Milo,12,none,none,False,False,False,True,False
721,49,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
722,49,central_repair_ring,Juno,12,none,none,False,False,False,True,False
723,49,riverbend_roofward,Ari,17,planning_followup,Ari: I remember you chose river ford for riverbend->roofward. The Bridgewright Guild record shows recovery 0.94.,True,False,True,True,True
724,49,roofward_archive,Fay,12,none,none,False,False,False,True,False
725,49,archive_signal,Nia,17,none,none,False,False,False,True,False
726,49,signal_orchard,Milo,12,none,none,False,False,False,True,False
727,49,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
728,49,central_repair_ring,Juno,12,none,none,False,False,False,True,False
729,49,riverbend_roofward,Ari,17,none,none,False,False,False,True,False
730,49,roofward_archive,Fay,12,none,none,False,False,False,True,False
731,49,archive_signal,Nia,18,planning_followup,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,True,False,True,True,True
732,49,signal_orchard,Milo,12,none,none,False,False,False,True,False
733,49,orchard_riverbend,Ivo,17,none,none,False,False,False,True,False
734,49,central_repair_ring,Juno,12,none,none,False,False,False,True,False
