tick_id,day,route_id,replay_event,state_hash,includes_dialogue_choice,includes_merge_or_rollback,includes_snapshot,includes_body_language,includes_reload_probe,replay_exportable
251,18,archive_signal,archive_signal:paper lane:snap31:watchful neutral stance,v32-752763,False,False,False,False,False,True
252,19,signal_orchard,signal_orchard:river lantern loop:snap27:open forward lean,v32-787685,False,False,True,True,True,True
253,19,orchard_riverbend,orchard_riverbend:fen track:snap28:watchful neutral stance,v32-794325,True,False,False,True,False,True
254,19,central_repair_ring,central_repair_ring:inner repair yard:snap29:open forward lean,v32-850223,False,True,True,True,False,True
255,19,riverbend_roofward,riverbend_roofward:river ford:snap31:watchful neutral stance,v32-798113,False,False,True,False,False,True
256,19,roofward_archive,roofward_archive:glass stair:snap31:open forward lean,v32-683578,True,False,False,True,False,True
257,19,archive_signal,archive_signal:paper lane:snap31:watchful neutral stance,v32-744019,False,False,False,False,False,True
258,19,signal_orchard,signal_orchard:dusk road:snap28:open forward lean,v32-651768,False,True,True,True,False,True
259,19,orchard_riverbend,orchard_riverbend:fen track:snap29:watchful neutral stance,v32-792804,False,False,True,False,False,True
260,19,central_repair_ring,central_repair_ring:inner repair yard:snap29:open forward lean,v32-850106,True,False,False,True,False,True
261,19,riverbend_roofward,riverbend_roofward:river ford:snap31:watchful neutral stance,v32-823281,False,False,False,False,False,True
262,19,roofward_archive,roofward_archive:cool archive lane:snap32:open forward lean,v32-764674,False,True,True,True,False,True
263,19,archive_signal,archive_signal:paper lane:snap32:watchful neutral stance,v32-753156,False,False,True,False,False,True
264,19,signal_orchard,signal_orchard:dusk road:snap28:open forward lean,v32-653259,True,False,False,True,False,True
265,19,orchard_riverbend,orchard_riverbend:fen track:snap29:watchful neutral stance,v32-794556,False,False,False,False,False,True
266,20,central_repair_ring,central_repair_ring:inner repair yard:snap30:open forward lean,v32-851830,False,False,True,True,True,True
267,20,riverbend_roofward,riverbend_roofward:river ford:snap31:watchful neutral stance,v32-798536,True,False,False,True,False,True
268,20,roofward_archive,roofward_archive:glass stair:snap33:open forward lean,v32-684240,True,True,True,True,False,True
269,20,archive_signal,archive_signal:paper lane:snap33:watchful neutral stance,v32-754126,False,False,True,False,False,True
270,20,signal_orchard,signal_orchard:dusk road:snap28:open forward lean,v32-650634,True,False,False,True,False,True
271,20,orchard_riverbend,orchard_riverbend:fen track:snap30:relieved reset stance,v32-758394,True,True,True,True,False,True
272,20,central_repair_ring,central_repair_ring:inner repair yard:snap31:open forward lean,v32-851210,False,True,True,True,False,True
273,20,riverbend_roofward,riverbend_roofward:river ford:snap32:watchful neutral stance,v32-823664,False,False,True,False,False,True
274,20,roofward_archive,roofward_archive:glass stair:snap33:open forward lean,v32-684110,True,False,False,True,False,True
275,20,archive_signal,archive_signal:paper lane:snap33:watchful neutral stance,v32-753238,False,False,False,False,False,True
276,20,signal_orchard,signal_orchard:river lantern loop:snap29:open forward lean,v32-787389,False,True,True,True,False,True
277,20,orchard_riverbend,orchard_riverbend:fen track:snap31:watchful neutral stance,v32-761404,True,False,True,True,False,True
278,20,central_repair_ring,central_repair_ring:inner repair yard:snap31:open forward lean,v32-849808,True,False,False,True,False,True
279,20,riverbend_roofward,riverbend_roofward:river ford:snap32:watchful neutral stance,v32-823899,False,False,False,True,True,True
280,21,roofward_archive,roofward_archive:glass stair:snap34:open forward lean,v32-708274,False,False,True,True,True,True
281,21,archive_signal,archive_signal:paper lane:snap33:watchful neutral stance,v32-729085,True,False,False,True,False,True
282,21,signal_orchard,signal_orchard:dusk road:snap30:open forward lean,v32-651985,False,True,True,True,False,True
283,21,orchard_riverbend,orchard_riverbend:fen track:snap32:watchful neutral stance,v32-761252,False,False,True,False,False,True
284,21,central_repair_ring,central_repair_ring:inner repair yard:snap31:open forward lean,v32-850167,True,False,False,True,False,True
285,21,riverbend_roofward,riverbend_roofward:river ford:snap32:watchful neutral stance,v32-814095,False,False,False,False,False,True
286,21,roofward_archive,roofward_archive:cool archive lane:snap35:open forward lean,v32-765905,False,True,True,True,False,True
287,21,archive_signal,archive_signal:paper lane:snap34:watchful neutral stance,v32-753927,False,False,True,False,False,True
288,21,signal_orchard,signal_orchard:dusk road:snap30:open forward lean,v32-619552,True,False,False,True,False,True
289,21,orchard_riverbend,orchard_riverbend:fen track:snap32:watchful neutral stance,v32-786918,False,False,False,False,False,True
290,21,central_repair_ring,central_repair_ring:outer bell path:snap32:open forward lean,v32-817396,False,True,True,True,False,True
291,21,riverbend_roofward,riverbend_roofward:river ford:snap33:watchful neutral stance,v32-823476,False,False,True,False,False,True
292,21,roofward_archive,roofward_archive:glass stair:snap36:open forward lean,v32-683324,True,True,True,True,False,True
293,21,archive_signal,archive_signal:paper lane:snap34:watchful neutral stance,v32-754275,False,False,False,False,False,True
294,22,signal_orchard,signal_orchard:dusk road:snap31:open forward lean,v32-635514,False,False,True,True,True,True
295,22,orchard_riverbend,orchard_riverbend:fen track:snap32:watchful neutral stance,v32-760331,True,False,False,True,False,True
296,22,central_repair_ring,central_repair_ring:inner repair yard:snap33:open forward lean,v32-850079,True,True,True,True,False,True
297,22,riverbend_roofward,riverbend_roofward:river ford:snap34:watchful neutral stance,v32-824458,False,False,True,False,False,True
298,22,roofward_archive,roofward_archive:glass stair:snap36:open forward lean,v32-684014,True,False,False,True,False,True
299,22,archive_signal,archive_signal:paper lane:snap35:relieved reset stance,v32-695272,True,True,True,True,False,True
300,22,signal_orchard,signal_orchard:river lantern loop:snap32:open forward lean,v32-752877,False,True,True,True,False,True
301,22,orchard_riverbend,orchard_riverbend:fen track:snap33:watchful neutral stance,v32-784326,False,False,True,False,False,True
302,22,central_repair_ring,central_repair_ring:inner repair yard:snap33:open forward lean,v32-849685,True,False,False,True,False,True
303,22,riverbend_roofward,riverbend_roofward:river ford:snap34:watchful neutral stance,v32-822743,False,False,False,False,False,True
304,22,roofward_archive,roofward_archive:cool archive lane:snap37:open forward lean,v32-764299,False,True,True,True,False,True
305,22,archive_signal,archive_signal:paper lane:snap36:watchful neutral stance,v32-728148,True,False,True,True,False,True
306,22,signal_orchard,signal_orchard:river lantern loop:snap33:open forward lean,v32-753700,True,True,True,True,False,True
307,22,orchard_riverbend,orchard_riverbend:fen track:snap33:watchful neutral stance,v32-784565,False,False,False,False,False,True
308,23,central_repair_ring,central_repair_ring:inner repair yard:snap34:open forward lean,v32-848764,False,False,True,True,True,True
309,23,riverbend_roofward,riverbend_roofward:river ford:snap34:watchful neutral stance,v32-797430,True,False,False,True,False,True
310,23,roofward_archive,roofward_archive:glass stair:snap38:open forward lean,v32-682901,False,True,True,True,True,True
311,23,archive_signal,archive_signal:paper lane:snap37:watchful neutral stance,v32-727994,False,False,True,False,False,True
312,23,signal_orchard,signal_orchard:dusk road:snap34:open forward lean,v32-619221,True,True,True,True,False,True
313,23,orchard_riverbend,orchard_riverbend:fen track:snap33:watchful neutral stance,v32-774881,False,False,False,False,False,True
314,23,central_repair_ring,central_repair_ring:outer bell path:snap35:open forward lean,v32-817101,False,True,True,True,False,True
315,23,riverbend_roofward,riverbend_roofward:river ford:snap35:watchful neutral stance,v32-822084,False,False,True,False,False,True
316,23,roofward_archive,roofward_archive:glass stair:snap38:open forward lean,v32-683591,True,False,False,True,False,True
317,23,archive_signal,archive_signal:paper lane:snap37:watchful neutral stance,v32-753338,False,False,False,False,False,True
318,23,signal_orchard,signal_orchard:river lantern loop:snap35:open forward lean,v32-754377,False,True,True,True,False,True
319,23,orchard_riverbend,orchard_riverbend:fen track:snap34:watchful neutral stance,v32-784960,False,False,True,False,False,True
320,23,central_repair_ring,central_repair_ring:inner repair yard:snap36:open forward lean,v32-815076,True,True,True,True,False,True
321,23,riverbend_roofward,riverbend_roofward:river ford:snap35:watchful neutral stance,v32-822448,False,False,False,False,False,True
322,24,archive_signal,archive_signal:paper lane:snap38:open forward lean,v32-656274,False,False,True,True,True,True
323,24,signal_orchard,signal_orchard:river lantern loop:snap36:open forward lean,v32-754289,True,True,True,True,False,True
324,24,orchard_riverbend,orchard_riverbend:market plank route:snap35:open forward lean,v32-800738,False,True,True,True,False,True
325,24,central_repair_ring,central_repair_ring:inner repair yard:snap37:watchful neutral stance,v32-918943,False,False,True,False,False,True
326,24,riverbend_roofward,riverbend_roofward:river ford:snap36:open forward lean,v32-699704,True,False,True,True,False,True
327,24,roofward_archive,roofward_archive:glass stair:snap38:watchful neutral stance,v32-805801,False,False,False,False,False,True
328,24,archive_signal,archive_signal:stone kiosk path:snap39:open forward lean,v32-721958,False,True,True,True,False,True
329,24,signal_orchard,signal_orchard:river lantern loop:snap37:open forward lean,v32-787041,False,False,True,False,False,True
330,24,orchard_riverbend,orchard_riverbend:fen track:snap36:open forward lean,v32-663342,True,True,True,True,False,True
331,24,central_repair_ring,central_repair_ring:inner repair yard:snap37:watchful neutral stance,v32-945064,False,False,False,False,False,True
332,24,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap37:open forward lean,v32-848885,False,True,True,True,False,True
333,24,roofward_archive,roofward_archive:glass stair:snap39:watchful neutral stance,v32-781003,False,False,True,False,False,True
334,24,archive_signal,archive_signal:paper lane:snap40:open forward lean,v32-632459,True,True,True,True,False,True
335,24,signal_orchard,signal_orchard:river lantern loop:snap37:open forward lean,v32-787559,False,False,False,False,False,True
336,25,orchard_riverbend,orchard_riverbend:fen track:snap37:open forward lean,v32-664153,True,False,True,True,True,True
337,25,central_repair_ring,central_repair_ring:inner repair yard:snap37:watchful neutral stance,v32-919374,True,False,False,True,False,True
338,25,riverbend_roofward,riverbend_roofward:river ford:snap38:open forward lean,v32-700224,False,True,True,True,False,True
339,25,roofward_archive,roofward_archive:glass stair:snap40:relieved reset stance,v32-746324,True,True,True,True,False,True
340,25,archive_signal,archive_signal:paper lane:snap40:open forward lean,v32-632326,True,False,False,True,False,True
341,25,signal_orchard,signal_orchard:river lantern loop:snap37:open forward lean,v32-787748,False,False,False,True,True,True
342,25,orchard_riverbend,orchard_riverbend:market plank route:snap38:open forward lean,v32-801585,True,True,True,True,False,True
343,25,central_repair_ring,central_repair_ring:inner repair yard:snap38:watchful neutral stance,v32-937439,False,False,True,False,False,True
344,25,riverbend_roofward,riverbend_roofward:river ford:snap38:open forward lean,v32-700095,True,False,False,True,False,True
345,25,roofward_archive,roofward_archive:glass stair:snap41:relieved reset stance,v32-746321,True,True,True,True,False,True
346,25,archive_signal,archive_signal:stone kiosk path:snap41:open forward lean,v32-721367,False,True,True,True,False,True
347,25,signal_orchard,signal_orchard:river lantern loop:snap38:open forward lean,v32-779588,False,False,True,False,False,True
348,25,orchard_riverbend,orchard_riverbend:market plank route:snap38:open forward lean,v32-825826,True,False,False,False,False,True
349,25,central_repair_ring,central_repair_ring:inner repair yard:snap38:watchful neutral stance,v32-937323,False,False,False,False,False,True
350,26,riverbend_roofward,riverbend_roofward:river ford:snap39:open forward lean,v32-724114,False,False,True,True,True,True
351,26,roofward_archive,roofward_archive:glass stair:snap41:open forward lean,v32-683189,True,False,False,True,False,True
352,26,archive_signal,archive_signal:paper lane:snap42:open forward lean,v32-632838,False,True,True,True,False,True
353,26,signal_orchard,signal_orchard:river lantern loop:snap39:open forward lean,v32-788275,False,False,True,False,False,True
354,26,orchard_riverbend,orchard_riverbend:fen track:snap39:open forward lean,v32-664681,True,True,True,True,False,True
355,26,central_repair_ring,central_repair_ring:inner repair yard:snap38:watchful neutral stance,v32-945735,False,False,False,False,False,True
356,26,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap40:open forward lean,v32-848779,False,True,True,True,False,True
357,26,roofward_archive,roofward_archive:glass stair:snap42:open forward lean,v32-708173,False,False,True,False,False,True
358,26,archive_signal,archive_signal:paper lane:snap43:open forward lean,v32-633645,True,False,True,True,False,True
359,26,signal_orchard,signal_orchard:river lantern loop:snap39:open forward lean,v32-787735,False,False,False,False,False,True
360,26,orchard_riverbend,orchard_riverbend:market plank route:snap40:open forward lean,v32-800817,False,True,True,True,False,True
361,26,central_repair_ring,central_repair_ring:inner repair yard:snap39:watchful neutral stance,v32-945758,False,False,True,False,False,True
362,26,riverbend_roofward,riverbend_roofward:river ford:snap41:open forward lean,v32-699493,True,True,True,True,False,True
363,26,roofward_archive,roofward_archive:glass stair:snap42:open forward lean,v32-707750,False,False,False,False,False,True
364,27,archive_signal,archive_signal:paper lane:snap44:open forward lean,v32-633632,True,False,True,True,True,True
365,27,signal_orchard,signal_orchard:dusk road:snap40:open forward lean,v32-619866,True,True,True,True,False,True
366,27,orchard_riverbend,orchard_riverbend:fen track:snap41:open forward lean,v32-664098,False,True,True,True,False,True
367,27,central_repair_ring,central_repair_ring:inner repair yard:snap40:relieved reset stance,v32-882550,True,True,True,True,False,True
368,27,riverbend_roofward,riverbend_roofward:river ford:snap41:open forward lean,v32-700184,True,False,False,True,False,True
369,27,roofward_archive,roofward_archive:glass stair:snap42:open forward lean,v32-709350,False,False,False,False,False,True
370,27,archive_signal,archive_signal:stone kiosk path:snap45:open forward lean,v32-722036,True,True,True,True,False,True
371,27,signal_orchard,signal_orchard:dusk road:snap41:open forward lean,v32-619711,False,False,True,False,False,True
372,27,orchard_riverbend,orchard_riverbend:fen track:snap41:open forward lean,v32-663967,True,False,False,True,True,True
373,27,central_repair_ring,central_repair_ring:inner repair yard:snap41:relieved reset stance,v32-882565,True,True,True,True,False,True
374,27,riverbend_roofward,riverbend_roofward:river ford:snap42:open forward lean,v32-716853,False,True,True,True,False,True
375,27,roofward_archive,roofward_archive:glass stair:snap43:open forward lean,v32-699786,False,False,True,False,False,True
376,27,archive_signal,archive_signal:paper lane:snap46:open forward lean,v32-634426,True,True,True,True,False,True
377,27,signal_orchard,signal_orchard:dusk road:snap42:open forward lean,v32-620376,False,False,True,False,False,True
378,28,orchard_riverbend,orchard_riverbend:fen track:snap42:open forward lean,v32-664635,False,False,True,True,True,True
379,28,central_repair_ring,central_repair_ring:inner repair yard:snap41:open forward lean,v32-816428,True,False,False,True,False,True
380,28,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap43:open forward lean,v32-849215,False,True,True,True,False,True
381,28,roofward_archive,roofward_archive:glass stair:snap44:open forward lean,v32-707386,False,False,True,False,False,True
382,28,archive_signal,archive_signal:paper lane:snap46:open forward lean,v32-634293,True,False,False,True,False,True
383,28,signal_orchard,signal_orchard:dusk road:snap42:open forward lean,v32-643179,False,False,False,False,False,True
384,28,orchard_riverbend,orchard_riverbend:market plank route:snap43:open forward lean,v32-801906,False,True,True,True,False,True
385,28,central_repair_ring,central_repair_ring:inner repair yard:snap42:open forward lean,v32-842050,False,False,True,False,False,True
386,28,riverbend_roofward,riverbend_roofward:river ford:snap44:open forward lean,v32-700699,True,True,True,True,False,True
387,28,roofward_archive,roofward_archive:glass stair:snap44:open forward lean,v32-707478,False,False,False,False,False,True
388,28,archive_signal,archive_signal:stone kiosk path:snap47:open forward lean,v32-723400,False,True,True,True,False,True
389,28,signal_orchard,signal_orchard:dusk road:snap43:open forward lean,v32-620767,False,False,True,False,False,True
390,28,orchard_riverbend,orchard_riverbend:fen track:snap44:open forward lean,v32-664474,True,True,True,True,False,True
391,28,central_repair_ring,central_repair_ring:inner repair yard:snap42:open forward lean,v32-841618,False,False,False,False,False,True
392,29,riverbend_roofward,riverbend_roofward:river ford:snap45:open forward lean,v32-700694,True,False,True,True,True,True
393,29,roofward_archive,roofward_archive:glass stair:snap44:open forward lean,v32-684244,True,False,False,True,False,True
394,29,archive_signal,archive_signal:paper lane:snap48:open forward lean,v32-634805,False,True,True,True,False,True
395,29,signal_orchard,signal_orchard:dusk road:snap44:relieved reset stance,v32-682054,True,True,True,True,False,True
396,29,orchard_riverbend,orchard_riverbend:fen track:snap44:open forward lean,v32-665163,True,False,False,True,False,True
397,29,central_repair_ring,central_repair_ring:inner repair yard:snap43:open forward lean,v32-842935,False,False,True,False,False,True
398,29,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap46:open forward lean,v32-850900,True,True,True,True,False,True
399,29,roofward_archive,roofward_archive:glass stair:snap45:open forward lean,v32-701470,False,False,True,False,False,True
400,29,archive_signal,archive_signal:paper lane:snap48:open forward lean,v32-633861,True,False,False,True,False,True
401,29,signal_orchard,signal_orchard:dusk road:snap45:relieved reset stance,v32-681232,True,True,True,True,False,True
402,29,orchard_riverbend,orchard_riverbend:market plank route:snap45:open forward lean,v32-801659,False,True,True,True,False,True
403,29,central_repair_ring,central_repair_ring:inner repair yard:snap44:open forward lean,v32-833443,False,False,True,True,True,True
404,29,riverbend_roofward,riverbend_roofward:river ford:snap47:open forward lean,v32-700693,True,True,True,True,False,True
405,29,roofward_archive,roofward_archive:glass stair:snap45:open forward lean,v32-699783,False,False,False,False,False,True
406,30,signal_orchard,signal_orchard:dusk road:snap46:open forward lean,v32-644018,False,False,True,True,True,True
407,30,orchard_riverbend,orchard_riverbend:fen track:snap46:open forward lean,v32-664920,True,True,True,True,False,True
408,30,central_repair_ring,central_repair_ring:inner repair yard:snap45:open forward lean,v32-833552,False,True,True,True,False,True
409,30,riverbend_roofward,riverbend_roofward:river ford:snap48:watchful neutral stance,v32-799346,False,False,True,False,False,True
410,30,roofward_archive,roofward_archive:glass stair:snap45:open forward lean,v32-707617,True,False,False,True,False,True
411,30,archive_signal,archive_signal:paper lane:snap48:watchful neutral stance,v32-746385,False,False,False,False,False,True
412,30,signal_orchard,signal_orchard:river lantern loop:snap47:open forward lean,v32-754899,False,True,True,True,False,True
413,30,orchard_riverbend,orchard_riverbend:fen track:snap47:open forward lean,v32-664911,True,False,True,True,False,True
414,30,central_repair_ring,central_repair_ring:inner repair yard:snap45:open forward lean,v32-849581,True,False,False,True,False,True
415,30,riverbend_roofward,riverbend_roofward:river ford:snap48:watchful neutral stance,v32-824350,False,False,False,False,False,True
416,30,roofward_archive,roofward_archive:cool archive lane:snap46:open forward lean,v32-765709,True,True,True,True,False,True
417,30,archive_signal,archive_signal:paper lane:snap49:watchful neutral stance,v32-730164,False,False,True,False,False,True
418,30,signal_orchard,signal_orchard:dusk road:snap48:open forward lean,v32-621150,True,True,True,True,False,True
419,30,orchard_riverbend,orchard_riverbend:fen track:snap48:relieved reset stance,v32-726998,True,True,True,True,False,True
420,31,central_repair_ring,central_repair_ring:inner repair yard:snap46:open forward lean,v32-849605,False,False,True,True,True,True
421,31,riverbend_roofward,riverbend_roofward:river ford:snap48:open forward lean,v32-700869,True,False,False,True,False,True
422,31,roofward_archive,roofward_archive:glass stair:snap47:open forward lean,v32-684269,False,True,True,True,False,True
423,31,archive_signal,archive_signal:paper lane:snap50:watchful neutral stance,v32-728929,False,False,True,False,False,True
424,31,signal_orchard,signal_orchard:dusk road:snap48:open forward lean,v32-621016,True,False,False,True,False,True
425,31,orchard_riverbend,orchard_riverbend:fen track:snap48:open forward lean,v32-688314,False,False,False,False,False,True
426,31,central_repair_ring,central_repair_ring:outer bell path:snap47:open forward lean,v32-784362,False,True,True,True,False,True
427,31,riverbend_roofward,riverbend_roofward:river ford:snap49:open forward lean,v32-725708,False,False,True,False,False,True
428,31,roofward_archive,roofward_archive:glass stair:snap47:open forward lean,v32-684959,True,False,False,True,False,True
429,31,archive_signal,archive_signal:paper lane:snap50:watchful neutral stance,v32-753651,False,False,False,False,False,True
430,31,signal_orchard,signal_orchard:river lantern loop:snap49:open forward lean,v32-755451,False,True,True,True,False,True
431,31,orchard_riverbend,orchard_riverbend:fen track:snap49:open forward lean,v32-688908,False,False,True,False,False,True
432,31,central_repair_ring,central_repair_ring:inner repair yard:snap48:open forward lean,v32-816750,True,True,True,True,False,True
433,31,riverbend_roofward,riverbend_roofward:river ford:snap49:open forward lean,v32-724977,False,False,False,False,False,True
434,32,roofward_archive,roofward_archive:glass stair:snap48:open forward lean,v32-708966,False,False,True,True,True,True
435,32,archive_signal,archive_signal:paper lane:snap50:watchful neutral stance,v32-752773,True,False,False,False,False,True
436,32,signal_orchard,signal_orchard:dusk road:snap50:open forward lean,v32-620454,False,True,True,True,False,True
437,32,orchard_riverbend,orchard_riverbend:fen track:snap50:open forward lean,v32-663577,False,False,True,False,False,True
438,32,central_repair_ring,central_repair_ring:inner repair yard:snap48:open forward lean,v32-817449,True,False,False,True,False,True
439,32,riverbend_roofward,riverbend_roofward:river ford:snap49:open forward lean,v32-724917,False,False,False,False,False,True
440,32,roofward_archive,roofward_archive:cool archive lane:snap49:open forward lean,v32-765970,False,True,True,True,False,True
441,32,archive_signal,archive_signal:paper lane:snap51:watchful neutral stance,v32-751890,True,False,True,True,False,True
442,32,signal_orchard,signal_orchard:dusk road:snap50:open forward lean,v32-620320,True,False,False,True,False,True
443,32,orchard_riverbend,orchard_riverbend:fen track:snap50:open forward lean,v32-687301,False,False,False,False,False,True
444,32,central_repair_ring,central_repair_ring:outer bell path:snap49:open forward lean,v32-785073,True,True,True,True,False,True
445,32,riverbend_roofward,riverbend_roofward:river ford:snap50:open forward lean,v32-723950,False,False,True,False,False,True
446,32,roofward_archive,roofward_archive:glass stair:snap50:open forward lean,v32-683065,True,True,True,True,False,True
447,32,archive_signal,archive_signal:paper lane:snap52:relieved reset stance,v32-694985,True,True,True,True,False,True
448,33,signal_orchard,signal_orchard:dusk road:snap51:open forward lean,v32-644062,False,False,True,True,True,True
449,33,orchard_riverbend,orchard_riverbend:fen track:snap50:open forward lean,v32-663992,True,False,False,True,False,True
450,33,central_repair_ring,central_repair_ring:inner repair yard:snap50:open forward lean,v32-816129,False,True,True,True,False,True
451,33,riverbend_roofward,riverbend_roofward:river ford:snap51:open forward lean,v32-700394,False,False,True,False,False,True
452,33,roofward_archive,roofward_archive:glass stair:snap50:open forward lean,v32-682935,True,False,False,True,False,True
453,33,archive_signal,archive_signal:paper lane:snap52:open forward lean,v32-656827,False,False,False,False,False,True
454,33,signal_orchard,signal_orchard:river lantern loop:snap52:open forward lean,v32-755375,False,True,True,True,False,True
455,33,orchard_riverbend,orchard_riverbend:fen track:snap51:open forward lean,v32-687691,False,False,True,False,False,True
456,33,central_repair_ring,central_repair_ring:inner repair yard:snap50:open forward lean,v32-815450,True,False,False,True,False,True
457,33,riverbend_roofward,riverbend_roofward:river ford:snap51:open forward lean,v32-724802,False,False,False,False,False,True
458,33,roofward_archive,roofward_archive:cool archive lane:snap51:open forward lean,v32-764833,False,True,True,True,False,True
459,33,archive_signal,archive_signal:paper lane:snap53:open forward lean,v32-658229,False,False,True,False,False,True
460,33,signal_orchard,signal_orchard:dusk road:snap53:open forward lean,v32-619554,True,True,True,True,False,True
461,33,orchard_riverbend,orchard_riverbend:fen track:snap51:open forward lean,v32-686966,False,False,False,False,False,True
462,34,central_repair_ring,central_repair_ring:inner repair yard:snap51:open forward lean,v32-840906,False,False,True,True,True,True
463,34,riverbend_roofward,riverbend_roofward:river ford:snap51:open forward lean,v32-699505,True,False,False,True,False,True
464,34,roofward_archive,roofward_archive:glass stair:snap52:open forward lean,v32-683453,False,True,True,True,False,True
465,34,archive_signal,archive_signal:paper lane:snap54:open forward lean,v32-633507,False,False,True,True,True,True
466,34,signal_orchard,signal_orchard:dusk road:snap53:open forward lean,v32-620240,True,False,False,True,False,True
467,34,orchard_riverbend,orchard_riverbend:fen track:snap51:open forward lean,v32-686914,False,False,False,False,False,True
468,34,central_repair_ring,central_repair_ring:outer bell path:snap52:open forward lean,v32-783627,False,True,True,True,False,True
469,34,riverbend_roofward,riverbend_roofward:river ford:snap52:open forward lean,v32-700320,True,False,True,True,False,True
470,34,roofward_archive,roofward_archive:glass stair:snap52:open forward lean,v32-683323,True,False,False,True,False,True
471,34,archive_signal,archive_signal:paper lane:snap54:open forward lean,v32-656911,False,False,False,False,False,True
472,34,signal_orchard,signal_orchard:river lantern loop:snap54:open forward lean,v32-754734,True,True,True,True,False,True
473,34,orchard_riverbend,orchard_riverbend:fen track:snap52:open forward lean,v32-687058,False,False,True,False,False,True
474,34,central_repair_ring,central_repair_ring:inner repair yard:snap53:open forward lean,v32-815997,True,True,True,True,False,True
475,34,riverbend_roofward,riverbend_roofward:river ford:snap52:open forward lean,v32-700191,True,False,False,True,False,True
476,35,roofward_archive,roofward_archive:glass stair:snap53:open forward lean,v32-707697,False,False,True,True,True,True
477,35,archive_signal,archive_signal:paper lane:snap54:open forward lean,v32-633920,True,False,False,True,False,True
478,35,signal_orchard,signal_orchard:dusk road:snap55:open forward lean,v32-620890,False,True,True,True,False,True
479,35,orchard_riverbend,orchard_riverbend:fen track:snap53:open forward lean,v32-664628,False,False,True,False,False,True
480,35,central_repair_ring,central_repair_ring:inner repair yard:snap53:open forward lean,v32-815876,True,False,False,True,False,True
481,35,riverbend_roofward,riverbend_roofward:river ford:snap52:open forward lean,v32-724393,False,False,False,False,False,True
482,35,roofward_archive,roofward_archive:cool archive lane:snap54:open forward lean,v32-765094,False,True,True,True,False,True
483,35,archive_signal,archive_signal:paper lane:snap55:open forward lean,v32-657299,False,False,True,False,False,True
484,35,signal_orchard,signal_orchard:dusk road:snap55:open forward lean,v32-620756,True,False,False,True,False,True
485,35,orchard_riverbend,orchard_riverbend:fen track:snap53:open forward lean,v32-687902,False,False,False,False,False,True
486,35,central_repair_ring,central_repair_ring:outer bell path:snap54:open forward lean,v32-784187,False,True,True,True,False,True
487,35,riverbend_roofward,riverbend_roofward:river ford:snap53:open forward lean,v32-725819,False,False,True,False,False,True
488,35,roofward_archive,roofward_archive:glass stair:snap55:open forward lean,v32-684654,True,True,True,True,False,True
489,35,archive_signal,archive_signal:paper lane:snap55:open forward lean,v32-657400,False,False,False,False,False,True
490,36,orchard_riverbend,orchard_riverbend:fen track:snap54:open forward lean,v32-687511,False,False,True,True,True,True
491,36,central_repair_ring,central_repair_ring:inner repair yard:snap55:open forward lean,v32-816474,True,True,True,True,False,True
492,36,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap54:open forward lean,v32-849687,False,True,True,True,False,True
493,36,roofward_archive,roofward_archive:glass stair:snap56:open forward lean,v32-684412,False,False,True,False,False,True
494,36,archive_signal,archive_signal:paper lane:snap55:open forward lean,v32-634088,True,False,False,True,False,True
495,36,signal_orchard,signal_orchard:dusk road:snap55:open forward lean,v32-644311,False,False,False,False,False,True
496,36,orchard_riverbend,orchard_riverbend:market plank route:snap55:open forward lean,v32-802202,False,True,True,True,True,True
497,36,central_repair_ring,central_repair_ring:inner repair yard:snap56:open forward lean,v32-842270,False,False,True,False,False,True
498,36,riverbend_roofward,riverbend_roofward:river ford:snap55:open forward lean,v32-701161,True,True,True,True,False,True
499,36,roofward_archive,roofward_archive:glass stair:snap56:open forward lean,v32-709273,False,False,False,False,False,True
500,36,archive_signal,archive_signal:stone kiosk path:snap56:open forward lean,v32-721540,False,True,True,True,False,True
501,36,signal_orchard,signal_orchard:dusk road:snap56:open forward lean,v32-619971,False,False,True,False,False,True
502,36,orchard_riverbend,orchard_riverbend:fen track:snap56:open forward lean,v32-663959,True,True,True,True,False,True
503,36,central_repair_ring,central_repair_ring:inner repair yard:snap56:open forward lean,v32-841831,False,False,False,False,False,True
504,37,riverbend_roofward,riverbend_roofward:river ford:snap56:open forward lean,v32-716867,False,False,True,True,True,True
505,37,roofward_archive,roofward_archive:glass stair:snap57:open forward lean,v32-684140,True,False,True,True,False,True
506,37,archive_signal,archive_signal:paper lane:snap57:open forward lean,v32-633930,True,True,True,True,False,True
507,37,signal_orchard,signal_orchard:dusk road:snap57:open forward lean,v32-620636,False,False,True,False,False,True
508,37,orchard_riverbend,orchard_riverbend:fen track:snap56:open forward lean,v32-664648,True,False,False,True,False,True
509,37,central_repair_ring,central_repair_ring:inner repair yard:snap57:relieved reset stance,v32-883738,True,True,True,True,False,True
510,37,riverbend_roofward,riverbend_roofward:river ford:snap57:open forward lean,v32-716263,False,True,True,True,False,True
