scenario,scenario_name,pressure,condition,policy_name,mean_reward,mean_survival,mean_task_success,mean_progress,mean_energy,mean_integrity,mean_fear_state,mean_stress_state,mean_trust_state,mean_frustration_state,mean_affiliation_state,mean_curiosity_state,mean_guilt_state,mean_attention_focus,mean_memory_salience,mean_risk_tolerance,mean_uncertainty,mean_social_access,mean_commitment_standing,mean_hazard_events,mean_conflict_events,mean_social_events,mean_failed_action_events,mean_commitment_breaches,mean_attention_actions,mean_avoidance_actions,mean_regulation_actions,mean_communication_actions,mean_affiliation_actions,mean_inspection_actions,mean_repair_actions,mean_strategy_switches,mean_continuity_resets,mean_affect_misses
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_curiosity_control,trust_affiliation_planner,276.16567868862325,1.0,1.0,84.8662573767441,0.6556240072114957,0.9565798247809503,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_guilt_control,trust_affiliation_planner,276.12116319468356,1.0,1.0,84.85564549896488,0.6542241710755704,0.9558606849068497,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_attention_mixing,trust_affiliation_planner,153.3461089215403,1.0,1.0,80.35145390887307,0.6089210147633353,0.9566224235283657,0.17150000000000235,0.9576000000000061,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.0,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_memory_salience,trust_affiliation_planner,144.66932455255895,1.0,1.0,80.91853405327925,0.6554518866700185,0.9423025195349709,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.0,0.66,1.0,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_risk_modulation,trust_affiliation_planner,276.12419467172566,1.0,1.0,84.85319814264447,0.6539013349210202,0.9565259481465548,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_communication_bias,trust_affiliation_planner,93.09911114875105,1.0,1.0,82.71023407343087,0.6542872303781706,0.9566250868293443,0.17150000000000235,0.32760000000000566,0.9824499999999999,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,1.0,0.66,0.33056000000000063,0.7378000000000005,0.5463199999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,20.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_affective_continuity,trust_affiliation_planner,276.1455462775396,1.0,1.0,84.86378855319455,0.6552983392675384,0.9558015185040293,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",reactive_no_affect,trust_affiliation_planner,-1313.993042615303,0.0,0.0,22.279632904758188,0.6080895304919384,0.9418407495042546,0.17150000000000235,0.9576000000000061,0.0,0.18289999999999748,0.0,0.31640000000000057,0.30948000000000275,0.0,0.0,0.66,1.0,0.0,0.5463199999999925,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",omniscient_affect_control,trust_affiliation_planner,251.33783535962723,1.0,1.0,84.88005130304786,0.6551193225217209,0.9577821810144908,0.17150000000000235,0.32760000000000566,0.8622999999999991,0.18289999999999748,0.8869999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7865999999999976,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,full_control,frustration_curiosity_planner,127.07752462351459,1.0,0.0,75.52051620702734,0.6414872373877272,0.9410457886427289,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_fear_control,frustration_curiosity_planner,127.0678285505475,1.0,0.0,75.520978499695,0.6415495745867082,0.940348553591576,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_stress_control,frustration_curiosity_planner,127.07861157921451,1.0,0.0,75.5233670350047,0.6418716532422775,0.9405511307708389,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_trust_control,frustration_curiosity_planner,127.0780709731152,1.0,0.0,75.52165629954636,0.6416409715461704,0.9408549455518859,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_frustration_control,frustration_curiosity_planner,-408.5891027172177,1.0,0.0,68.86864953619066,0.6414498382786685,0.9404106458833171,0.2429999999999989,0.27500000000000124,0.7840399999999906,1.0,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.6619999999999954,0.8470000000000071,0.6767999999999935,0.40320000000000406,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_affiliation_control,frustration_curiosity_planner,127.06938696096391,1.0,0.0,75.51581582351217,0.6408534208403732,0.941464775250363,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_curiosity_control,frustration_curiosity_planner,-103.32030095283089,1.0,0.0,66.35403460292137,0.6875165173522539,0.9190012604132227,0.2429999999999989,0.0009000000000000001,0.7840399999999906,0.2531999999999974,0.7459999999999981,1.0,0.1431599999999991,1.0,1.0,0.6767999999999935,1.0,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_guilt_control,frustration_curiosity_planner,127.08799648724123,1.0,0.0,75.52838485572688,0.6425482741595087,0.9401474528101413,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_attention_mixing,frustration_curiosity_planner,-0.8607882150840483,1.0,0.0,71.017613516843,0.5946770078590911,0.940367883895462,0.2429999999999989,0.9049999999999981,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.026399999999999993,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_memory_salience,frustration_curiosity_planner,-17.13223611928854,1.0,0.0,74.73257081423739,0.6237813477044531,0.9403007189501795,0.2429999999999989,0.19499999999999887,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.03150000000000002,0.1431599999999991,1.0,0.0,0.6767999999999935,0.4668000000000052,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,20.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_risk_modulation,frustration_curiosity_planner,3.131037647142722,1.0,0.0,73.66617362890078,0.6661295719074328,0.8761819292326928,0.2429999999999989,0.0035999999999999995,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,1.0,1.0,1.0,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_communication_bias,frustration_curiosity_planner,127.06182294678918,1.0,0.0,75.51770119213218,0.6411076506974381,0.9406199589686293,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,no_affective_continuity,frustration_curiosity_planner,127.06736063172524,1.0,0.0,75.52315803288833,0.641843470648377,0.9398891917789326,0.2429999999999989,0.27500000000000124,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,0.7819999999999953,0.847000000000007,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,reactive_no_affect,frustration_curiosity_planner,-1051.4122447151403,1.0,0.0,54.82375425737794,0.6151541884521103,0.8530158757655006,0.2429999999999989,0.9049999999999981,0.7840399999999906,1.0,0.7459999999999981,1.0,0.1431599999999991,0.0,0.0,1.0,1.0,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
4,frustration_curiosity_switching,repeated failure and high but tolerable uncertainty require strategy switching and inspection,omniscient_affect_control,frustration_curiosity_planner,110.44544839273381,1.0,0.0,74.81525530631434,0.6501681878267531,0.9406888800744692,0.2429999999999989,0.07499999999999893,0.7840399999999906,0.2531999999999974,0.7459999999999981,0.27340000000000253,0.1431599999999991,1.0,1.0,0.6767999999999935,0.3432000000000042,0.8483999999999982,0.8659999999999982,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,full_control,guilt_repair_planner,257.64194190641194,1.0,1.0,78.18856968896306,0.6353807424755931,0.9593300211149497,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_fear_control,guilt_repair_planner,257.6654876395781,1.0,1.0,78.19930038795825,0.6368950090983064,0.9586166941279193,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_stress_control,guilt_repair_planner,-260.484102375164,0.0,0.0,72.76239466137952,0.24789522033109357,0.9591612148849142,0.17150000000000235,1.0,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.6704000000000038,0.7670000000000071,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,24.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_trust_control,guilt_repair_planner,-611.7797941628099,0.0,0.0,52.482083538814656,0.6302137540520211,0.9583588895964349,0.17150000000000235,0.4837000000000032,0.0,0.24169999999999936,0.46700000000000536,0.265999999999999,0.4515599999999959,0.6704000000000038,0.7270000000000071,0.66,0.2704000000000003,0.0,0.6719999999999934,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_frustration_control,guilt_repair_planner,257.669650397014,1.0,1.0,78.20049611335371,0.6370637443369961,0.9586333983917571,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_affiliation_control,guilt_repair_planner,257.6234524003556,1.0,1.0,78.1878614752785,0.6352808026352567,0.9583186301820459,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_curiosity_control,guilt_repair_planner,257.62247189893156,1.0,1.0,78.19032843091631,0.6356289280074935,0.9577550387434485,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_guilt_control,guilt_repair_planner,-329.09801431201885,1.0,0.0,70.12203454221542,0.6364647021289394,0.9580147444814145,0.17150000000000235,0.2889000000000032,0.9951899999999999,0.24169999999999936,0.46700000000000536,0.265999999999999,1.0,0.7404000000000037,1.0,0.66,0.2704000000000003,0.7086800000000028,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_attention_mixing,guilt_repair_planner,130.1811267676243,1.0,1.0,74.36098100314668,0.6570873455269602,0.9585467647528887,0.17150000000000235,0.33450000000000385,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.002800000000000005,0.9270000000000073,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,20.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_memory_salience,guilt_repair_planner,108.37632095432808,1.0,1.0,75.12080953149677,0.6303892579984739,0.9432302059284825,0.17150000000000235,0.44370000000000315,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.8152000000000038,0.0,0.66,0.9843999999999987,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,20.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_risk_modulation,guilt_repair_planner,257.69792608125135,1.0,1.0,78.20270442560091,0.6373753711499353,0.9599509823282054,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_communication_bias,guilt_repair_planner,68.5899984341779,1.0,1.0,77.42424225926133,0.6357924762048118,0.958902284727483,0.17150000000000235,0.2889000000000032,0.9807599999999996,0.24169999999999936,0.46700000000000536,0.265999999999999,0.023919999999999986,0.7404000000000037,1.0,0.66,0.2704000000000003,0.7598800000000088,0.7950399999999888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,20.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,no_affective_continuity,guilt_repair_planner,257.6526724885252,1.0,1.0,78.19762238733914,0.636658217410126,0.9581574139139907,0.17150000000000235,0.2889000000000032,0.7465799999999962,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,0.7404000000000037,0.8070000000000072,0.66,0.2704000000000003,0.7798000000000082,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,reactive_no_affect,guilt_repair_planner,-2197.562580931564,0.0,0.0,26.925971018958407,0.026542158908088767,0.9427108441842752,0.17150000000000235,1.0,0.0,0.24169999999999936,0.46700000000000536,0.265999999999999,1.0,0.0,0.0,0.66,0.9843999999999987,0.0,0.0,0.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
5,guilt_commitment_repair,failed promises and harmful actions reduce future social access unless repaired,omniscient_affect_control,guilt_repair_planner,247.4830444256329,1.0,1.0,78.41071327611515,0.6396373313805499,0.958258365464311,0.17150000000000235,0.2837000000000033,0.757579999999996,0.24169999999999936,0.46700000000000536,0.265999999999999,0.2055599999999971,1.0,1.0,0.66,0.2704000000000003,0.7886000000000081,0.8379999999999934,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",full_control,continuity_affect_planner,205.89738221579674,1.0,1.0,66.60285180513786,0.6563925907107663,0.9128543099554073,0.4289000000000051,0.0024300000000000003,0.6355200000000102,0.4474999999999943,0.785999999999999,0.45500000000000007,0.22093999999999803,1.0,1.0,0.6440399999999841,0.4959999999999978,0.7691999999999991,0.8199999999999948,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_fear_control,continuity_affect_planner,-156.11887038854806,1.0,0.0,65.63396898681229,0.6444827435383491,0.4800522955016076,1.0,0.0040999999999995675,0.6355200000000102,0.4474999999999943,0.785999999999999,0.45500000000000007,0.22093999999999803,1.0,1.0,0.6440399999999841,0.4959999999999978,0.7691999999999991,0.8199999999999948,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_stress_control,continuity_affect_planner,-36.57710486320434,1.0,0.0,64.41012427172181,0.3089176700178458,0.9389980090492424,0.08969999999999996,0.775219999999997,0.6355200000000102,0.4474999999999943,0.785999999999999,0.45500000000000007,0.22093999999999803,1.0,1.0,0.44403999999999133,0.4959999999999978,0.7691999999999991,0.8199999999999948,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_trust_control,continuity_affect_planner,-450.99058721158,0.0,0.0,63.577974553221736,0.6399532697967873,0.9412016199031042,0.1414499999999997,0.009720000000000001,0.0,0.4474999999999943,0.785999999999999,0.45500000000000007,0.22093999999999803,1.0,1.0,0.4440399999999955,0.4959999999999978,0.0163999999999966,0.8199999999999948,0.0,0.0,5.0,0.0,0.0,14.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_frustration_control,continuity_affect_planner,-137.06271218267037,1.0,0.40625,65.99375976526618,0.6358876803046828,0.9267515729492691,0.23689999999999922,0.20409999999999937,0.6355200000000104,1.0,0.785999999999999,0.45500000000000007,0.22093999999999803,1.0,1.0,0.5440399999999841,0.4959999999999978,0.7691999999999991,0.8199999999999948,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_affiliation_control,continuity_affect_planner,74.66028271181646,1.0,1.0,70.46497101451949,0.6159048544702177,0.9274196266108313,0.23689999999999992,0.44409999999999533,0.9963600000000002,0.4474999999999943,0.0,0.45500000000000007,0.22093999999999803,1.0,1.0,0.5440399999999841,0.4959999999999978,0.8055999999999971,0.8199999999999948,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,20.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_curiosity_control,continuity_affect_planner,-26.67515580711985,1.0,0.0,65.08109070730684,0.6440152408575964,0.9156831019907196,0.2369000000000009,0.0024300000000000003,0.6355200000000102,0.4474999999999943,0.785999999999999,1.0,0.22093999999999803,1.0,1.0,0.5440399999999841,1.0,0.7691999999999991,0.8199999999999948,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_guilt_control,continuity_affect_planner,-5.766512771194409,1.0,1.0,66.3953013142832,0.6264202759731451,0.9276363436845042,0.23689999999999922,0.24409999999999613,0.970880000000002,0.4474999999999943,0.785999999999999,0.45500000000000007,1.0,1.0,1.0,0.5440399999999841,0.4959999999999978,0.7555199999999908,0.2935999999999975,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_attention_mixing,continuity_affect_planner,-18.28785157892084,1.0,0.0,55.58207281711842,0.16098702524750788,0.9995052000000001,0.0034500000000000004,0.3860999999999956,0.5655200000000103,0.4474999999999943,0.785999999999999,0.45500000000000007,0.46193999999999513,0.9719999999999999,1.0,0.0,0.4959999999999978,0.709199999999999,0.6589999999999948,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_memory_salience,continuity_affect_planner,-23.25087903522567,1.0,0.0,50.342414241691124,0.1732329201926763,0.9990000000000001,0.0034500000000000004,0.0024300000000000003,0.5655200000000103,0.4474999999999943,0.785999999999999,0.45500000000000007,0.46193999999999513,1.0,0.9819999999999999,0.0,1.0,0.709199999999999,0.6589999999999948,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_risk_modulation,continuity_affect_planner,-16.223540856083556,1.0,0.0,52.39871018103657,0.2101544201799634,0.9962686400000001,0.0034500000000000004,0.0024300000000000003,0.5655200000000103,0.4474999999999943,0.785999999999999,0.45500000000000007,0.46193999999999513,1.0,1.0,0.023999999999999997,0.4959999999999978,0.709199999999999,0.6589999999999948,0.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
6,restore_affective_continuity,"after restore, fear, stress, trust, guilt, attention, and memory salience must remain coherent",no_communication_bias,continuity_affect_planner,-81.75167192233617,1.0,0.0,50.52902107309408,0.1730552377855797,0.9995052000000001,0.0034500000000000004,0.0024300000000000003,0.5655200000000103,0.4474999999999943,0.785999999999999,0.45500000000000007,0.46193999999999513,1.0,1.0,0.0,0.4959999999999978,0.144719999999995,0.31795999999999885,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
