tick_id,day,route_id,drill_id,playable_step,simulated_disaster,participant_guild,success_score,mistake_visible,recovery_lesson,replayable
290,21,central_repair_ring,drill:central_repair_ring:d21,none,none,Repair Circle,0.0,False,none,False
291,21,riverbend_roofward,drill:riverbend_roofward:d21,none,none,Bridgewright Guild,0.0,False,none,False
292,21,roofward_archive,drill:roofward_archive:d21,none,none,Glassgarden Guild,0.0,False,none,False
293,21,archive_signal,drill:archive_signal:d21,none,none,Index Guild,0.0,False,none,False
294,22,signal_orchard,drill:signal_orchard:d22,none,none,Signal Guild,0.0,False,none,False
295,22,orchard_riverbend,drill:orchard_riverbend:d22,none,none,Seed Guild,0.0,False,none,False
296,22,central_repair_ring,drill:central_repair_ring:d22,none,none,Repair Circle,0.0,False,none,False
297,22,riverbend_roofward,drill:riverbend_roofward:d22,none,none,Bridgewright Guild,0.0,False,none,False
298,22,roofward_archive,drill:roofward_archive:d22,none,none,Glassgarden Guild,0.0,False,none,False
299,22,archive_signal,drill:archive_signal:d22,none,none,Index Guild,0.0,False,none,False
300,22,signal_orchard,drill:signal_orchard:d22,none,none,Signal Guild,0.0,False,none,False
301,22,orchard_riverbend,drill:orchard_riverbend:d22,none,none,Seed Guild,0.0,False,none,False
302,22,central_repair_ring,drill:central_repair_ring:d22,none,none,Repair Circle,0.0,False,none,False
303,22,riverbend_roofward,drill:riverbend_roofward:d22,none,none,Bridgewright Guild,0.0,False,none,False
304,22,roofward_archive,drill:roofward_archive:d22,none,none,Glassgarden Guild,0.0,False,none,False
305,22,archive_signal,drill:archive_signal:d22,none,none,Index Guild,0.0,False,none,False
306,22,signal_orchard,drill:signal_orchard:d22,none,none,Signal Guild,0.0,False,none,False
307,22,orchard_riverbend,drill:orchard_riverbend:d22,none,none,Seed Guild,0.0,False,none,False
308,23,central_repair_ring,drill:central_repair_ring:d23,none,none,Repair Circle,0.0,False,none,False
309,23,riverbend_roofward,drill:riverbend_roofward:d23,none,none,Bridgewright Guild,0.0,False,none,False
310,23,roofward_archive,drill:roofward_archive:d23,choose detour,glasshouse heat surge,Glassgarden Guild,0.69337,True,"update forecast, assign guild, place shelter marker",True
311,23,archive_signal,drill:archive_signal:d23,none,none,Index Guild,0.0,False,none,False
312,23,signal_orchard,drill:signal_orchard:d23,none,none,Signal Guild,0.0,False,none,False
313,23,orchard_riverbend,drill:orchard_riverbend:d23,none,none,Seed Guild,0.0,False,none,False
314,23,central_repair_ring,drill:central_repair_ring:d23,none,none,Repair Circle,0.0,False,none,False
315,23,riverbend_roofward,drill:riverbend_roofward:d23,none,none,Bridgewright Guild,0.0,False,none,False
316,23,roofward_archive,drill:roofward_archive:d23,none,none,Glassgarden Guild,0.0,False,none,False
317,23,archive_signal,drill:archive_signal:d23,none,none,Index Guild,0.0,False,none,False
318,23,signal_orchard,drill:signal_orchard:d23,none,none,Signal Guild,0.0,False,none,False
319,23,orchard_riverbend,drill:orchard_riverbend:d23,none,none,Seed Guild,0.0,False,none,False
320,23,central_repair_ring,drill:central_repair_ring:d23,none,none,Repair Circle,0.0,False,none,False
321,23,riverbend_roofward,drill:riverbend_roofward:d23,none,none,Bridgewright Guild,0.0,False,none,False
322,24,roofward_archive,drill:roofward_archive:d24,none,none,Glassgarden Guild,0.0,False,none,False
323,24,archive_signal,drill:archive_signal:d24,none,none,Index Guild,0.0,False,none,False
324,24,signal_orchard,drill:signal_orchard:d24,none,none,Signal Guild,0.0,False,none,False
325,24,orchard_riverbend,drill:orchard_riverbend:d24,none,none,Seed Guild,0.0,False,none,False
326,24,central_repair_ring,drill:central_repair_ring:d24,none,none,Repair Circle,0.0,False,none,False
327,24,riverbend_roofward,drill:riverbend_roofward:d24,none,none,Bridgewright Guild,0.0,False,none,False
328,24,roofward_archive,drill:roofward_archive:d24,none,none,Glassgarden Guild,0.0,False,none,False
329,24,archive_signal,drill:archive_signal:d24,none,none,Index Guild,0.0,False,none,False
330,24,signal_orchard,drill:signal_orchard:d24,none,none,Signal Guild,0.0,False,none,False
331,24,orchard_riverbend,drill:orchard_riverbend:d24,none,none,Seed Guild,0.0,False,none,False
332,24,central_repair_ring,drill:central_repair_ring:d24,none,none,Repair Circle,0.0,False,none,False
333,24,riverbend_roofward,drill:riverbend_roofward:d24,none,none,Bridgewright Guild,0.0,False,none,False
334,24,roofward_archive,drill:roofward_archive:d24,none,none,Glassgarden Guild,0.0,False,none,False
335,24,archive_signal,drill:archive_signal:d24,none,none,Index Guild,0.0,False,none,False
336,25,signal_orchard,drill:signal_orchard:d25,none,none,Signal Guild,0.0,False,none,False
337,25,orchard_riverbend,drill:orchard_riverbend:d25,none,none,Seed Guild,0.0,False,none,False
338,25,central_repair_ring,drill:central_repair_ring:d25,none,none,Repair Circle,0.0,False,none,False
339,25,riverbend_roofward,drill:riverbend_roofward:d25,none,none,Bridgewright Guild,0.0,False,none,False
340,25,roofward_archive,drill:roofward_archive:d25,none,none,Glassgarden Guild,0.0,False,none,False
341,25,archive_signal,drill:archive_signal:d25,none,none,Index Guild,0.0,False,none,False
342,25,signal_orchard,drill:signal_orchard:d25,none,none,Signal Guild,0.0,False,none,False
343,25,orchard_riverbend,drill:orchard_riverbend:d25,none,none,Seed Guild,0.0,False,none,False
344,25,central_repair_ring,drill:central_repair_ring:d25,none,none,Repair Circle,0.0,False,none,False
345,25,riverbend_roofward,drill:riverbend_roofward:d25,none,none,Bridgewright Guild,0.0,False,none,False
346,25,roofward_archive,drill:roofward_archive:d25,none,none,Glassgarden Guild,0.0,False,none,False
347,25,archive_signal,drill:archive_signal:d25,none,none,Index Guild,0.0,False,none,False
348,25,signal_orchard,drill:signal_orchard:d25,none,none,Signal Guild,0.0,False,none,False
349,25,orchard_riverbend,drill:orchard_riverbend:d25,none,none,Seed Guild,0.0,False,none,False
350,26,central_repair_ring,drill:central_repair_ring:d26,none,none,Repair Circle,0.0,False,none,False
351,26,riverbend_roofward,drill:riverbend_roofward:d26,none,none,Bridgewright Guild,0.0,False,none,False
352,26,roofward_archive,drill:roofward_archive:d26,none,none,Glassgarden Guild,0.0,False,none,False
353,26,archive_signal,drill:archive_signal:d26,none,none,Index Guild,0.0,False,none,False
354,26,signal_orchard,drill:signal_orchard:d26,none,none,Signal Guild,0.0,False,none,False
355,26,orchard_riverbend,drill:orchard_riverbend:d26,none,none,Seed Guild,0.0,False,none,False
356,26,central_repair_ring,drill:central_repair_ring:d26,none,none,Repair Circle,0.0,False,none,False
357,26,riverbend_roofward,drill:riverbend_roofward:d26,none,none,Bridgewright Guild,0.0,False,none,False
358,26,roofward_archive,drill:roofward_archive:d26,none,none,Glassgarden Guild,0.0,False,none,False
359,26,archive_signal,drill:archive_signal:d26,none,none,Index Guild,0.0,False,none,False
360,26,signal_orchard,drill:signal_orchard:d26,none,none,Signal Guild,0.0,False,none,False
361,26,orchard_riverbend,drill:orchard_riverbend:d26,none,none,Seed Guild,0.0,False,none,False
362,26,central_repair_ring,drill:central_repair_ring:d26,none,none,Repair Circle,0.0,False,none,False
363,26,riverbend_roofward,drill:riverbend_roofward:d26,none,none,Bridgewright Guild,0.0,False,none,False
364,27,roofward_archive,drill:roofward_archive:d27,none,none,Glassgarden Guild,0.0,False,none,False
365,27,archive_signal,drill:archive_signal:d27,none,none,Index Guild,0.0,False,none,False
366,27,signal_orchard,drill:signal_orchard:d27,none,none,Signal Guild,0.0,False,none,False
367,27,orchard_riverbend,drill:orchard_riverbend:d27,none,none,Seed Guild,0.0,False,none,False
368,27,central_repair_ring,drill:central_repair_ring:d27,none,none,Repair Circle,0.0,False,none,False
369,27,riverbend_roofward,drill:riverbend_roofward:d27,none,none,Bridgewright Guild,0.0,False,none,False
370,27,roofward_archive,drill:roofward_archive:d27,none,none,Glassgarden Guild,0.0,False,none,False
371,27,archive_signal,drill:archive_signal:d27,none,none,Index Guild,0.0,False,none,False
372,27,signal_orchard,drill:signal_orchard:d27,none,none,Signal Guild,0.0,False,none,False
373,27,orchard_riverbend,drill:orchard_riverbend:d27,none,none,Seed Guild,0.0,False,none,False
374,27,central_repair_ring,drill:central_repair_ring:d27,mark shelter,crowded repair yard,Repair Circle,0.71578,True,"update forecast, assign guild, place shelter marker",True
375,27,riverbend_roofward,drill:riverbend_roofward:d27,none,none,Bridgewright Guild,0.0,False,none,False
376,27,roofward_archive,drill:roofward_archive:d27,none,none,Glassgarden Guild,0.0,False,none,False
377,27,archive_signal,drill:archive_signal:d27,none,none,Index Guild,0.0,False,none,False
378,28,orchard_riverbend,drill:orchard_riverbend:d28,none,none,Seed Guild,0.0,False,none,False
379,28,central_repair_ring,drill:central_repair_ring:d28,none,none,Repair Circle,0.0,False,none,False
380,28,riverbend_roofward,drill:riverbend_roofward:d28,none,none,Bridgewright Guild,0.0,False,none,False
381,28,roofward_archive,drill:roofward_archive:d28,none,none,Glassgarden Guild,0.0,False,none,False
382,28,archive_signal,drill:archive_signal:d28,none,none,Index Guild,0.0,False,none,False
383,28,signal_orchard,drill:signal_orchard:d28,none,none,Signal Guild,0.0,False,none,False
384,28,orchard_riverbend,drill:orchard_riverbend:d28,assign guild,fen mud,Seed Guild,0.69355,True,"update forecast, assign guild, place shelter marker",True
385,28,central_repair_ring,drill:central_repair_ring:d28,none,none,Repair Circle,0.0,False,none,False
386,28,riverbend_roofward,drill:riverbend_roofward:d28,none,none,Bridgewright Guild,0.0,False,none,False
387,28,roofward_archive,drill:roofward_archive:d28,none,none,Glassgarden Guild,0.0,False,none,False
388,28,archive_signal,drill:archive_signal:d28,none,none,Index Guild,0.0,False,none,False
389,28,signal_orchard,drill:signal_orchard:d28,none,none,Signal Guild,0.0,False,none,False
390,28,orchard_riverbend,drill:orchard_riverbend:d28,none,none,Seed Guild,0.0,False,none,False
391,28,central_repair_ring,drill:central_repair_ring:d28,none,none,Repair Circle,0.0,False,none,False
392,29,riverbend_roofward,drill:riverbend_roofward:d29,none,none,Bridgewright Guild,0.0,False,none,False
393,29,roofward_archive,drill:roofward_archive:d29,none,none,Glassgarden Guild,0.0,False,none,False
394,29,archive_signal,drill:archive_signal:d29,none,none,Index Guild,0.0,False,none,False
395,29,signal_orchard,drill:signal_orchard:d29,none,none,Signal Guild,0.0,False,none,False
396,29,orchard_riverbend,drill:orchard_riverbend:d29,none,none,Seed Guild,0.0,False,none,False
397,29,central_repair_ring,drill:central_repair_ring:d29,none,none,Repair Circle,0.0,False,none,False
398,29,riverbend_roofward,drill:riverbend_roofward:d29,none,none,Bridgewright Guild,0.0,False,none,False
399,29,roofward_archive,drill:roofward_archive:d29,none,none,Glassgarden Guild,0.0,False,none,False
400,29,archive_signal,drill:archive_signal:d29,none,none,Index Guild,0.0,False,none,False
401,29,signal_orchard,drill:signal_orchard:d29,none,none,Signal Guild,0.0,False,none,False
402,29,orchard_riverbend,drill:orchard_riverbend:d29,none,none,Seed Guild,0.0,False,none,False
403,29,central_repair_ring,drill:central_repair_ring:d29,none,none,Repair Circle,0.0,False,none,False
404,29,riverbend_roofward,drill:riverbend_roofward:d29,none,none,Bridgewright Guild,0.0,False,none,False
405,29,roofward_archive,drill:roofward_archive:d29,none,none,Glassgarden Guild,0.0,False,none,False
406,30,archive_signal,drill:archive_signal:d30,none,none,Index Guild,0.0,False,none,False
407,30,signal_orchard,drill:signal_orchard:d30,none,none,Signal Guild,0.0,False,none,False
408,30,orchard_riverbend,drill:orchard_riverbend:d30,none,none,Seed Guild,0.0,False,none,False
409,30,central_repair_ring,drill:central_repair_ring:d30,none,none,Repair Circle,0.0,False,none,False
410,30,riverbend_roofward,drill:riverbend_roofward:d30,none,none,Bridgewright Guild,0.0,False,none,False
411,30,roofward_archive,drill:roofward_archive:d30,none,none,Glassgarden Guild,0.0,False,none,False
412,30,archive_signal,drill:archive_signal:d30,assign guild,wind archive scatter,Index Guild,0.70207,True,"update forecast, assign guild, place shelter marker",True
413,30,signal_orchard,drill:signal_orchard:d30,none,none,Signal Guild,0.0,False,none,False
414,30,orchard_riverbend,drill:orchard_riverbend:d30,none,none,Seed Guild,0.0,False,none,False
415,30,central_repair_ring,drill:central_repair_ring:d30,none,none,Repair Circle,0.0,False,none,False
416,30,riverbend_roofward,drill:riverbend_roofward:d30,none,none,Bridgewright Guild,0.0,False,none,False
417,30,roofward_archive,drill:roofward_archive:d30,none,none,Glassgarden Guild,0.0,False,none,False
418,30,archive_signal,drill:archive_signal:d30,none,none,Index Guild,0.0,False,none,False
419,30,signal_orchard,drill:signal_orchard:d30,none,none,Signal Guild,0.0,False,none,False
420,31,orchard_riverbend,drill:orchard_riverbend:d31,none,none,Seed Guild,0.0,False,none,False
421,31,central_repair_ring,drill:central_repair_ring:d31,none,none,Repair Circle,0.0,False,none,False
422,31,riverbend_roofward,drill:riverbend_roofward:d31,none,none,Bridgewright Guild,0.0,False,none,False
423,31,roofward_archive,drill:roofward_archive:d31,none,none,Glassgarden Guild,0.0,False,none,False
424,31,archive_signal,drill:archive_signal:d31,none,none,Index Guild,0.0,False,none,False
425,31,signal_orchard,drill:signal_orchard:d31,none,none,Signal Guild,0.0,False,none,False
426,31,orchard_riverbend,drill:orchard_riverbend:d31,none,none,Seed Guild,0.0,False,none,False
427,31,central_repair_ring,drill:central_repair_ring:d31,none,none,Repair Circle,0.0,False,none,False
428,31,riverbend_roofward,drill:riverbend_roofward:d31,none,none,Bridgewright Guild,0.0,False,none,False
429,31,roofward_archive,drill:roofward_archive:d31,none,none,Glassgarden Guild,0.0,False,none,False
430,31,archive_signal,drill:archive_signal:d31,none,none,Index Guild,0.0,False,none,False
431,31,signal_orchard,drill:signal_orchard:d31,none,none,Signal Guild,0.0,False,none,False
432,31,orchard_riverbend,drill:orchard_riverbend:d31,none,none,Seed Guild,0.0,False,none,False
433,31,central_repair_ring,drill:central_repair_ring:d31,none,none,Repair Circle,0.0,False,none,False
434,32,riverbend_roofward,drill:riverbend_roofward:d32,none,none,Bridgewright Guild,0.0,False,none,False
435,32,roofward_archive,drill:roofward_archive:d32,none,none,Glassgarden Guild,0.0,False,none,False
436,32,archive_signal,drill:archive_signal:d32,none,none,Index Guild,0.0,False,none,False
437,32,signal_orchard,drill:signal_orchard:d32,none,none,Signal Guild,0.0,False,none,False
438,32,orchard_riverbend,drill:orchard_riverbend:d32,none,none,Seed Guild,0.0,False,none,False
439,32,central_repair_ring,drill:central_repair_ring:d32,none,none,Repair Circle,0.0,False,none,False
440,32,riverbend_roofward,drill:riverbend_roofward:d32,assign guild,river flood,Bridgewright Guild,0.68698,True,"update forecast, assign guild, place shelter marker",True
441,32,roofward_archive,drill:roofward_archive:d32,none,none,Glassgarden Guild,0.0,False,none,False
442,32,archive_signal,drill:archive_signal:d32,none,none,Index Guild,0.0,False,none,False
443,32,signal_orchard,drill:signal_orchard:d32,none,none,Signal Guild,0.0,False,none,False
444,32,orchard_riverbend,drill:orchard_riverbend:d32,none,none,Seed Guild,0.0,False,none,False
445,32,central_repair_ring,drill:central_repair_ring:d32,none,none,Repair Circle,0.0,False,none,False
446,32,riverbend_roofward,drill:riverbend_roofward:d32,none,none,Bridgewright Guild,0.0,False,none,False
447,32,roofward_archive,drill:roofward_archive:d32,none,none,Glassgarden Guild,0.0,False,none,False
448,33,archive_signal,drill:archive_signal:d33,none,none,Index Guild,0.0,False,none,False
449,33,signal_orchard,drill:signal_orchard:d33,none,none,Signal Guild,0.0,False,none,False
450,33,orchard_riverbend,drill:orchard_riverbend:d33,none,none,Seed Guild,0.0,False,none,False
451,33,central_repair_ring,drill:central_repair_ring:d33,none,none,Repair Circle,0.0,False,none,False
452,33,riverbend_roofward,drill:riverbend_roofward:d33,none,none,Bridgewright Guild,0.0,False,none,False
453,33,roofward_archive,drill:roofward_archive:d33,none,none,Glassgarden Guild,0.0,False,none,False
454,33,archive_signal,drill:archive_signal:d33,none,none,Index Guild,0.0,False,none,False
455,33,signal_orchard,drill:signal_orchard:d33,none,none,Signal Guild,0.0,False,none,False
456,33,orchard_riverbend,drill:orchard_riverbend:d33,none,none,Seed Guild,0.0,False,none,False
457,33,central_repair_ring,drill:central_repair_ring:d33,none,none,Repair Circle,0.0,False,none,False
458,33,riverbend_roofward,drill:riverbend_roofward:d33,none,none,Bridgewright Guild,0.0,False,none,False
459,33,roofward_archive,drill:roofward_archive:d33,none,none,Glassgarden Guild,0.0,False,none,False
460,33,archive_signal,drill:archive_signal:d33,none,none,Index Guild,0.0,False,none,False
461,33,signal_orchard,drill:signal_orchard:d33,none,none,Signal Guild,0.0,False,none,False
462,34,orchard_riverbend,drill:orchard_riverbend:d34,none,none,Seed Guild,0.0,False,none,False
463,34,central_repair_ring,drill:central_repair_ring:d34,none,none,Repair Circle,0.0,False,none,False
464,34,riverbend_roofward,drill:riverbend_roofward:d34,none,none,Bridgewright Guild,0.0,False,none,False
465,34,roofward_archive,drill:roofward_archive:d34,none,none,Glassgarden Guild,0.0,False,none,False
466,34,archive_signal,drill:archive_signal:d34,none,none,Index Guild,0.0,False,none,False
467,34,signal_orchard,drill:signal_orchard:d34,none,none,Signal Guild,0.0,False,none,False
468,34,orchard_riverbend,drill:orchard_riverbend:d34,none,none,Seed Guild,0.0,False,none,False
469,34,central_repair_ring,drill:central_repair_ring:d34,none,none,Repair Circle,0.0,False,none,False
470,34,riverbend_roofward,drill:riverbend_roofward:d34,none,none,Bridgewright Guild,0.0,False,none,False
471,34,roofward_archive,drill:roofward_archive:d34,none,none,Glassgarden Guild,0.0,False,none,False
472,34,archive_signal,drill:archive_signal:d34,none,none,Index Guild,0.0,False,none,False
473,34,signal_orchard,drill:signal_orchard:d34,none,none,Signal Guild,0.0,False,none,False
474,34,orchard_riverbend,drill:orchard_riverbend:d34,none,none,Seed Guild,0.0,False,none,False
475,34,central_repair_ring,drill:central_repair_ring:d34,none,none,Repair Circle,0.0,False,none,False
476,35,roofward_archive,drill:roofward_archive:d35,none,none,Glassgarden Guild,0.0,False,none,False
477,35,archive_signal,drill:archive_signal:d35,none,none,Index Guild,0.0,False,none,False
478,35,signal_orchard,drill:signal_orchard:d35,none,none,Signal Guild,0.0,False,none,False
479,35,orchard_riverbend,drill:orchard_riverbend:d35,none,none,Seed Guild,0.0,False,none,False
480,35,central_repair_ring,drill:central_repair_ring:d35,none,none,Repair Circle,0.0,False,none,False
481,35,riverbend_roofward,drill:riverbend_roofward:d35,none,none,Bridgewright Guild,0.0,False,none,False
482,35,roofward_archive,drill:roofward_archive:d35,none,none,Glassgarden Guild,0.0,False,none,False
483,35,archive_signal,drill:archive_signal:d35,none,none,Index Guild,0.0,False,none,False
484,35,signal_orchard,drill:signal_orchard:d35,none,none,Signal Guild,0.0,False,none,False
485,35,orchard_riverbend,drill:orchard_riverbend:d35,none,none,Seed Guild,0.0,False,none,False
486,35,central_repair_ring,drill:central_repair_ring:d35,mark shelter,crowded repair yard,Repair Circle,0.74896,False,"update forecast, assign guild, place shelter marker",True
487,35,riverbend_roofward,drill:riverbend_roofward:d35,none,none,Bridgewright Guild,0.0,False,none,False
488,35,roofward_archive,drill:roofward_archive:d35,none,none,Glassgarden Guild,0.0,False,none,False
489,35,archive_signal,drill:archive_signal:d35,none,none,Index Guild,0.0,False,none,False
490,36,signal_orchard,drill:signal_orchard:d36,none,none,Signal Guild,0.0,False,none,False
491,36,orchard_riverbend,drill:orchard_riverbend:d36,none,none,Seed Guild,0.0,False,none,False
492,36,central_repair_ring,drill:central_repair_ring:d36,none,none,Repair Circle,0.0,False,none,False
493,36,riverbend_roofward,drill:riverbend_roofward:d36,none,none,Bridgewright Guild,0.0,False,none,False
494,36,roofward_archive,drill:roofward_archive:d36,none,none,Glassgarden Guild,0.0,False,none,False
495,36,archive_signal,drill:archive_signal:d36,none,none,Index Guild,0.0,False,none,False
496,36,signal_orchard,drill:signal_orchard:d36,none,none,Signal Guild,0.0,False,none,False
497,36,orchard_riverbend,drill:orchard_riverbend:d36,none,none,Seed Guild,0.0,False,none,False
498,36,central_repair_ring,drill:central_repair_ring:d36,none,none,Repair Circle,0.0,False,none,False
499,36,riverbend_roofward,drill:riverbend_roofward:d36,none,none,Bridgewright Guild,0.0,False,none,False
500,36,roofward_archive,drill:roofward_archive:d36,none,none,Glassgarden Guild,0.0,False,none,False
501,36,archive_signal,drill:archive_signal:d36,none,none,Index Guild,0.0,False,none,False
502,36,signal_orchard,drill:signal_orchard:d36,none,none,Signal Guild,0.0,False,none,False
503,36,orchard_riverbend,drill:orchard_riverbend:d36,none,none,Seed Guild,0.0,False,none,False
504,37,central_repair_ring,drill:central_repair_ring:d37,none,none,Repair Circle,0.0,False,none,False
505,37,riverbend_roofward,drill:riverbend_roofward:d37,none,none,Bridgewright Guild,0.0,False,none,False
506,37,roofward_archive,drill:roofward_archive:d37,none,none,Glassgarden Guild,0.0,False,none,False
507,37,archive_signal,drill:archive_signal:d37,none,none,Index Guild,0.0,False,none,False
508,37,signal_orchard,drill:signal_orchard:d37,none,none,Signal Guild,0.0,False,none,False
509,37,orchard_riverbend,drill:orchard_riverbend:d37,none,none,Seed Guild,0.0,False,none,False
510,37,central_repair_ring,drill:central_repair_ring:d37,none,none,Repair Circle,0.0,False,none,False
511,37,riverbend_roofward,drill:riverbend_roofward:d37,none,none,Bridgewright Guild,0.0,False,none,False
512,37,roofward_archive,drill:roofward_archive:d37,none,none,Glassgarden Guild,0.0,False,none,False
513,37,archive_signal,drill:archive_signal:d37,none,none,Index Guild,0.0,False,none,False
514,37,signal_orchard,drill:signal_orchard:d37,mark shelter,dusk ice,Signal Guild,0.7225,False,"update forecast, assign guild, place shelter marker",True
515,37,orchard_riverbend,drill:orchard_riverbend:d37,none,none,Seed Guild,0.0,False,none,False
516,37,central_repair_ring,drill:central_repair_ring:d37,none,none,Repair Circle,0.0,False,none,False
517,37,riverbend_roofward,drill:riverbend_roofward:d37,none,none,Bridgewright Guild,0.0,False,none,False
518,38,roofward_archive,drill:roofward_archive:d38,none,none,Glassgarden Guild,0.0,False,none,False
519,38,archive_signal,drill:archive_signal:d38,none,none,Index Guild,0.0,False,none,False
520,38,signal_orchard,drill:signal_orchard:d38,none,none,Signal Guild,0.0,False,none,False
521,38,orchard_riverbend,drill:orchard_riverbend:d38,none,none,Seed Guild,0.0,False,none,False
522,38,central_repair_ring,drill:central_repair_ring:d38,none,none,Repair Circle,0.0,False,none,False
523,38,riverbend_roofward,drill:riverbend_roofward:d38,none,none,Bridgewright Guild,0.0,False,none,False
524,38,roofward_archive,drill:roofward_archive:d38,none,none,Glassgarden Guild,0.0,False,none,False
525,38,archive_signal,drill:archive_signal:d38,none,none,Index Guild,0.0,False,none,False
526,38,signal_orchard,drill:signal_orchard:d38,none,none,Signal Guild,0.0,False,none,False
527,38,orchard_riverbend,drill:orchard_riverbend:d38,none,none,Seed Guild,0.0,False,none,False
528,38,central_repair_ring,drill:central_repair_ring:d38,none,none,Repair Circle,0.0,False,none,False
529,38,riverbend_roofward,drill:riverbend_roofward:d38,none,none,Bridgewright Guild,0.0,False,none,False
530,38,roofward_archive,drill:roofward_archive:d38,none,none,Glassgarden Guild,0.0,False,none,False
531,38,archive_signal,drill:archive_signal:d38,none,none,Index Guild,0.0,False,none,False
532,39,signal_orchard,drill:signal_orchard:d39,none,none,Signal Guild,0.0,False,none,False
533,39,orchard_riverbend,drill:orchard_riverbend:d39,none,none,Seed Guild,0.0,False,none,False
534,39,central_repair_ring,drill:central_repair_ring:d39,none,none,Repair Circle,0.0,False,none,False
535,39,riverbend_roofward,drill:riverbend_roofward:d39,none,none,Bridgewright Guild,0.0,False,none,False
536,39,roofward_archive,drill:roofward_archive:d39,none,none,Glassgarden Guild,0.0,False,none,False
537,39,archive_signal,drill:archive_signal:d39,none,none,Index Guild,0.0,False,none,False
538,39,signal_orchard,drill:signal_orchard:d39,none,none,Signal Guild,0.0,False,none,False
539,39,orchard_riverbend,drill:orchard_riverbend:d39,none,none,Seed Guild,0.0,False,none,False
540,39,central_repair_ring,drill:central_repair_ring:d39,none,none,Repair Circle,0.0,False,none,False
541,39,riverbend_roofward,drill:riverbend_roofward:d39,none,none,Bridgewright Guild,0.0,False,none,False
542,39,roofward_archive,drill:roofward_archive:d39,mark shelter,glasshouse heat surge,Glassgarden Guild,0.70315,True,"update forecast, assign guild, place shelter marker",True
543,39,archive_signal,drill:archive_signal:d39,none,none,Index Guild,0.0,False,none,False
544,39,signal_orchard,drill:signal_orchard:d39,none,none,Signal Guild,0.0,False,none,False
545,39,orchard_riverbend,drill:orchard_riverbend:d39,none,none,Seed Guild,0.0,False,none,False
546,40,central_repair_ring,drill:central_repair_ring:d40,none,none,Repair Circle,0.0,False,none,False
547,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,Bridgewright Guild,0.0,False,none,False
548,40,roofward_archive,drill:roofward_archive:d40,none,none,Glassgarden Guild,0.0,False,none,False
549,40,archive_signal,drill:archive_signal:d40,none,none,Index Guild,0.0,False,none,False
550,40,signal_orchard,drill:signal_orchard:d40,none,none,Signal Guild,0.0,False,none,False
551,40,orchard_riverbend,drill:orchard_riverbend:d40,none,none,Seed Guild,0.0,False,none,False
552,40,central_repair_ring,drill:central_repair_ring:d40,none,none,Repair Circle,0.0,False,none,False
553,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,Bridgewright Guild,0.0,False,none,False
554,40,roofward_archive,drill:roofward_archive:d40,none,none,Glassgarden Guild,0.0,False,none,False
555,40,archive_signal,drill:archive_signal:d40,none,none,Index Guild,0.0,False,none,False
556,40,signal_orchard,drill:signal_orchard:d40,none,none,Signal Guild,0.0,False,none,False
557,40,orchard_riverbend,drill:orchard_riverbend:d40,none,none,Seed Guild,0.0,False,none,False
558,40,central_repair_ring,drill:central_repair_ring:d40,none,none,Repair Circle,0.0,False,none,False
559,40,riverbend_roofward,drill:riverbend_roofward:d40,none,none,Bridgewright Guild,0.0,False,none,False
560,41,roofward_archive,drill:roofward_archive:d41,none,none,Glassgarden Guild,0.0,False,none,False
561,41,archive_signal,drill:archive_signal:d41,none,none,Index Guild,0.0,False,none,False
562,41,signal_orchard,drill:signal_orchard:d41,none,none,Signal Guild,0.0,False,none,False
563,41,orchard_riverbend,drill:orchard_riverbend:d41,none,none,Seed Guild,0.0,False,none,False
564,41,central_repair_ring,drill:central_repair_ring:d41,none,none,Repair Circle,0.0,False,none,False
565,41,riverbend_roofward,drill:riverbend_roofward:d41,none,none,Bridgewright Guild,0.0,False,none,False
566,41,roofward_archive,drill:roofward_archive:d41,none,none,Glassgarden Guild,0.0,False,none,False
567,41,archive_signal,drill:archive_signal:d41,none,none,Index Guild,0.0,False,none,False
568,41,signal_orchard,drill:signal_orchard:d41,none,none,Signal Guild,0.0,False,none,False
569,41,orchard_riverbend,drill:orchard_riverbend:d41,none,none,Seed Guild,0.0,False,none,False
570,41,central_repair_ring,drill:central_repair_ring:d41,none,none,Repair Circle,0.0,False,none,False
571,41,riverbend_roofward,drill:riverbend_roofward:d41,none,none,Bridgewright Guild,0.0,False,none,False
572,41,roofward_archive,drill:roofward_archive:d41,none,none,Glassgarden Guild,0.0,False,none,False
573,41,archive_signal,drill:archive_signal:d41,none,none,Index Guild,0.0,False,none,False
574,42,orchard_riverbend,drill:orchard_riverbend:d42,none,none,Seed Guild,0.0,False,none,False
575,42,central_repair_ring,drill:central_repair_ring:d42,none,none,Repair Circle,0.0,False,none,False
576,42,riverbend_roofward,drill:riverbend_roofward:d42,none,none,Bridgewright Guild,0.0,False,none,False
577,42,roofward_archive,drill:roofward_archive:d42,none,none,Glassgarden Guild,0.0,False,none,False
578,42,archive_signal,drill:archive_signal:d42,none,none,Index Guild,0.0,False,none,False
579,42,signal_orchard,drill:signal_orchard:d42,none,none,Signal Guild,0.0,False,none,False
580,42,orchard_riverbend,drill:orchard_riverbend:d42,none,none,Seed Guild,0.0,False,none,False
