stage,agent,episode,total_reward,survived_ticks,survival_fraction,resources_collected,hazards_hit,commitment_done,recovered_after_interruption,mean_prediction_error,attention_entropy,latent_decodability,latent_reuse_contexts,self_world_attribution_accuracy,counterfactual_edit_swing,llm_calls,llm_follow_rate
1,layered_self_state_ablation,3,65.09712031374072,540,1.0,2,0,False,False,0.004934273372118036,0.7582557488545809,0.5757928095463438,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,4,118.50952358029386,540,1.0,4,0,False,False,0.005208193837179115,0.6833050418809913,0.5769140111726,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,5,93.96427595252698,540,1.0,3,0,False,False,0.005090006819114918,0.7138497938046862,0.5769805310949935,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,6,118.61800378987184,540,1.0,4,0,False,False,0.0029016699301802878,0.6862243435738171,0.5697440638409592,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,7,93.43898943040796,540,1.0,3,0,False,False,0.004259653483236879,0.7356452091540809,0.5745787099915839,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,8,64.34917779484829,540,1.0,2,0,False,False,0.005353653341037962,0.7276650800475694,0.5779730488519242,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,9,69.03948438975101,540,1.0,2,0,False,False,0.008183723609735407,0.726330314896753,0.5841044599710259,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,10,118.35427960610679,540,1.0,4,0,False,False,0.0036937705787169093,0.7001747882789525,0.5720274790311289,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,11,94.70605413552244,540,1.0,3,0,False,False,0.005114297426785198,0.7223083663256443,0.5757713821194422,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,12,70.63306328149112,540,1.0,2,0,False,False,0.00512493855526485,0.7269887584302482,0.577972408005886,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,13,119.79052958959575,540,1.0,4,0,False,False,0.0033405670280312752,0.7052203791910426,0.5706083740606189,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,14,89.61627349978146,540,1.0,3,0,False,False,0.004905418802887175,0.7125397760962067,0.5751684511473418,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,15,90.59458384093557,540,1.0,3,0,False,False,0.004202089299790022,0.6828880588090313,0.5740550489774544,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,16,95.89466910508666,540,1.0,3,0,False,False,0.005435500554228818,0.7216953187914601,0.5766262867313212,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,17,93.20373523163485,540,1.0,3,0,False,False,0.006169544079552667,0.708155295504625,0.5788394770506222,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,18,93.65314422834643,540,1.0,3,0,False,False,0.004401819434355487,0.7033786838980224,0.5745387925476677,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,19,42.258604132957075,540,1.0,1,0,False,False,0.010171602066765387,0.76397185519407,0.5892317181184281,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,20,91.11752570100501,540,1.0,3,0,False,False,0.004375899054002522,0.7021563153854625,0.5751595183407257,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,21,119.17101301573823,540,1.0,4,0,False,False,0.004186999893121184,0.7212602983070727,0.5741447115622244,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,22,42.27665752162717,540,1.0,1,0,False,False,0.010160618577982715,0.7554877191324773,0.5885656500936857,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,23,91.75339271083178,540,1.0,3,0,False,False,0.004211680761941834,0.7042367827859687,0.5732006184047341,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,24,147.7517747988982,540,1.0,5,0,False,False,0.004162960567879235,0.6811958801322885,0.5733860511520537,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,25,93.39882038535548,540,1.0,3,0,False,False,0.004743217110684455,0.7275294991276597,0.574450205931144,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,26,97.6988912024469,540,1.0,3,0,False,False,0.004700651464909018,0.6938626496206177,0.5748141575903238,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,27,18.900000000000066,540,1.0,0,0,False,False,0.016171750420787417,0.7796862259664512,0.57559768483068,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,28,90.79680680824761,540,1.0,3,0,False,False,0.005627391534538501,0.7303425343147124,0.5794506707066308,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,29,67.75875588082985,540,1.0,2,0,False,False,0.005846158844971034,0.7319501660558869,0.5800046382922823,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,30,113.75142984538451,540,1.0,4,0,False,False,0.004495167835000511,0.6914644486905562,0.5747740855741619,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,31,92.12264580027212,540,1.0,3,0,False,False,0.0048374532181873625,0.7247475230450381,0.5758813894945433,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,32,95.98687356260575,540,1.0,3,0,False,False,0.00443072527988397,0.7319399534027854,0.5743442198411283,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,33,64.73197911785418,540,1.0,2,0,False,False,0.006618943882035087,0.7189419680259718,0.5821437741773804,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,34,69.25084878734852,540,1.0,2,0,False,False,0.0033907113035750716,0.7696774815635171,0.5704731727110103,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,35,66.42017032676475,540,1.0,2,0,False,False,0.007632772246906518,0.7527864316814643,0.5840586265560388,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,36,91.37349034168722,540,1.0,3,0,False,False,0.004767519249815903,0.7170119269235813,0.5757174749631693,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,37,94.92872070579422,540,1.0,3,0,False,False,0.003998857463504997,0.6979296079467482,0.5738209566060793,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,38,18.900000000000066,540,1.0,0,0,False,False,0.01618201505904588,0.7771610555506259,0.5754827419665409,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,39,18.900000000000066,540,1.0,0,0,False,False,0.015577076162849786,0.7350183064947031,0.5760812917977791,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,40,87.11563709310592,540,1.0,3,0,False,False,0.004737986792683325,0.7038216481327026,0.5744602467562567,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,41,119.42944179077712,540,1.0,4,0,False,False,0.00478930853138535,0.6947796141414428,0.5743092299605168,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,42,92.86259471530838,540,1.0,3,0,False,False,0.004250625521394872,0.7310749084558348,0.5740962220077992,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,43,90.12716038662026,540,1.0,3,0,False,False,0.007312433229930306,0.7148902706540418,0.5832089357802834,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,44,97.49030991430385,540,1.0,3,0,False,False,0.003112326939790279,0.7432787769854082,0.5707471492858677,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,45,87.66091778635099,540,1.0,3,0,False,False,0.005585373756385514,0.7123702327996553,0.5791025277471678,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,46,117.3158466895505,540,1.0,4,0,False,False,0.003867766310544567,0.6962361555241692,0.5725289226601268,0.0,0.0,0.0,0,0.0
1,layered_self_state_ablation,47,89.1438397529191,540,1.0,3,0,False,False,0.0057494494880892194,0.7583480532338117,0.5778705392908839,0.0,0.0,0.0,0,0.0
2,reactive_no_self,0,94.00624371550825,540,1.0,3,0,False,False,0.009325011637615654,0.7834457345544512,0.4818620939119038,0.0,0.0,0.0,0,0.0
2,reactive_no_self,1,116.27064618448179,540,1.0,4,0,False,False,0.007506039087755044,0.7845131264341112,0.4761621617646803,0.0,0.0,0.0,0,0.0
2,reactive_no_self,2,90.07027891466282,540,1.0,3,0,False,False,0.008745360479179167,0.8094670076703462,0.480389762522496,0.0,0.0,0.0,0,0.0
2,reactive_no_self,3,92.58123668303503,540,1.0,3,0,False,False,0.008732490565506765,0.8291242993696192,0.4803981436436894,0.0,0.0,0.0,0,0.0
2,reactive_no_self,4,93.62987813366459,540,1.0,3,0,False,False,0.008149660879728638,0.8234400880960457,0.4791235095489143,0.0,0.0,0.0,0,0.0
2,reactive_no_self,5,65.5097791876086,540,1.0,2,0,False,False,0.010821029081079745,0.8045559185014959,0.48644000081316213,0.0,0.0,0.0,0,0.0
2,reactive_no_self,6,94.52495395248656,540,1.0,3,0,False,False,0.008376542799035918,0.8053010883204044,0.4801007193022103,0.0,0.0,0.0,0,0.0
2,reactive_no_self,7,68.63719625662088,540,1.0,2,0,False,False,0.011481767902724366,0.806188907954484,0.4884832964116533,0.0,0.0,0.0,0,0.0
2,reactive_no_self,8,69.09471060821049,540,1.0,2,0,False,False,0.009924827901579848,0.790506645136466,0.4846439139993963,0.0,0.0,0.0,0,0.0
2,reactive_no_self,9,94.49705662861143,540,1.0,3,0,False,False,0.008973097023862658,0.7858456970997547,0.48133238205544254,0.0,0.0,0.0,0,0.0
2,reactive_no_self,10,91.3979759218251,540,1.0,3,0,False,False,0.009768017804044508,0.8068727598270249,0.4832724470904169,0.0,0.0,0.0,0,0.0
2,reactive_no_self,11,120.61627831601606,540,1.0,4,0,False,False,0.008029126422735785,0.8079095650071805,0.47804819289500466,0.0,0.0,0.0,0,0.0
2,reactive_no_self,12,64.92109166366214,540,1.0,2,0,False,False,0.009987564847731592,0.8018612118907699,0.4845130509284523,0.0,0.0,0.0,0,0.0
2,reactive_no_self,13,69.51001931727087,540,1.0,2,0,False,False,0.010331254099027921,0.8156683923155378,0.4855839269252321,0.0,0.0,0.0,0,0.0
2,reactive_no_self,14,92.84476030595364,540,1.0,3,0,False,False,0.009147055257104832,0.7965408497270124,0.4822829312734119,0.0,0.0,0.0,0,0.0
2,reactive_no_self,15,120.20023295360497,540,1.0,4,0,False,False,0.007720714515258361,0.7696569691222612,0.47774392179530456,0.0,0.0,0.0,0,0.0
2,reactive_no_self,16,67.1560841533158,540,1.0,2,0,False,False,0.008817557469043476,0.8059340684904702,0.4816023469218453,0.0,0.0,0.0,0,0.0
2,reactive_no_self,17,68.94981375176451,540,1.0,2,0,False,False,0.010030317870167813,0.7956944272693122,0.4842002725176127,0.0,0.0,0.0,0,0.0
2,reactive_no_self,18,117.32238512907034,540,1.0,4,0,False,False,0.007822074822696914,0.7703747369867184,0.4775991318956181,0.0,0.0,0.0,0,0.0
2,reactive_no_self,19,92.36757446199432,540,1.0,3,0,False,False,0.009024878291700705,0.8028221763729322,0.4816182638831006,0.0,0.0,0.0,0,0.0
2,reactive_no_self,20,92.24571083941919,540,1.0,3,0,False,False,0.006913613863300789,0.7915121568724315,0.47399708131752705,0.0,0.0,0.0,0,0.0
2,reactive_no_self,21,125.8184376915498,540,1.0,4,0,False,False,0.006965608567764144,0.771094989163686,0.4744175156576848,0.0,0.0,0.0,0,0.0
2,reactive_no_self,22,97.77838989186338,540,1.0,3,0,False,False,0.008269373306999676,0.7892651199723087,0.4790493266161835,0.0,0.0,0.0,0,0.0
2,reactive_no_self,23,89.59411609931317,540,1.0,3,0,False,False,0.008203531388119883,0.7742758513339962,0.4782931445804789,0.0,0.0,0.0,0,0.0
2,reactive_no_self,24,89.86141001796531,540,1.0,3,0,False,False,0.009259683577116776,0.8036004661675443,0.4813152294055128,0.0,0.0,0.0,0,0.0
2,reactive_no_self,25,71.3344504377215,540,1.0,2,0,False,False,0.010517825645104588,0.8111104747090664,0.48633954686669706,0.0,0.0,0.0,0,0.0
2,reactive_no_self,26,93.6767249274846,540,1.0,3,0,False,False,0.008933356607437139,0.8011062654515998,0.48178940935508846,0.0,0.0,0.0,0,0.0
2,reactive_no_self,27,65.16447630242742,540,1.0,2,0,False,False,0.010204787122505667,0.8122589555310027,0.48474608202769837,0.0,0.0,0.0,0,0.0
2,reactive_no_self,28,72.83313455478537,540,1.0,2,0,False,False,0.009303003157038471,0.8044229577511013,0.48181405724204907,0.0,0.0,0.0,0,0.0
2,reactive_no_self,29,69.69225397995454,540,1.0,2,0,False,False,0.010100559078028393,0.7885166215096283,0.4848801776008888,0.0,0.0,0.0,0,0.0
2,reactive_no_self,30,111.85152575127697,540,1.0,4,0,False,False,0.007799684124695732,0.8056777050856211,0.47759157483693876,0.0,0.0,0.0,0,0.0
2,reactive_no_self,31,93.67777239142235,540,1.0,3,0,False,False,0.010178708178628178,0.7985707260364826,0.48558620495277033,0.0,0.0,0.0,0,0.0
2,reactive_no_self,32,94.54000413078376,540,1.0,3,0,False,False,0.009831661804735825,0.7859603934626996,0.48443467598039525,0.0,0.0,0.0,0,0.0
2,reactive_no_self,33,69.22517200473106,540,1.0,2,0,False,False,0.011074306832184314,0.8109416587937761,0.486683872335521,0.0,0.0,0.0,0,0.0
2,reactive_no_self,34,117.5744473021336,540,1.0,4,0,False,False,0.0070188359986562915,0.7941057739354596,0.474670722727367,0.0,0.0,0.0,0,0.0
2,reactive_no_self,35,42.87505920969498,540,1.0,1,0,False,False,0.014573615771456444,0.8343423846688428,0.49504428994471283,0.0,0.0,0.0,0,0.0
2,reactive_no_self,36,71.25304627200208,540,1.0,2,0,False,False,0.010375075881816692,0.8174413041784817,0.48469841812053954,0.0,0.0,0.0,0,0.0
2,reactive_no_self,37,71.67369147184854,540,1.0,2,0,False,False,0.013346107927817557,0.8156198852839651,0.4935627863937518,0.0,0.0,0.0,0,0.0
2,reactive_no_self,38,70.56893465821585,540,1.0,2,0,False,False,0.011035215242170712,0.8114346504835336,0.4875667270212977,0.0,0.0,0.0,0,0.0
2,reactive_no_self,39,66.33746520440755,540,1.0,2,0,False,False,0.011226245452045685,0.8103453138852915,0.489124785988992,0.0,0.0,0.0,0,0.0
2,reactive_no_self,40,90.12775193114983,540,1.0,3,0,False,False,0.00816402423746359,0.7902395248608408,0.4788533843420805,0.0,0.0,0.0,0,0.0
2,reactive_no_self,41,93.60160955296803,540,1.0,3,0,False,False,0.011114712944142681,0.8035765539049861,0.48477707951239823,0.0,0.0,0.0,0,0.0
2,reactive_no_self,42,68.46357808812337,540,1.0,2,0,False,False,0.01122812276064769,0.809280090192992,0.4895680174084764,0.0,0.0,0.0,0,0.0
2,reactive_no_self,43,94.70743492880604,540,1.0,3,0,False,False,0.007624822849057912,0.777386961109178,0.4766951460722905,0.0,0.0,0.0,0,0.0
2,reactive_no_self,44,94.19845722206293,540,1.0,3,0,False,False,0.009096982730351972,0.8154478845582277,0.48160496840993716,0.0,0.0,0.0,0,0.0
2,reactive_no_self,45,89.76428821606737,540,1.0,3,0,False,False,0.007797515131702667,0.7730456694217217,0.4776132570944185,0.0,0.0,0.0,0,0.0
2,reactive_no_self,46,70.39639744266576,540,1.0,2,0,False,False,0.0095672929642038,0.788117160366269,0.48372868223839915,0.0,0.0,0.0,0,0.0
2,reactive_no_self,47,92.9559158519216,540,1.0,3,0,False,False,0.007515490010942304,0.7836148545469375,0.4763982556374222,0.0,0.0,0.0,0,0.0
2,world_model_only,0,94.00624371550822,540,1.0,3,0,False,False,0.00896315682568896,0.7348724426641386,0.49901858229399354,0.0,0.0,0.0,0,0.0
2,world_model_only,1,116.27064618448188,540,1.0,4,0,False,False,0.007934364479934277,0.7316952457996858,0.49661931687561617,0.0,0.0,0.0,0,0.0
2,world_model_only,2,64.39490051325144,540,1.0,2,0,False,False,0.01613522291168388,0.7715678928898984,0.5088894965804982,0.0,0.0,0.0,0,0.0
2,world_model_only,3,69.04329823996915,540,1.0,2,0,False,False,0.011189551316284338,0.7950783559003147,0.5063205872592305,0.0,0.0,0.0,0,0.0
2,world_model_only,4,93.62987813366462,540,1.0,3,0,False,False,0.009515100111737713,0.7814600375889721,0.5002967522769819,0.0,0.0,0.0,0,0.0
2,world_model_only,5,65.5097791876086,540,1.0,2,0,False,False,0.011107754045501468,0.769927231722286,0.5049186122092426,0.0,0.0,0.0,0,0.0
2,world_model_only,6,67.47209121052774,540,1.0,2,0,False,False,0.010906191008260171,0.7644171587166352,0.5043653926985002,0.0,0.0,0.0,0,0.0
2,world_model_only,7,68.63719625662088,540,1.0,2,0,False,False,0.011863778926735019,0.7761114493197593,0.5068945140098117,0.0,0.0,0.0,0,0.0
2,world_model_only,8,69.09471060821049,540,1.0,2,0,False,False,0.00964097050610954,0.74322345669319,0.5025434350863226,0.0,0.0,0.0,0,0.0
2,world_model_only,9,94.49705662861145,540,1.0,3,0,False,False,0.008629687734611178,0.7458616690294512,0.49945780239501003,0.0,0.0,0.0,0,0.0
2,world_model_only,10,67.5118742792539,540,1.0,2,0,False,False,0.010853646631008584,0.7711293278963449,0.5056937250641127,0.0,0.0,0.0,0,0.0
2,world_model_only,11,120.61627831601606,540,1.0,4,0,False,False,0.007975189545749037,0.7672698949836513,0.49633230222309344,0.0,0.0,0.0,0,0.0
2,world_model_only,12,64.9210916636622,540,1.0,2,0,False,False,0.010200292961163109,0.7633650516319511,0.5040724998746234,0.0,0.0,0.0,0,0.0
2,world_model_only,13,69.51001931727087,540,1.0,2,0,False,False,0.010390622901826643,0.783715372011191,0.5041911030425396,0.0,0.0,0.0,0,0.0
2,world_model_only,14,92.84476030595364,540,1.0,3,0,False,False,0.009280545873824519,0.7501298844310285,0.5009970178512473,0.0,0.0,0.0,0,0.0
2,world_model_only,15,94.36336091531913,540,1.0,3,0,False,False,0.008311076295548198,0.745823727371869,0.4981403544154653,0.0,0.0,0.0,0,0.0
2,world_model_only,16,67.1560841533158,540,1.0,2,0,False,False,0.009908218094174684,0.7760424385181874,0.5036193432521596,0.0,0.0,0.0,0,0.0
2,world_model_only,17,68.94981375176451,540,1.0,2,0,False,False,0.010396867913740716,0.7435664237880643,0.5035168063995701,0.0,0.0,0.0,0,0.0
2,world_model_only,18,117.32238512907031,540,1.0,4,0,False,False,0.008217411082078886,0.7354128640723039,0.4970111244982342,0.0,0.0,0.0,0,0.0
2,world_model_only,19,92.36757446199432,540,1.0,3,0,False,False,0.01005010580621746,0.7552197587992393,0.5036699299225592,0.0,0.0,0.0,0,0.0
2,world_model_only,20,95.07366679123514,540,1.0,3,0,False,False,0.010274858868133407,0.7805198780996303,0.5034686432641949,0.0,0.0,0.0,0,0.0
2,world_model_only,21,43.86665768803723,540,1.0,1,0,False,False,0.012909989485751686,0.7455842494959215,0.5100088636488361,0.0,0.0,0.0,0,0.0
2,world_model_only,22,97.77838989186341,540,1.0,3,0,False,False,0.008772134607145201,0.7430197225019158,0.49924999389809893,0.0,0.0,0.0,0,0.0
2,world_model_only,23,89.59411609931317,540,1.0,3,0,False,False,0.007585945632228069,0.7478089424208478,0.49538046212276743,0.0,0.0,0.0,0,0.0
2,world_model_only,24,89.86141001796531,540,1.0,3,0,False,False,0.00931494326001593,0.7727022375402588,0.49983296256644266,0.0,0.0,0.0,0,0.0
2,world_model_only,25,44.40852189632354,540,1.0,1,0,False,False,0.016656053971398837,0.7732005566946651,0.5103274981074764,0.0,0.0,0.0,0,0.0
2,world_model_only,26,93.67672492748459,540,1.0,3,0,False,False,0.008828846105557378,0.7595248052091973,0.5003418461817358,0.0,0.0,0.0,0,0.0
2,world_model_only,27,65.16447630242736,540,1.0,2,0,False,False,0.010193962854859578,0.7730801801413513,0.5032252373868048,0.0,0.0,0.0,0,0.0
2,world_model_only,28,72.83313455478537,540,1.0,2,0,False,False,0.009208830774157238,0.7714716929054716,0.5000970862485377,0.0,0.0,0.0,0,0.0
2,world_model_only,29,44.9054793763262,540,1.0,1,0,False,False,0.016837070343741798,0.7646219211092973,0.5101126745946705,0.0,0.0,0.0,0,0.0
2,world_model_only,30,111.85152575127697,540,1.0,4,0,False,False,0.008398645806145005,0.7464182916354527,0.4985421430702126,0.0,0.0,0.0,0,0.0
2,world_model_only,31,69.14679673649883,540,1.0,2,0,False,False,0.010954950538070244,0.7682040342104546,0.505258003690073,0.0,0.0,0.0,0,0.0
2,world_model_only,32,94.54000413078376,540,1.0,3,0,False,False,0.01035146348833192,0.7455963529150541,0.5042398932214494,0.0,0.0,0.0,0,0.0
2,world_model_only,33,69.22517200473106,540,1.0,2,0,False,False,0.011293851469762776,0.7735470663149236,0.5051592588824524,0.0,0.0,0.0,0,0.0
2,world_model_only,34,117.5744473021336,540,1.0,4,0,False,False,0.007916479461666076,0.7220523923942687,0.49674206862211917,0.0,0.0,0.0,0,0.0
2,world_model_only,35,69.08596166773036,540,1.0,2,0,False,False,0.008531519758173269,0.7884500692842297,0.49760704648084214,0.0,0.0,0.0,0,0.0
2,world_model_only,36,71.25304627200215,540,1.0,2,0,False,False,0.010377583252784234,0.7789707354642519,0.503777635076699,0.0,0.0,0.0,0,0.0
2,world_model_only,37,18.900000000000066,540,1.0,0,0,False,False,0.0204823187475815,0.7702029205339735,0.5004761327825384,0.0,0.0,0.0,0,0.0
2,world_model_only,38,44.55361434241448,540,1.0,1,0,False,False,0.013352666608604237,0.767410727066048,0.5111237724296631,0.0,0.0,0.0,0,0.0
2,world_model_only,39,43.42556216991126,540,1.0,1,0,False,False,0.01376283344861458,0.7536345133927721,0.5116623610294971,0.0,0.0,0.0,0,0.0
2,world_model_only,40,90.12775193114983,540,1.0,3,0,False,False,0.008044576004691707,0.7449323807457296,0.49745375625301785,0.0,0.0,0.0,0,0.0
2,world_model_only,41,44.799018056462586,540,1.0,1,0,False,False,0.019788540143341287,0.7664310288861582,0.5019986522692886,0.0,0.0,0.0,0,0.0
2,world_model_only,42,70.06582022749829,540,1.0,2,0,False,False,0.012486738248521367,0.8031550606756606,0.5098570592035317,0.0,0.0,0.0,0,0.0
2,world_model_only,43,94.70743492880604,540,1.0,3,0,False,False,0.007389563673645188,0.7445550063435887,0.4948689121536803,0.0,0.0,0.0,0,0.0
2,world_model_only,44,94.19845722206298,540,1.0,3,0,False,False,0.01132504701918904,0.7719591127756494,0.5069132369906216,0.0,0.0,0.0,0,0.0
2,world_model_only,45,89.76428821606734,540,1.0,3,0,False,False,0.007598637022683176,0.7110288185511981,0.4961734344443539,0.0,0.0,0.0,0,0.0
2,world_model_only,46,70.39639744266577,540,1.0,2,0,False,False,0.009617865189849651,0.7396808454809062,0.502347021691928,0.0,0.0,0.0,0,0.0
2,world_model_only,47,92.9559158519216,540,1.0,3,0,False,False,0.007587708639946577,0.7447887801823971,0.4956004141297688,0.0,0.0,0.0,0,0.0
2,layered_self_state,0,96.7553652104983,540,1.0,3,0,False,False,0.004422587314653799,0.5580205218959455,0.9782090667235208,1.0,0.0,1.0,5,1.0
2,layered_self_state,1,116.27064618448182,540,1.0,4,0,False,False,0.0038004672144761973,0.5561464891972676,0.9831347230106661,1.0,0.0,1.0,5,1.0
2,layered_self_state,2,64.39490051325137,540,1.0,2,0,False,False,0.007487513599797092,0.6869912669739429,0.9763457515262361,1.038888888888889,0.0,0.7333333333333333,5,0.2
2,layered_self_state,3,69.04329823996915,540,1.0,2,0,False,False,0.006169973886577459,0.7065172589719294,0.9788605275364255,1.0,0.0,0.8333333333333334,5,0.4
2,layered_self_state,4,93.62987813366462,540,1.0,3,0,False,False,0.004277915131925232,0.6571908520171215,0.9820987217192175,1.0,0.0,1.0,5,0.6
2,layered_self_state,5,65.5097791876086,540,1.0,2,0,False,False,0.005469755166212421,0.6341561988813279,0.9690015313861023,1.0,0.0,1.0,5,1.0
2,layered_self_state,6,94.52495395248656,540,1.0,3,0,False,False,0.004717038105850502,0.6459550887061613,0.9789426028127362,1.0,0.0,0.8333333333333334,5,0.8
2,layered_self_state,7,68.63719625662088,540,1.0,2,0,False,False,0.0056294116546757745,0.7064628143930721,0.9794757383049477,1.0,0.0,1.0,5,0.6
2,layered_self_state,8,69.09471060821049,540,1.0,2,0,False,False,0.004769935041714106,0.6089978984067624,0.9797237494275771,1.0,0.0,1.0,5,1.0
2,layered_self_state,9,94.49705662861145,540,1.0,3,0,False,False,0.004222998786062955,0.6019864356128636,0.979489527263035,1.0,0.0,1.0,5,1.0
2,layered_self_state,10,67.5118742792539,540,1.0,2,0,False,False,0.005040010338887771,0.632681633420094,0.9695740426708259,1.0,0.0,1.0,5,1.0
2,layered_self_state,11,120.61627831601606,540,1.0,4,0,False,False,0.003857296488731992,0.6312268794994619,0.9829221562831284,1.0,0.0,1.0,5,0.4
2,layered_self_state,12,64.92109166366222,540,1.0,2,0,False,False,0.004963490745929621,0.6284526568963579,0.9834460105141499,1.0,0.0,0.7666666666666667,5,0.6
2,layered_self_state,13,69.51001931727087,540,1.0,2,0,False,False,0.00511771209781903,0.6807503259562915,0.9798585498740888,1.0,0.0,1.0,5,0.6
2,layered_self_state,14,92.84476030595364,540,1.0,3,0,False,False,0.004289435688533098,0.6006746416869453,0.9779481886705538,1.0,0.0,0.9666666666666667,5,0.8
2,layered_self_state,15,120.20023295360497,540,1.0,4,0,False,False,0.003619787962638566,0.5188711965764694,0.9835882294976858,1.0,0.0,1.0,5,1.0
2,layered_self_state,16,67.1560841533158,540,1.0,2,0,False,False,0.00436815771713525,0.6849436365422475,0.9775175808684301,1.0,0.0,1.0,5,1.0
2,layered_self_state,17,68.94981375176451,540,1.0,2,0,False,False,0.005071543440176189,0.6130592972731395,0.980526095065094,1.0,0.0,0.8666666666666667,5,0.6
2,layered_self_state,18,117.32238512907034,540,1.0,4,0,False,False,0.003928864259714514,0.5300151792838786,0.9812007203756574,1.0,0.0,1.0,5,1.0
2,layered_self_state,19,68.34809611017982,540,1.0,2,0,False,False,0.005509155955800823,0.6439202384424872,0.979883748470994,1.0,0.0,0.9666666666666667,5,0.8
2,layered_self_state,20,95.07366679123514,540,1.0,3,0,False,False,0.003943695357398379,0.6695402759995537,0.9834450016215021,1.0,0.0,1.0,5,0.8
2,layered_self_state,21,43.86665768803723,540,1.0,1,0,False,False,0.00628238041343577,0.6472746555880521,0.9843647488384462,1.0,0.0,0.7333333333333333,5,0.4
2,layered_self_state,22,97.77838989186341,540,1.0,3,0,False,False,0.004509676590854951,0.5957297092636057,0.9796439103168544,1.0,0.0,1.0,5,1.0
2,layered_self_state,23,89.59411609931308,540,1.0,3,0,False,False,0.003515110150875024,0.5814621360245729,0.978473078778388,1.0,0.0,1.0,5,1.0
2,layered_self_state,24,89.86141001796531,540,1.0,3,0,False,False,0.004590934240664019,0.6604176740940253,0.9756555750648427,1.0,0.0,1.0,5,1.0
2,layered_self_state,25,93.64888184217183,540,1.0,3,0,False,False,0.004765419999673557,0.6557901681267608,0.979559940156062,1.0,0.0,1.0,5,0.8
2,layered_self_state,26,93.67672492748464,540,1.0,3,0,False,False,0.0046731577845511695,0.6166137706377582,0.9814259984849765,1.0,0.0,1.0,5,0.8
2,layered_self_state,27,65.1644763024273,540,1.0,2,0,False,False,0.004946305610102001,0.6563218963563888,0.9859128229635001,1.0,0.0,0.7,5,0.4
2,layered_self_state,28,72.83313455478537,540,1.0,2,0,False,False,0.004776253010506678,0.6399545227332766,0.9690089194227811,1.0,0.0,0.9,5,0.8
2,layered_self_state,29,70.13548109384655,540,1.0,2,0,False,False,0.005278805781639212,0.66163934694568,0.9829101122961502,1.0,0.0,0.8,5,0.6
2,layered_self_state,30,89.34104865485688,540,1.0,3,0,False,False,0.004608518424851247,0.6219937679394029,0.9810416761173973,1.0,0.0,0.8666666666666667,5,0.4
2,layered_self_state,31,93.67777239142235,540,1.0,3,0,False,False,0.004709986931084292,0.6338368381142314,0.9789148203630605,1.0,0.0,1.0,5,1.0
2,layered_self_state,32,65.80558156107723,540,1.0,2,0,False,False,0.005290141218884611,0.6952058600425707,0.9715839309393483,1.0,0.0,1.0,5,1.0
2,layered_self_state,33,69.22517200473106,540,1.0,2,0,False,False,0.005329603257778577,0.6680386485465635,0.9794161267196062,1.0,0.0,0.8,5,0.6
