tick_id,day,infrastructure_id,failure_event,failure_mode,failure_cause,visible_failure_marker,recovery_path,damage_bounded,unresolved_after_tick
471,27,roof_greenhouse_cistern,False,none,none,False,none,True,False
472,27,archive_public_kiosk,False,none,none,False,none,True,False
473,27,dusk_signal_workshop,False,none,none,False,none,True,False
474,27,river_mill_bridge,False,none,none,False,none,True,False
475,27,roof_greenhouse_cistern,False,none,none,False,none,True,False
476,27,archive_public_kiosk,False,none,none,False,none,True,False
477,27,dusk_signal_workshop,False,none,none,False,none,True,False
478,27,river_mill_bridge,False,none,none,False,none,True,False
479,27,roof_greenhouse_cistern,False,none,none,False,none,True,False
480,27,archive_public_kiosk,False,none,none,False,none,True,False
481,27,dusk_signal_workshop,False,none,none,False,none,True,False
482,27,river_mill_bridge,True,joint swelling blocks wheel,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
483,27,roof_greenhouse_cistern,False,none,none,False,none,True,False
484,27,archive_public_kiosk,False,none,none,False,none,True,False
485,27,dusk_signal_workshop,False,none,none,False,none,True,False
486,28,roof_greenhouse_cistern,False,none,none,False,none,True,False
487,28,archive_public_kiosk,False,none,none,False,none,True,False
488,28,dusk_signal_workshop,False,none,none,False,none,True,False
489,28,river_mill_bridge,False,none,none,False,none,True,True
490,28,roof_greenhouse_cistern,False,none,none,False,none,True,False
491,28,archive_public_kiosk,False,none,none,False,none,True,False
492,28,dusk_signal_workshop,False,none,none,False,none,True,False
493,28,river_mill_bridge,False,none,none,False,none,True,False
494,28,roof_greenhouse_cistern,False,none,none,False,none,True,False
495,28,archive_public_kiosk,False,none,none,False,none,True,False
496,28,dusk_signal_workshop,False,none,none,False,none,True,False
497,28,river_mill_bridge,False,none,none,False,none,True,False
498,28,roof_greenhouse_cistern,False,none,none,False,none,True,False
499,28,archive_public_kiosk,False,none,none,False,none,True,False
500,28,dusk_signal_workshop,False,none,none,False,none,True,False
501,28,river_mill_bridge,False,none,none,False,none,True,False
502,28,roof_greenhouse_cistern,False,none,none,False,none,True,False
503,28,archive_public_kiosk,False,none,none,False,none,True,False
504,29,dusk_signal_workshop,False,none,none,False,none,True,False
505,29,river_mill_bridge,False,none,none,False,none,True,False
506,29,roof_greenhouse_cistern,False,none,none,False,none,True,False
507,29,archive_public_kiosk,False,none,none,False,none,True,False
508,29,dusk_signal_workshop,False,none,none,False,none,True,False
509,29,river_mill_bridge,False,none,none,False,none,True,False
510,29,roof_greenhouse_cistern,False,none,none,False,none,True,False
511,29,archive_public_kiosk,False,none,none,False,none,True,False
512,29,dusk_signal_workshop,False,none,none,False,none,True,False
513,29,river_mill_bridge,False,none,none,False,none,True,False
514,29,roof_greenhouse_cistern,False,none,none,False,none,True,False
515,29,archive_public_kiosk,False,none,none,False,none,True,False
516,29,dusk_signal_workshop,False,none,none,False,none,True,False
517,29,river_mill_bridge,False,none,none,False,none,True,False
518,29,roof_greenhouse_cistern,False,none,none,False,none,True,False
519,29,archive_public_kiosk,False,none,none,False,none,True,False
520,29,dusk_signal_workshop,False,none,none,False,none,True,False
521,29,river_mill_bridge,False,none,none,False,none,True,False
522,30,roof_greenhouse_cistern,False,none,none,False,none,True,False
523,30,archive_public_kiosk,False,none,none,False,none,True,False
524,30,dusk_signal_workshop,False,none,none,False,none,True,False
525,30,river_mill_bridge,False,none,none,False,none,True,False
526,30,roof_greenhouse_cistern,False,none,none,False,none,True,False
527,30,archive_public_kiosk,False,none,none,False,none,True,False
528,30,dusk_signal_workshop,False,none,none,False,none,True,False
529,30,river_mill_bridge,False,none,none,False,none,True,False
530,30,roof_greenhouse_cistern,False,none,none,False,none,True,False
531,30,archive_public_kiosk,False,none,none,False,none,True,False
532,30,dusk_signal_workshop,False,none,none,False,none,True,False
533,30,river_mill_bridge,False,none,none,False,none,True,False
534,30,roof_greenhouse_cistern,False,none,none,False,none,True,False
535,30,archive_public_kiosk,False,none,none,False,none,True,False
536,30,dusk_signal_workshop,True,overbright relay startles patrol,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
537,30,river_mill_bridge,False,none,none,False,none,True,False
538,30,roof_greenhouse_cistern,False,none,none,False,none,True,False
539,30,archive_public_kiosk,False,none,none,False,none,True,False
540,31,dusk_signal_workshop,False,none,none,False,none,True,False
541,31,river_mill_bridge,False,none,none,False,none,True,False
542,31,roof_greenhouse_cistern,False,none,none,False,none,True,False
543,31,archive_public_kiosk,False,none,none,False,none,True,False
544,31,dusk_signal_workshop,False,none,none,False,none,True,False
545,31,river_mill_bridge,False,none,none,False,none,True,False
546,31,roof_greenhouse_cistern,False,none,none,False,none,True,False
547,31,archive_public_kiosk,False,none,none,False,none,True,False
548,31,dusk_signal_workshop,False,none,none,False,none,True,False
549,31,river_mill_bridge,False,none,none,False,none,True,False
550,31,roof_greenhouse_cistern,False,none,none,False,none,True,False
551,31,archive_public_kiosk,False,none,none,False,none,True,False
552,31,dusk_signal_workshop,False,none,none,False,none,True,False
553,31,river_mill_bridge,False,none,none,False,none,True,False
554,31,roof_greenhouse_cistern,False,none,none,False,none,True,False
555,31,archive_public_kiosk,False,none,none,False,none,True,False
556,31,dusk_signal_workshop,False,none,none,False,none,True,False
557,31,river_mill_bridge,False,none,none,False,none,True,False
558,32,archive_public_kiosk,False,none,none,False,none,True,False
559,32,dusk_signal_workshop,False,none,none,False,none,True,False
560,32,river_mill_bridge,False,none,none,False,none,True,False
561,32,roof_greenhouse_cistern,False,none,none,False,none,True,False
562,32,archive_public_kiosk,False,none,none,False,none,True,False
563,32,dusk_signal_workshop,False,none,none,False,none,True,False
564,32,river_mill_bridge,False,none,none,False,none,True,False
565,32,roof_greenhouse_cistern,False,none,none,False,none,True,False
566,32,archive_public_kiosk,True,index dampness erases route marks,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
567,32,dusk_signal_workshop,False,none,none,False,none,True,False
568,32,river_mill_bridge,False,none,none,False,none,True,False
569,32,roof_greenhouse_cistern,False,none,none,False,none,True,False
570,32,archive_public_kiosk,False,none,none,False,none,True,True
571,32,dusk_signal_workshop,False,none,none,False,none,True,False
572,32,river_mill_bridge,False,none,none,False,none,True,False
573,32,roof_greenhouse_cistern,False,none,none,False,none,True,False
574,32,archive_public_kiosk,False,none,none,False,none,True,True
575,32,dusk_signal_workshop,False,none,none,False,none,True,False
576,33,river_mill_bridge,False,none,none,False,none,True,False
577,33,roof_greenhouse_cistern,False,none,none,False,none,True,False
578,33,archive_public_kiosk,False,none,none,False,none,True,True
579,33,dusk_signal_workshop,False,none,none,False,none,True,False
580,33,river_mill_bridge,False,none,none,False,none,True,False
581,33,roof_greenhouse_cistern,False,none,none,False,none,True,False
582,33,archive_public_kiosk,False,none,none,False,none,True,True
583,33,dusk_signal_workshop,False,none,none,False,none,True,False
584,33,river_mill_bridge,False,none,none,False,none,True,False
585,33,roof_greenhouse_cistern,False,none,none,False,none,True,False
586,33,archive_public_kiosk,False,none,none,False,none,True,True
587,33,dusk_signal_workshop,False,none,none,False,none,True,False
588,33,river_mill_bridge,False,none,none,False,none,True,False
589,33,roof_greenhouse_cistern,False,none,none,False,none,True,False
590,33,archive_public_kiosk,False,none,none,False,none,True,True
591,33,dusk_signal_workshop,False,none,none,False,none,True,False
592,33,river_mill_bridge,False,none,none,False,none,True,False
593,33,roof_greenhouse_cistern,False,none,none,False,none,True,False
594,34,archive_public_kiosk,False,none,none,False,none,True,False
595,34,dusk_signal_workshop,False,none,none,False,none,True,False
596,34,river_mill_bridge,False,none,none,False,none,True,False
597,34,roof_greenhouse_cistern,False,none,none,False,none,True,False
598,34,archive_public_kiosk,False,none,none,False,none,True,False
599,34,dusk_signal_workshop,False,none,none,False,none,True,False
600,34,river_mill_bridge,False,none,none,False,none,True,False
601,34,roof_greenhouse_cistern,False,none,none,False,none,True,False
602,34,archive_public_kiosk,False,none,none,False,none,True,False
603,34,dusk_signal_workshop,False,none,none,False,none,True,False
604,34,river_mill_bridge,False,none,none,False,none,True,False
605,34,roof_greenhouse_cistern,True,cistern leak chills seedlings,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
606,34,archive_public_kiosk,False,none,none,False,none,True,False
607,34,dusk_signal_workshop,False,none,none,False,none,True,False
608,34,river_mill_bridge,False,none,none,False,none,True,False
609,34,roof_greenhouse_cistern,False,none,none,False,none,True,True
610,34,archive_public_kiosk,False,none,none,False,none,True,False
611,34,dusk_signal_workshop,False,none,none,False,none,True,False
612,35,river_mill_bridge,False,none,none,False,none,True,False
613,35,roof_greenhouse_cistern,False,none,none,False,none,True,True
614,35,archive_public_kiosk,False,none,none,False,none,True,False
615,35,dusk_signal_workshop,False,none,none,False,none,True,False
616,35,river_mill_bridge,False,none,none,False,none,True,False
617,35,roof_greenhouse_cistern,False,none,none,False,none,True,True
618,35,archive_public_kiosk,False,none,none,False,none,True,False
619,35,dusk_signal_workshop,False,none,none,False,none,True,False
620,35,river_mill_bridge,False,none,none,False,none,True,False
621,35,roof_greenhouse_cistern,False,none,none,False,none,True,False
622,35,archive_public_kiosk,False,none,none,False,none,True,False
623,35,dusk_signal_workshop,False,none,none,False,none,True,False
624,35,river_mill_bridge,False,none,none,False,none,True,False
625,35,roof_greenhouse_cistern,False,none,none,False,none,True,False
626,35,archive_public_kiosk,False,none,none,False,none,True,False
627,35,dusk_signal_workshop,False,none,none,False,none,True,False
628,35,river_mill_bridge,False,none,none,False,none,True,False
629,35,roof_greenhouse_cistern,False,none,none,False,none,True,False
630,36,dusk_signal_workshop,False,none,none,False,none,True,False
631,36,river_mill_bridge,False,none,none,False,none,True,False
632,36,roof_greenhouse_cistern,False,none,none,False,none,True,False
633,36,archive_public_kiosk,False,none,none,False,none,True,False
634,36,dusk_signal_workshop,False,none,none,False,none,True,False
635,36,river_mill_bridge,True,joint swelling blocks wheel,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
636,36,roof_greenhouse_cistern,False,none,none,False,none,True,False
637,36,archive_public_kiosk,False,none,none,False,none,True,False
638,36,dusk_signal_workshop,False,none,none,False,none,True,False
639,36,river_mill_bridge,False,none,none,False,none,True,False
640,36,roof_greenhouse_cistern,False,none,none,False,none,True,False
641,36,archive_public_kiosk,False,none,none,False,none,True,False
642,36,dusk_signal_workshop,False,none,none,False,none,True,False
643,36,river_mill_bridge,False,none,none,False,none,True,False
644,36,roof_greenhouse_cistern,False,none,none,False,none,True,False
645,36,archive_public_kiosk,False,none,none,False,none,True,False
646,36,dusk_signal_workshop,False,none,none,False,none,True,False
647,36,river_mill_bridge,False,none,none,False,none,True,False
648,37,roof_greenhouse_cistern,False,none,none,False,none,True,False
649,37,archive_public_kiosk,False,none,none,False,none,True,False
650,37,dusk_signal_workshop,False,none,none,False,none,True,False
651,37,river_mill_bridge,False,none,none,False,none,True,False
652,37,roof_greenhouse_cistern,False,none,none,False,none,True,False
653,37,archive_public_kiosk,False,none,none,False,none,True,False
654,37,dusk_signal_workshop,False,none,none,False,none,True,False
655,37,river_mill_bridge,False,none,none,False,none,True,False
656,37,roof_greenhouse_cistern,False,none,none,False,none,True,False
657,37,archive_public_kiosk,False,none,none,False,none,True,False
658,37,dusk_signal_workshop,False,none,none,False,none,True,False
659,37,river_mill_bridge,False,none,none,False,none,True,False
660,37,roof_greenhouse_cistern,False,none,none,False,none,True,False
661,37,archive_public_kiosk,False,none,none,False,none,True,False
662,37,dusk_signal_workshop,False,none,none,False,none,True,False
663,37,river_mill_bridge,False,none,none,False,none,True,False
664,37,roof_greenhouse_cistern,False,none,none,False,none,True,False
665,37,archive_public_kiosk,False,none,none,False,none,True,False
666,38,dusk_signal_workshop,False,none,none,False,none,True,False
667,38,river_mill_bridge,False,none,none,False,none,True,False
668,38,roof_greenhouse_cistern,False,none,none,False,none,True,False
669,38,archive_public_kiosk,False,none,none,False,none,True,False
670,38,dusk_signal_workshop,False,none,none,False,none,True,False
671,38,river_mill_bridge,False,none,none,False,none,True,False
672,38,roof_greenhouse_cistern,False,none,none,False,none,True,False
673,38,archive_public_kiosk,False,none,none,False,none,True,False
674,38,dusk_signal_workshop,False,none,none,False,none,True,False
675,38,river_mill_bridge,False,none,none,False,none,True,False
676,38,roof_greenhouse_cistern,False,none,none,False,none,True,False
677,38,archive_public_kiosk,False,none,none,False,none,True,False
678,38,dusk_signal_workshop,False,none,none,False,none,True,False
679,38,river_mill_bridge,False,none,none,False,none,True,False
680,38,roof_greenhouse_cistern,False,none,none,False,none,True,False
681,38,archive_public_kiosk,False,none,none,False,none,True,False
682,38,dusk_signal_workshop,False,none,none,False,none,True,False
683,38,river_mill_bridge,False,none,none,False,none,True,False
684,39,roof_greenhouse_cistern,False,none,none,False,none,True,False
685,39,archive_public_kiosk,False,none,none,False,none,True,False
686,39,dusk_signal_workshop,False,none,none,False,none,True,False
687,39,river_mill_bridge,False,none,none,False,none,True,False
688,39,roof_greenhouse_cistern,False,none,none,False,none,True,False
689,39,archive_public_kiosk,False,none,none,False,none,True,False
690,39,dusk_signal_workshop,False,none,none,False,none,True,False
691,39,river_mill_bridge,False,none,none,False,none,True,False
692,39,roof_greenhouse_cistern,False,none,none,False,none,True,False
693,39,archive_public_kiosk,False,none,none,False,none,True,False
694,39,dusk_signal_workshop,False,none,none,False,none,True,False
695,39,river_mill_bridge,False,none,none,False,none,True,False
696,39,roof_greenhouse_cistern,False,none,none,False,none,True,False
697,39,archive_public_kiosk,False,none,none,False,none,True,False
698,39,dusk_signal_workshop,True,overbright relay startles patrol,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
699,39,river_mill_bridge,False,none,none,False,none,True,False
700,39,roof_greenhouse_cistern,False,none,none,False,none,True,False
701,39,archive_public_kiosk,False,none,none,False,none,True,False
702,40,river_mill_bridge,False,none,none,False,none,True,False
703,40,roof_greenhouse_cistern,False,none,none,False,none,True,False
704,40,archive_public_kiosk,False,none,none,False,none,True,False
705,40,dusk_signal_workshop,False,none,none,False,none,True,True
706,40,river_mill_bridge,False,none,none,False,none,True,False
707,40,roof_greenhouse_cistern,False,none,none,False,none,True,False
708,40,archive_public_kiosk,False,none,none,False,none,True,False
709,40,dusk_signal_workshop,False,none,none,False,none,True,True
710,40,river_mill_bridge,False,none,none,False,none,True,False
711,40,roof_greenhouse_cistern,False,none,none,False,none,True,False
712,40,archive_public_kiosk,False,none,none,False,none,True,False
713,40,dusk_signal_workshop,False,none,none,False,none,True,True
714,40,river_mill_bridge,False,none,none,False,none,True,False
715,40,roof_greenhouse_cistern,False,none,none,False,none,True,False
716,40,archive_public_kiosk,False,none,none,False,none,True,False
717,40,dusk_signal_workshop,False,none,none,False,none,True,True
718,40,river_mill_bridge,False,none,none,False,none,True,False
719,40,roof_greenhouse_cistern,False,none,none,False,none,True,False
720,41,archive_public_kiosk,False,none,none,False,none,True,False
721,41,dusk_signal_workshop,False,none,none,False,none,True,True
722,41,river_mill_bridge,False,none,none,False,none,True,False
723,41,roof_greenhouse_cistern,False,none,none,False,none,True,False
724,41,archive_public_kiosk,False,none,none,False,none,True,False
725,41,dusk_signal_workshop,False,none,none,False,none,True,True
726,41,river_mill_bridge,False,none,none,False,none,True,False
727,41,roof_greenhouse_cistern,False,none,none,False,none,True,False
728,41,archive_public_kiosk,True,index dampness erases route marks,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
729,41,dusk_signal_workshop,False,none,none,False,none,True,False
730,41,river_mill_bridge,False,none,none,False,none,True,False
731,41,roof_greenhouse_cistern,False,none,none,False,none,True,False
732,41,archive_public_kiosk,False,none,none,False,none,True,True
733,41,dusk_signal_workshop,False,none,none,False,none,True,False
734,41,river_mill_bridge,False,none,none,False,none,True,False
735,41,roof_greenhouse_cistern,False,none,none,False,none,True,False
736,41,archive_public_kiosk,False,none,none,False,none,True,True
737,41,dusk_signal_workshop,False,none,none,False,none,True,False
738,42,river_mill_bridge,False,none,none,False,none,True,False
739,42,roof_greenhouse_cistern,False,none,none,False,none,True,False
740,42,archive_public_kiosk,False,none,none,False,none,True,True
741,42,dusk_signal_workshop,False,none,none,False,none,True,False
742,42,river_mill_bridge,False,none,none,False,none,True,False
743,42,roof_greenhouse_cistern,False,none,none,False,none,True,False
744,42,archive_public_kiosk,False,none,none,False,none,True,True
745,42,dusk_signal_workshop,False,none,none,False,none,True,False
746,42,river_mill_bridge,False,none,none,False,none,True,False
747,42,roof_greenhouse_cistern,False,none,none,False,none,True,False
748,42,archive_public_kiosk,False,none,none,False,none,True,True
749,42,dusk_signal_workshop,False,none,none,False,none,True,False
750,42,river_mill_bridge,False,none,none,False,none,True,False
751,42,roof_greenhouse_cistern,False,none,none,False,none,True,False
752,42,archive_public_kiosk,False,none,none,False,none,True,True
753,42,dusk_signal_workshop,False,none,none,False,none,True,False
754,42,river_mill_bridge,False,none,none,False,none,True,False
755,42,roof_greenhouse_cistern,False,none,none,False,none,True,False
756,43,archive_public_kiosk,False,none,none,False,none,True,False
757,43,dusk_signal_workshop,False,none,none,False,none,True,False
758,43,river_mill_bridge,False,none,none,False,none,True,False
759,43,roof_greenhouse_cistern,False,none,none,False,none,True,False
760,43,archive_public_kiosk,False,none,none,False,none,True,False
761,43,dusk_signal_workshop,False,none,none,False,none,True,False
762,43,river_mill_bridge,False,none,none,False,none,True,False
763,43,roof_greenhouse_cistern,False,none,none,False,none,True,False
764,43,archive_public_kiosk,False,none,none,False,none,True,False
765,43,dusk_signal_workshop,False,none,none,False,none,True,False
766,43,river_mill_bridge,False,none,none,False,none,True,False
767,43,roof_greenhouse_cistern,True,cistern leak chills seedlings,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
768,43,archive_public_kiosk,False,none,none,False,none,True,False
769,43,dusk_signal_workshop,False,none,none,False,none,True,False
770,43,river_mill_bridge,False,none,none,False,none,True,False
771,43,roof_greenhouse_cistern,False,none,none,False,none,True,True
772,43,archive_public_kiosk,False,none,none,False,none,True,False
773,43,dusk_signal_workshop,False,none,none,False,none,True,False
774,44,roof_greenhouse_cistern,False,none,none,False,none,True,False
775,44,archive_public_kiosk,False,none,none,False,none,True,False
776,44,dusk_signal_workshop,False,none,none,False,none,True,False
777,44,river_mill_bridge,False,none,none,False,none,True,False
778,44,roof_greenhouse_cistern,False,none,none,False,none,True,False
779,44,archive_public_kiosk,False,none,none,False,none,True,False
780,44,dusk_signal_workshop,False,none,none,False,none,True,False
781,44,river_mill_bridge,False,none,none,False,none,True,False
782,44,roof_greenhouse_cistern,False,none,none,False,none,True,False
783,44,archive_public_kiosk,False,none,none,False,none,True,False
784,44,dusk_signal_workshop,False,none,none,False,none,True,False
785,44,river_mill_bridge,False,none,none,False,none,True,False
786,44,roof_greenhouse_cistern,False,none,none,False,none,True,False
787,44,archive_public_kiosk,False,none,none,False,none,True,False
788,44,dusk_signal_workshop,False,none,none,False,none,True,False
789,44,river_mill_bridge,False,none,none,False,none,True,False
790,44,roof_greenhouse_cistern,False,none,none,False,none,True,False
791,44,archive_public_kiosk,False,none,none,False,none,True,False
792,45,dusk_signal_workshop,False,none,none,False,none,True,False
793,45,river_mill_bridge,False,none,none,False,none,True,False
794,45,roof_greenhouse_cistern,False,none,none,False,none,True,False
795,45,archive_public_kiosk,False,none,none,False,none,True,False
796,45,dusk_signal_workshop,False,none,none,False,none,True,False
797,45,river_mill_bridge,True,joint swelling blocks wheel,scheduled stress test,True,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
798,45,roof_greenhouse_cistern,False,none,none,False,none,True,False
799,45,archive_public_kiosk,False,none,none,False,none,True,False
800,45,dusk_signal_workshop,False,none,none,False,none,True,False
801,45,river_mill_bridge,False,none,none,False,none,True,False
802,45,roof_greenhouse_cistern,False,none,none,False,none,True,False
803,45,archive_public_kiosk,False,none,none,False,none,True,False
804,45,dusk_signal_workshop,False,none,none,False,none,True,False
805,45,river_mill_bridge,False,none,none,False,none,True,False
806,45,roof_greenhouse_cistern,False,none,none,False,none,True,False
807,45,archive_public_kiosk,False,none,none,False,none,True,False
808,45,dusk_signal_workshop,False,none,none,False,none,True,False
809,45,river_mill_bridge,False,none,none,False,none,True,False
810,46,roof_greenhouse_cistern,False,none,none,False,none,True,False
811,46,archive_public_kiosk,False,none,none,False,none,True,False
812,46,dusk_signal_workshop,False,none,none,False,none,True,False
813,46,river_mill_bridge,False,none,none,False,none,True,False
814,46,roof_greenhouse_cistern,False,none,none,False,none,True,False
815,46,archive_public_kiosk,False,none,none,False,none,True,False
816,46,dusk_signal_workshop,False,none,none,False,none,True,False
817,46,river_mill_bridge,False,none,none,False,none,True,False
818,46,roof_greenhouse_cistern,False,none,none,False,none,True,False
819,46,archive_public_kiosk,False,none,none,False,none,True,False
820,46,dusk_signal_workshop,False,none,none,False,none,True,False
821,46,river_mill_bridge,False,none,none,False,none,True,False
822,46,roof_greenhouse_cistern,False,none,none,False,none,True,False
823,46,archive_public_kiosk,False,none,none,False,none,True,False
824,46,dusk_signal_workshop,False,none,none,False,none,True,False
825,46,river_mill_bridge,False,none,none,False,none,True,False
826,46,roof_greenhouse_cistern,False,none,none,False,none,True,False
827,46,archive_public_kiosk,False,none,none,False,none,True,False
828,47,dusk_signal_workshop,False,none,none,False,none,True,False
829,47,river_mill_bridge,False,none,none,False,none,True,False
830,47,roof_greenhouse_cistern,False,none,none,False,none,True,False
831,47,archive_public_kiosk,False,none,none,False,none,True,False
832,47,dusk_signal_workshop,False,none,none,False,none,True,False
833,47,river_mill_bridge,False,none,none,False,none,True,False
834,47,roof_greenhouse_cistern,False,none,none,False,none,True,False
835,47,archive_public_kiosk,False,none,none,False,none,True,False
836,47,dusk_signal_workshop,False,none,none,False,none,True,False
837,47,river_mill_bridge,False,none,none,False,none,True,False
838,47,roof_greenhouse_cistern,False,none,none,False,none,True,False
839,47,archive_public_kiosk,False,none,none,False,none,True,False
840,47,dusk_signal_workshop,False,none,none,False,none,True,False
841,47,river_mill_bridge,False,none,none,False,none,True,False
842,47,roof_greenhouse_cistern,False,none,none,False,none,True,False
843,47,archive_public_kiosk,False,none,none,False,none,True,False
844,47,dusk_signal_workshop,False,none,none,False,none,True,False
845,47,river_mill_bridge,False,none,none,False,none,True,False
846,48,archive_public_kiosk,False,none,none,False,none,True,False
847,48,dusk_signal_workshop,False,none,none,False,none,True,False
848,48,river_mill_bridge,False,none,none,False,none,True,False
849,48,roof_greenhouse_cistern,False,none,none,False,none,True,False
850,48,archive_public_kiosk,False,none,none,False,none,True,False
851,48,dusk_signal_workshop,True,overbright relay startles patrol,scheduled stress test,False,"maintenance debt, tool repair, stock exchange, or routine fallback",True,True
852,48,river_mill_bridge,False,none,none,False,none,True,False
853,48,roof_greenhouse_cistern,False,none,none,False,none,True,False
854,48,archive_public_kiosk,False,none,none,False,none,True,False
855,48,dusk_signal_workshop,False,none,none,False,none,True,False
856,48,river_mill_bridge,False,none,none,False,none,True,False
857,48,roof_greenhouse_cistern,False,none,none,False,none,True,False
858,48,archive_public_kiosk,False,none,none,False,none,True,False
859,48,dusk_signal_workshop,False,none,none,False,none,True,False
860,48,river_mill_bridge,False,none,none,False,none,True,False
861,48,roof_greenhouse_cistern,False,none,none,False,none,True,False
862,48,archive_public_kiosk,False,none,none,False,none,True,False
863,48,dusk_signal_workshop,False,none,none,False,none,True,False
