day,lineage,agent,prior_schedule,sleep_effect,next_day_schedule,project_progress_after_sleep,mistake_avoidance,schedule_hash
28,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=0.93,0.93054,0.865276,26615b00dd690b51
28,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=0.95,0.95296,0.866716,50607fa14fdaa772
28,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=0.97,0.970406,0.865196,8d10dda3f93ccdce
28,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=0.99,0.992288,0.866316,2529ada123aec271
29,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=0.92,0.915428,0.885378,e5d3c9cc74cae527
29,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=0.93,0.934872,0.885058,4fd82cf38eee70d2
29,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=0.95,0.953897,0.884498,0ffc8ed4b2e52cd6
29,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=0.98,0.976403,0.885938,d649ca6a1caa2df7
29,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=0.99,0.993758,0.884418,bccbdf96352f10c3
29,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.885538,1edc924e7f2a3c54
30,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=0.94,0.938838,0.87712,24ee2964bacd41dd
30,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=0.96,0.958262,0.8768,2c88154ac671472a
30,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=0.98,0.977254,0.87624,277481900e93d04d
30,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,0.999846,0.87768,115c9bbcfb4c3d9b
30,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.87616,8c70ba54ed92cafc
30,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.87728,fa7e53343c6a93f7
31,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=0.96,0.962248,0.884349,24459c4aa67f2345
31,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=0.98,0.981652,0.884029,39e35ca304cbba31
31,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883469,e90246d2c4540793
31,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884909,090a1d26f5d861e0
31,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883389,71bf61df633e7c9e
31,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884509,c38b29cfae288565
32,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=0.99,0.985657,0.884105,9e949b40b4d0579a
32,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883785,114115ac2849a37f
32,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883225,f0e18384ae6dc673
32,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884665,22a0d12eaac3c227
32,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883145,d89d75250ceee1d8
32,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884265,af4af4d21065f1b7
33,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884586,244e33a1b0f0e087
33,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884266,de38e0adae38bd38
33,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883706,c92ba79b8d54f3f8
33,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.885146,87ef1815e2a234c3
33,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883626,27b718e88b28b6d6
33,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.884746,f333b4161e37c741
34,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882847,0eb5c2b050734e89
34,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882527,7d2f04767e3d8e7c
34,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.881967,f238fc59f22d1b6c
34,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883407,02c970d7951dc30f
34,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.881887,8630b8f9ed2009c4
34,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883007,240c13b4942418a1
35,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873757,a12ac5c7e25597f8
35,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873437,30d673d6ff61d4d1
35,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.872877,82ad1a9e6dafbf1f
35,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874317,2cf09b6662b14a81
35,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.872797,70c5450e5d512384
35,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873917,9504ee76141cf388
36,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879635,9a96bcb0bf374537
36,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879315,6d9a53f346d688c2
36,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.878755,d2c4f34404470f2d
36,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.880195,5f7fb845ccd42131
36,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.878675,1f3dc7c93a0bed61
36,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879795,50c05bd062ca867d
37,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869507,99780e97b852def5
37,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869187,0d1b6937c571adbc
37,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868627,9a123016aa388a29
37,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.870067,ed65dfba81d84965
37,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868547,47bcd012d4cfea83
37,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869667,bbbd243f355c1a27
38,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.875814,3c4304772f8da73a
38,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.875494,654943e2515d7893
38,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874934,db99533122d46013
38,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.876374,d411139f37b20c0f
38,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874854,da76f832e75d0bf4
38,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.875974,e5d75b26c1d482fd
39,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874803,38da775079c3707b
39,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874483,d9181c89343067b3
39,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873923,b86adf4996d7dd0c
39,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.875363,fcd29cd683b19613
39,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873843,19ab5e291e39b3f6
39,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874963,231ca1d930f179ba
40,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873671,e0f91a0c8e05fba4
40,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873351,c2bddc3662b904b7
40,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.872791,0f6f7c1192e0234b
40,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874231,abf9a44b49a02814
40,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.872711,e26520ed87cef0ff
40,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873831,5c129028f716a241
41,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.870969,00cc3236bde0def3
41,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.870649,6c75e5e67c59a77f
41,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.870089,124b20d8d02e03d6
41,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.871529,04c85e93a4913132
41,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.870009,ff7a634f0ad2920c
41,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.871129,50edad660f727e5b
42,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882505,87b0fcddfeb99b8b
42,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882185,523926cb2457ff8d
42,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.881625,b05e012d70b3c515
42,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.883065,5cf061e28cb2eff7
42,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.881545,03d612901b8ad21f
42,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882665,9efb2696c045a7ac
43,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.890193,e436e69310ceffed
43,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.889873,f6ba143f5ac26677
43,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.889313,e444429231f7ec49
43,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.890753,432425f83bc86c5e
43,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.889233,790edf2645fd0cb2
43,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.890353,398ba0f84b936d3a
44,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88288,b46275cbe4e575ad
44,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88256,c9b5a8c44753435c
44,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.882,05c38441d755ef7c
44,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88344,17f1c061e48651db
44,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88192,1fd0fbe603374ead
44,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88304,2e7dfc3cb2df82f9
45,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.888366,cd8262c5dd9e3bb6
45,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.888046,95aa1e07216fcbe3
45,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.887486,674651ab58e485b9
45,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.888926,b7d7761f61b37490
45,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.887406,11fc11702a4930a0
45,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.888526,752eaad7bdb6b9a6
46,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88613,ea52ef50c87f6c3a
46,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88581,797a9a5a97e39bdb
46,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88525,0f2f434e1e4e497f
46,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88669,21d856a127a8e185
46,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88517,cf228d4fee2628fc
46,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88629,38230cea70f53fcb
47,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88251,d9c2aa97bdf4219a
47,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88219,1ec8899de93c3621
47,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88163,06df60b9fb9eabb4
47,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88307,d510caa827dd489c
47,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88155,cd8992e40e915226
47,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.88267,09ab586b8cca048b
48,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.880138,071b1ad882952a28
48,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879818,4a0c17a5bc341da7
48,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879258,90d3f0970a33316d
48,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.880698,1bd16b3209a8fbf8
48,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.879178,4d776521a1197e5e
48,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.880298,eec06c47c8361163
49,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869047,bf7273997f576718
49,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868727,d7975ed56bfd2764
49,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868167,40e5909998f82d61
49,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869607,fc0b485c0bb3d30b
49,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868087,35e1997dd49a50fb
49,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.869207,ee213717ccd129d7
50,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874149,dda19dbfa99de4be
50,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873829,fe3a7cdfa7d95025
50,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873269,2a7a28521a003e0c
50,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874709,adea6d09b9630100
50,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.873189,e23b360045c80b95
50,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.874309,f4f32ceee38c5c54
51,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862453,3c2a6f49d48341f8
51,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862133,caee6328a90c8308
51,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.861573,791dbbb393f3c2e9
51,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.863013,ccd7a61451537d1d
51,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.861493,576658ff9a4896e9
51,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862613,a149ec405e4dadf0
52,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.867827,2ab5c37ad9335116
52,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.867507,d69b4c958582a664
52,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.866947,38378cf661283ae0
52,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.868387,8c1f4d439a9ddb62
52,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.866867,2adbf96b0ff48c95
52,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.867987,9ad98b5e030ee06e
53,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.864807,e21cb77071f100fa
53,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.864487,2f186caa304c96ca
53,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.863927,10aae423f9f159e9
53,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.865367,6aa3eb97126e30b6
53,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.863847,b3c7a5c197e7783f
53,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.864967,847f4308498823f3
54,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862573,be7cc7b8b335b7a5
54,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862253,b909fe2d8a8530bb
54,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.861693,31b63772b2ad63a5
54,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.863133,5a6ec51c41ab45d4
54,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.861613,b9b6d444d9eae712
54,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.862733,a4c2957a8d0b6a87
55,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.859489,a834e8b2d86cf2e0
55,Routeline,Keth,Gate Ring stone bridge joints work before sleep,rested work,Keth does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.859169,6b2c076256c2cc6a
55,Marketline,Melo,Market Measure measure weights work before sleep,rested work,Melo does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.858609,953e6fd55c661001
55,Ledgerline,Nari,Hearth Archive seed ledgers work before sleep,rested work,Nari does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.860049,fe280ebc17c80955
55,Orchardline,Ori,Ceremony Center water terraces work before sleep,rested work,Ori does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.858529,61307c0cbe4bf11a
55,Rainline,Vonn,Rainwalk Threshold weather bells work before sleep,rested work,Vonn does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.859649,26512e093f194e86
56,Hearthline,Sova,Hearth Archive hearth ceramics work before sleep,rested work,Sova does rested work; continue normal work with rehearsal note; progress=1.00,1.0,0.848511,5f118dedde56adc8
