tick_id,day,project_id,owner,obligation_id,unresolved,blocks_material,blocks_time,blocks_access,blocker_visible,repair_option,residual_debt
298,17,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.343
299,17,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.081
300,17,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.137
301,17,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.057
302,17,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.163
303,17,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.069
304,17,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.0
305,17,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.045
306,18,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.057
307,18,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
308,18,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,true,return object / reschedule / substitute material,0.033
309,18,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.151
310,18,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.045
311,18,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
312,18,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.068
313,18,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.139
314,18,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.033
315,18,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.011
316,18,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.0
317,18,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.127
318,18,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.068
319,18,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
320,18,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
321,18,archive_weather_log,Nia,return_nia_reading_lens,true,false,true,false,true,return object / reschedule / substitute material,0.162
322,18,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.0
323,18,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
324,19,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
325,19,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.15
326,19,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
327,19,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
328,19,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.023
329,19,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.185
330,19,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
331,19,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
332,19,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.011
333,19,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.22
334,19,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
335,19,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
336,19,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,true,false,true,return object / reschedule / substitute material,0.0
337,19,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.208
338,19,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
339,19,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.07
340,19,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
341,19,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.196
342,20,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
343,20,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,true,false,true,return object / reschedule / substitute material,0.058
344,20,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
345,20,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.184
346,20,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
347,20,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,true,false,true,return object / reschedule / substitute material,0.093
348,20,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
349,20,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.172
350,20,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.022
351,20,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.081
352,20,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
353,20,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
354,20,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.01
355,20,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
356,20,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.07
357,20,archive_weather_log,Nia,return_nia_reading_lens,false,true,false,false,true,return object / reschedule / substitute material,0.0
358,20,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.045
359,20,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
360,21,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
361,21,west_bridge_repair,Ari,return_caliper_to_ari,false,false,true,false,true,return object / reschedule / substitute material,0.033
362,21,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
363,21,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.058
364,21,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
365,21,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.068
366,21,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
367,21,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.046
368,21,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
369,21,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.056
370,21,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
371,21,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
372,21,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.058
373,21,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
374,21,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.07
375,21,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
376,21,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.046
377,21,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
378,22,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.058
379,22,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
380,22,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.034
381,22,west_bridge_repair,Ari,return_caliper_to_ari,false,true,false,false,true,return object / reschedule / substitute material,0.0
382,22,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.093
383,22,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
384,22,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.022
385,22,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
386,22,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.081
387,22,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
388,22,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.01
389,22,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
390,22,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.069
391,22,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.07
392,22,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,true,return object / reschedule / substitute material,0.0
393,22,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
394,22,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.057
395,22,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.058
396,23,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
397,23,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
398,23,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.045
399,23,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.093
400,23,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
401,23,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
402,23,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.033
403,23,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.081
404,23,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.0
405,23,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
406,23,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
407,23,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.069
408,23,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
409,23,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
410,23,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
411,23,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.057
412,23,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.023
413,23,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.022
414,24,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.045
415,24,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.011
416,24,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.01
417,24,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.07
418,24,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.033
419,24,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
420,24,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
421,24,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,true,false,false,true,return object / reschedule / substitute material,0.058
422,24,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.0
423,24,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
424,24,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
425,24,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.046
426,24,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
427,24,archive_weather_log,Nia,return_nia_reading_lens,false,true,false,false,true,return object / reschedule / substitute material,0.0
428,24,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
429,24,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.034
430,24,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.023
431,24,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
432,25,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
433,25,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.022
434,25,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.058
435,25,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.023
436,25,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
437,25,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.01
438,25,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.046
439,25,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.058
440,25,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
441,25,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
442,25,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.034
443,25,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.093
444,25,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
445,25,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
446,25,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.022
447,25,archive_weather_log,Nia,return_nia_reading_lens,false,false,true,false,true,return object / reschedule / substitute material,0.081
448,25,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.022
449,25,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.07
450,26,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.01
451,26,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.116
452,26,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.057
453,26,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.058
454,26,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
455,26,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
456,26,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.045
457,26,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.0
458,26,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
459,26,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
460,26,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.033
461,26,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
462,26,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
463,26,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
464,26,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.021
465,26,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
466,26,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,true,false,true,return object / reschedule / substitute material,0.07
467,26,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
468,27,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
469,27,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.105
470,27,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
471,27,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.009
472,27,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
473,27,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
474,27,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
475,27,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.0
476,27,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
477,27,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
478,27,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
479,27,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
480,27,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
481,27,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
482,27,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
483,27,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
484,27,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,true,false,true,return object / reschedule / substitute material,0.07
485,27,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
486,28,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
487,28,west_bridge_repair,Ari,return_caliper_to_ari,true,false,true,false,true,return object / reschedule / substitute material,0.035
488,28,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.058
489,28,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
490,28,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.023
491,28,west_bridge_repair,Ari,return_caliper_to_ari,false,false,true,false,true,return object / reschedule / substitute material,0.023
492,28,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.093
493,28,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
494,28,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.011
495,28,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
496,28,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.081
497,28,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
498,28,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
499,28,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
500,28,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.069
501,28,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.07
502,28,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
503,28,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
504,29,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.104
505,29,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.058
506,29,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
507,29,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
508,29,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
509,29,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.093
510,29,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
511,29,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
512,29,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
513,29,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.081
514,29,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
515,29,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
516,29,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
517,29,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.069
518,29,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
519,29,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
520,29,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
521,29,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.057
522,30,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.069
523,30,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
524,30,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
525,30,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.058
526,30,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
527,30,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.058
528,30,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.0
529,30,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.046
530,30,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
531,30,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.046
532,30,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.035
533,30,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.034
534,30,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
535,30,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,true,false,false,true,return object / reschedule / substitute material,0.034
536,30,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.07
537,30,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.022
538,30,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
539,30,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.022
540,31,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.058
541,31,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.01
542,31,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
543,31,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.01
544,31,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.093
545,31,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
546,31,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
547,31,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
548,31,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.081
549,31,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
550,31,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.046
551,31,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
552,31,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.069
553,31,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
554,31,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.034
555,31,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
556,31,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.057
557,31,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
558,32,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.069
559,32,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
560,32,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.045
561,32,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
562,32,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.104
563,32,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
564,32,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.033
565,32,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.023
566,32,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.092
567,32,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
568,32,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.021
569,32,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.011
570,32,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.08
571,32,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
572,32,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.056
573,32,archive_weather_log,Nia,return_nia_reading_lens,false,false,true,false,true,return object / reschedule / substitute material,0.0
574,32,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.068
575,32,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.011
576,33,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
577,33,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
578,33,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
579,33,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,true,false,false,false,false,none,0.091
580,33,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.0
581,33,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.0
582,33,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
583,33,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.079
584,33,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.035
585,33,west_bridge_repair,Ari,return_caliper_to_ari,true,false,false,false,false,none,0.035
586,33,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.0
587,33,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,true,false,true,return object / reschedule / substitute material,0.067
588,33,archive_weather_log,Nia,return_nia_reading_lens,true,false,false,false,false,none,0.07
589,33,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.023
590,33,herb_roof_garden,Fay,restore_seed_pouch_to_fay,true,false,false,false,false,none,0.035
591,33,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.055
592,33,archive_weather_log,Nia,return_nia_reading_lens,false,false,false,false,false,none,0.058
593,33,west_bridge_repair,Ari,return_caliper_to_ari,false,false,false,false,false,none,0.011
594,34,herb_roof_garden,Fay,restore_seed_pouch_to_fay,false,false,false,false,false,none,0.023
595,34,north_lantern_relay,Milo,respect_milo_quiet_dusk_route,false,false,false,false,false,none,0.043
