tick_id,day,agent,project_id,followup_kind,request_text,tied_to_blocker,tied_to_fatigue,tied_to_material,next_consequence,player_visible
428,24,Ari,west_bridge_repair,none,none,false,false,false,none,false
429,24,Fay,herb_roof_garden,none,none,false,false,false,none,false
430,24,Milo,north_lantern_relay,none,none,false,false,false,none,false
431,24,Nia,archive_weather_log,none,none,false,false,false,none,false
432,25,Ari,west_bridge_repair,none,none,false,false,false,none,false
433,25,Fay,herb_roof_garden,none,none,false,false,false,none,false
434,25,Milo,north_lantern_relay,none,none,false,false,false,none,false
435,25,Nia,archive_weather_log,none,none,false,false,false,none,false
436,25,Ari,west_bridge_repair,none,none,false,false,false,none,false
437,25,Fay,herb_roof_garden,none,none,false,false,true,none,false
438,25,Milo,north_lantern_relay,none,none,false,false,true,none,false
439,25,Nia,archive_weather_log,none,none,false,false,false,none,false
440,25,Ari,west_bridge_repair,none,none,false,false,true,none,false
441,25,Fay,herb_roof_garden,none,none,false,false,false,none,false
442,25,Milo,north_lantern_relay,none,none,false,false,false,none,false
443,25,Nia,archive_weather_log,none,none,false,false,false,none,false
444,25,Ari,west_bridge_repair,none,none,false,false,false,none,false
445,25,Fay,herb_roof_garden,none,none,false,false,false,none,false
446,25,Milo,north_lantern_relay,none,none,false,false,false,none,false
447,25,Nia,archive_weather_log,none,none,true,false,true,none,false
448,25,Ari,west_bridge_repair,none,none,false,false,false,none,false
449,25,Fay,herb_roof_garden,none,none,false,false,false,none,false
450,26,Milo,north_lantern_relay,none,none,false,false,false,none,false
451,26,Nia,archive_weather_log,none,none,false,false,false,none,false
452,26,Ari,west_bridge_repair,none,none,false,false,true,none,false
453,26,Fay,herb_roof_garden,none,none,false,false,false,none,false
454,26,Milo,north_lantern_relay,none,none,false,false,false,none,false
455,26,Nia,archive_weather_log,none,none,false,false,false,none,false
456,26,Ari,west_bridge_repair,none,none,false,false,false,none,false
457,26,Fay,herb_roof_garden,none,none,false,false,true,none,false
458,26,Milo,north_lantern_relay,none,none,false,false,false,none,false
459,26,Nia,archive_weather_log,none,none,false,false,false,none,false
460,26,Ari,west_bridge_repair,none,none,false,false,false,none,false
461,26,Fay,herb_roof_garden,none,none,false,false,false,none,false
462,26,Milo,north_lantern_relay,none,none,false,false,false,none,false
463,26,Nia,archive_weather_log,none,none,false,false,true,none,false
464,26,Ari,west_bridge_repair,none,none,false,false,false,none,false
465,26,Fay,herb_roof_garden,none,none,false,false,false,none,false
466,26,Milo,north_lantern_relay,blocked_project_request,Milo: I can continue North lantern relay after obligation time conflict is handled.,true,false,false,trust/access improves if repaired; project slows if ignored,true
467,26,Nia,archive_weather_log,none,none,false,false,false,none,false
468,27,Fay,herb_roof_garden,none,none,false,false,false,none,false
469,27,Milo,north_lantern_relay,none,none,false,false,false,none,false
470,27,Nia,archive_weather_log,none,none,false,false,false,none,false
471,27,Ari,west_bridge_repair,none,none,false,false,true,none,false
472,27,Fay,herb_roof_garden,none,none,false,false,false,none,false
473,27,Milo,north_lantern_relay,none,none,false,false,false,none,false
474,27,Nia,archive_weather_log,none,none,false,false,false,none,false
475,27,Ari,west_bridge_repair,none,none,false,false,false,none,false
476,27,Fay,herb_roof_garden,none,none,false,false,false,none,false
477,27,Milo,north_lantern_relay,none,none,false,false,false,none,false
478,27,Nia,archive_weather_log,none,none,false,false,false,none,false
479,27,Ari,west_bridge_repair,none,none,false,false,false,none,false
480,27,Fay,herb_roof_garden,none,none,false,false,false,none,false
481,27,Milo,north_lantern_relay,none,none,false,false,false,none,false
482,27,Nia,archive_weather_log,none,none,false,false,true,none,false
483,27,Ari,west_bridge_repair,none,none,false,false,false,none,false
484,27,Fay,herb_roof_garden,blocked_project_request,Fay: I can continue Herb roof garden after obligation time conflict is handled.,true,false,false,trust/access improves if repaired; project slows if ignored,true
485,27,Milo,north_lantern_relay,none,none,false,false,false,none,false
486,28,Nia,archive_weather_log,none,none,false,false,false,none,false
487,28,Ari,west_bridge_repair,none,none,true,false,false,none,false
488,28,Fay,herb_roof_garden,none,none,false,false,false,none,false
489,28,Milo,north_lantern_relay,none,none,false,false,false,none,false
490,28,Nia,archive_weather_log,none,none,false,false,false,none,false
491,28,Ari,west_bridge_repair,none,none,true,false,true,none,false
492,28,Fay,herb_roof_garden,none,none,false,false,true,none,false
493,28,Milo,north_lantern_relay,none,none,false,false,false,none,false
494,28,Nia,archive_weather_log,none,none,false,false,false,none,false
495,28,Ari,west_bridge_repair,none,none,false,false,false,none,false
496,28,Fay,herb_roof_garden,none,none,false,false,false,none,false
497,28,Milo,north_lantern_relay,none,none,false,false,false,none,false
498,28,Nia,archive_weather_log,none,none,false,false,false,none,false
499,28,Ari,west_bridge_repair,none,none,false,false,false,none,false
500,28,Fay,herb_roof_garden,none,none,false,false,false,none,false
501,28,Milo,north_lantern_relay,none,none,false,false,false,none,false
502,28,Nia,archive_weather_log,none,none,false,false,false,none,false
503,28,Ari,west_bridge_repair,none,none,false,false,false,none,false
504,29,Fay,herb_roof_garden,none,none,false,false,false,none,false
505,29,Milo,north_lantern_relay,none,none,false,false,false,none,false
506,29,Nia,archive_weather_log,none,none,false,false,false,none,false
507,29,Ari,west_bridge_repair,none,none,false,false,true,none,false
508,29,Fay,herb_roof_garden,none,none,false,false,false,none,false
509,29,Milo,north_lantern_relay,none,none,false,false,false,none,false
510,29,Nia,archive_weather_log,none,none,false,false,false,none,false
511,29,Ari,west_bridge_repair,none,none,false,false,false,none,false
512,29,Fay,herb_roof_garden,none,none,false,false,false,none,false
513,29,Milo,north_lantern_relay,none,none,false,false,false,none,false
514,29,Nia,archive_weather_log,none,none,false,false,false,none,false
515,29,Ari,west_bridge_repair,none,none,false,false,false,none,false
516,29,Fay,herb_roof_garden,none,none,false,false,false,none,false
517,29,Milo,north_lantern_relay,none,none,false,false,false,none,false
518,29,Nia,archive_weather_log,progress_notice,Nia: The bind step moved forward.,false,false,true,trust/access improves if repaired; project slows if ignored,true
519,29,Ari,west_bridge_repair,none,none,false,false,true,none,false
520,29,Fay,herb_roof_garden,none,none,false,false,false,none,false
521,29,Milo,north_lantern_relay,none,none,false,false,false,none,false
522,30,Ari,west_bridge_repair,none,none,false,false,false,none,false
523,30,Fay,herb_roof_garden,none,none,false,false,false,none,false
524,30,Milo,north_lantern_relay,none,none,false,false,false,none,false
525,30,Nia,archive_weather_log,none,none,false,false,false,none,false
526,30,Ari,west_bridge_repair,none,none,false,false,false,none,false
527,30,Fay,herb_roof_garden,none,none,false,false,true,none,false
528,30,Milo,north_lantern_relay,none,none,false,false,false,none,false
529,30,Nia,archive_weather_log,none,none,false,false,false,none,false
530,30,Ari,west_bridge_repair,none,none,false,false,false,none,false
531,30,Fay,herb_roof_garden,none,none,false,false,false,none,false
532,30,Milo,north_lantern_relay,none,none,false,false,false,none,false
533,30,Nia,archive_weather_log,none,none,false,false,true,none,false
534,30,Ari,west_bridge_repair,none,none,false,false,false,none,false
535,30,Fay,herb_roof_garden,none,none,true,false,true,none,false
536,30,Milo,north_lantern_relay,none,none,false,false,false,none,false
537,30,Nia,archive_weather_log,none,none,false,false,true,none,false
538,30,Ari,west_bridge_repair,none,none,false,false,false,none,false
539,30,Fay,herb_roof_garden,none,none,false,false,false,none,false
540,31,Milo,north_lantern_relay,none,none,false,false,false,none,false
541,31,Nia,archive_weather_log,none,none,false,false,false,none,false
542,31,Ari,west_bridge_repair,none,none,false,false,true,none,false
543,31,Fay,herb_roof_garden,none,none,false,false,false,none,false
544,31,Milo,north_lantern_relay,none,none,false,false,false,none,false
545,31,Nia,archive_weather_log,none,none,false,false,false,none,false
546,31,Ari,west_bridge_repair,none,none,false,false,false,none,false
547,31,Fay,herb_roof_garden,none,none,false,false,true,none,false
548,31,Milo,north_lantern_relay,none,none,false,false,false,none,false
549,31,Nia,archive_weather_log,none,none,false,false,false,none,false
550,31,Ari,west_bridge_repair,none,none,false,false,false,none,false
551,31,Fay,herb_roof_garden,none,none,false,false,false,none,false
552,31,Milo,north_lantern_relay,none,none,false,false,false,none,false
553,31,Nia,archive_weather_log,none,none,false,false,false,none,false
554,31,Ari,west_bridge_repair,none,none,false,false,false,none,false
555,31,Fay,herb_roof_garden,none,none,false,false,false,none,false
556,31,Milo,north_lantern_relay,none,none,false,false,false,none,false
557,31,Nia,archive_weather_log,none,none,false,false,false,none,false
558,32,Ari,west_bridge_repair,none,none,false,false,false,none,false
559,32,Fay,herb_roof_garden,none,none,false,false,false,none,false
560,32,Milo,north_lantern_relay,none,none,false,false,false,none,false
561,32,Nia,archive_weather_log,none,none,false,false,false,none,false
562,32,Ari,west_bridge_repair,none,none,false,false,false,none,false
563,32,Fay,herb_roof_garden,none,none,false,false,false,none,false
564,32,Milo,north_lantern_relay,none,none,false,false,false,none,false
565,32,Nia,archive_weather_log,none,none,false,false,false,none,false
566,32,Ari,west_bridge_repair,none,none,false,false,false,none,false
567,32,Fay,herb_roof_garden,none,none,false,false,false,none,false
568,32,Milo,north_lantern_relay,none,none,false,false,false,none,false
569,32,Nia,archive_weather_log,none,none,false,false,false,none,false
570,32,Ari,west_bridge_repair,none,none,false,false,true,none,false
571,32,Fay,herb_roof_garden,none,none,false,false,false,none,false
572,32,Milo,north_lantern_relay,none,none,false,false,false,none,false
573,32,Nia,archive_weather_log,none,none,true,false,false,none,false
574,32,Ari,west_bridge_repair,none,none,false,false,false,none,false
575,32,Fay,herb_roof_garden,none,none,false,false,false,none,false
576,33,Nia,archive_weather_log,none,none,false,false,false,none,false
577,33,Ari,west_bridge_repair,none,none,false,false,false,none,false
578,33,Fay,herb_roof_garden,none,none,false,false,false,none,false
579,33,Milo,north_lantern_relay,none,none,false,false,false,none,false
580,33,Nia,archive_weather_log,none,none,false,false,false,none,false
581,33,Ari,west_bridge_repair,none,none,false,false,false,none,false
582,33,Fay,herb_roof_garden,none,none,false,false,false,none,false
583,33,Milo,north_lantern_relay,none,none,false,false,false,none,false
584,33,Nia,archive_weather_log,none,none,false,false,false,none,false
585,33,Ari,west_bridge_repair,none,none,false,false,false,none,false
586,33,Fay,herb_roof_garden,none,none,false,false,false,none,false
587,33,Milo,north_lantern_relay,none,none,true,false,false,none,false
588,33,Nia,archive_weather_log,none,none,false,false,false,none,false
589,33,Ari,west_bridge_repair,none,none,false,false,false,none,false
590,33,Fay,herb_roof_garden,none,none,false,false,false,none,false
591,33,Milo,north_lantern_relay,none,none,false,false,false,none,false
592,33,Nia,archive_weather_log,none,none,false,false,false,none,false
593,33,Ari,west_bridge_repair,none,none,false,false,false,none,false
594,34,Fay,herb_roof_garden,none,none,false,false,false,none,false
595,34,Milo,north_lantern_relay,none,none,false,false,false,none,false
596,34,Nia,archive_weather_log,none,none,false,false,false,none,false
597,34,Ari,west_bridge_repair,none,none,false,false,false,none,false
598,34,Fay,herb_roof_garden,none,none,false,false,false,none,false
599,34,Milo,north_lantern_relay,none,none,false,false,false,none,false
600,34,Nia,archive_weather_log,none,none,false,false,false,none,false
601,34,Ari,west_bridge_repair,none,none,false,false,false,none,false
602,34,Fay,herb_roof_garden,none,none,false,false,false,none,false
603,34,Milo,north_lantern_relay,none,none,false,false,false,none,false
604,34,Nia,archive_weather_log,none,none,false,false,false,none,false
605,34,Ari,west_bridge_repair,none,none,false,false,false,none,false
606,34,Fay,herb_roof_garden,none,none,false,false,false,none,false
607,34,Milo,north_lantern_relay,none,none,false,false,false,none,false
608,34,Nia,archive_weather_log,none,none,false,false,false,none,false
609,34,Ari,west_bridge_repair,none,none,false,false,false,none,false
610,34,Fay,herb_roof_garden,none,none,false,false,false,none,false
611,34,Milo,north_lantern_relay,none,none,false,false,false,none,false
612,35,Nia,archive_weather_log,none,none,false,false,false,none,false
613,35,Ari,west_bridge_repair,none,none,true,false,false,none,false
614,35,Fay,herb_roof_garden,none,none,false,false,false,none,false
615,35,Milo,north_lantern_relay,none,none,false,false,false,none,false
616,35,Nia,archive_weather_log,none,none,false,false,false,none,false
617,35,Ari,west_bridge_repair,none,none,false,false,false,none,false
618,35,Fay,herb_roof_garden,none,none,false,false,false,none,false
619,35,Milo,north_lantern_relay,none,none,false,false,false,none,false
620,35,Nia,archive_weather_log,none,none,false,false,false,none,false
621,35,Ari,west_bridge_repair,none,none,true,false,false,none,false
622,35,Fay,herb_roof_garden,none,none,false,false,false,none,false
623,35,Milo,north_lantern_relay,none,none,false,false,false,none,false
624,35,Nia,archive_weather_log,none,none,false,false,false,none,false
625,35,Ari,west_bridge_repair,none,none,false,false,false,none,false
626,35,Fay,herb_roof_garden,none,none,false,false,false,none,false
627,35,Milo,north_lantern_relay,none,none,false,false,false,none,false
628,35,Nia,archive_weather_log,none,none,false,false,false,none,false
629,35,Ari,west_bridge_repair,none,none,false,false,false,none,false
630,36,Milo,north_lantern_relay,none,none,false,false,false,none,false
631,36,Nia,archive_weather_log,none,none,false,false,false,none,false
632,36,Ari,west_bridge_repair,none,none,false,false,false,none,false
633,36,Fay,herb_roof_garden,none,none,false,false,false,none,false
634,36,Milo,north_lantern_relay,none,none,false,false,false,none,false
635,36,Nia,archive_weather_log,none,none,false,false,false,none,false
636,36,Ari,west_bridge_repair,none,none,false,false,false,none,false
637,36,Fay,herb_roof_garden,none,none,false,false,false,none,false
638,36,Milo,north_lantern_relay,none,none,false,false,false,none,false
639,36,Nia,archive_weather_log,none,none,false,false,false,none,false
640,36,Ari,west_bridge_repair,none,none,false,false,false,none,false
641,36,Fay,herb_roof_garden,none,none,false,false,false,none,false
642,36,Milo,north_lantern_relay,none,none,false,false,false,none,false
643,36,Nia,archive_weather_log,none,none,false,false,false,none,false
644,36,Ari,west_bridge_repair,none,none,false,false,false,none,false
645,36,Fay,herb_roof_garden,none,none,false,false,false,none,false
646,36,Milo,north_lantern_relay,none,none,false,false,false,none,false
647,36,Nia,archive_weather_log,none,none,false,false,false,none,false
