tick_id,day,agent,infrastructure_id,initiative_kind,message,tied_to_stock,tied_to_wear,tied_to_skill,tied_to_failure,player_visible
406,23,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
407,23,Ari,river_mill_bridge,none,none,False,False,True,False,False
408,23,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
409,23,Nia,archive_public_kiosk,none,none,False,False,True,False,False
410,23,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
411,23,Ari,river_mill_bridge,none,none,False,False,True,False,False
412,23,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
413,23,Nia,archive_public_kiosk,none,none,False,False,True,False,False
414,24,Ari,river_mill_bridge,none,none,False,False,True,False,False
415,24,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
416,24,Nia,archive_public_kiosk,none,none,False,False,True,False,False
417,24,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
418,24,Ari,river_mill_bridge,none,none,False,False,True,False,False
419,24,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
420,24,Nia,archive_public_kiosk,none,none,False,False,True,False,False
421,24,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
422,24,Ari,river_mill_bridge,none,none,False,False,True,False,False
423,24,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
424,24,Nia,archive_public_kiosk,none,none,False,False,True,False,False
425,24,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
426,24,Ari,river_mill_bridge,none,none,False,False,True,False,False
427,24,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
428,24,Nia,archive_public_kiosk,none,none,False,False,True,False,False
429,24,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
430,24,Ari,river_mill_bridge,none,none,False,False,True,False,False
431,24,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
432,25,Nia,archive_public_kiosk,none,none,False,False,True,False,False
433,25,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
434,25,Ari,river_mill_bridge,none,none,False,False,True,False,False
435,25,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
436,25,Nia,archive_public_kiosk,none,none,False,False,True,False,False
437,25,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
438,25,Ari,river_mill_bridge,none,none,False,False,True,False,False
439,25,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
440,25,Nia,archive_public_kiosk,none,none,False,False,True,False,False
441,25,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
442,25,Ari,river_mill_bridge,none,none,False,False,True,False,False
443,25,Fay,roof_greenhouse_cistern,failure_repair_request,Fay: Roof greenhouse cistern needs repair because scheduled stress test.,False,True,True,True,True
444,25,Nia,archive_public_kiosk,none,none,False,False,True,False,False
445,25,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
446,25,Ari,river_mill_bridge,none,none,False,False,True,False,False
447,25,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
448,25,Nia,archive_public_kiosk,none,none,False,False,True,False,False
449,25,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
450,26,Ari,river_mill_bridge,none,none,False,False,True,False,False
451,26,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
452,26,Nia,archive_public_kiosk,none,none,False,False,True,False,False
453,26,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
454,26,Ari,river_mill_bridge,none,none,False,False,True,False,False
455,26,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
456,26,Nia,archive_public_kiosk,none,none,False,False,True,False,False
457,26,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
458,26,Ari,river_mill_bridge,none,none,False,False,True,False,False
459,26,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
460,26,Nia,archive_public_kiosk,none,none,False,False,True,False,False
461,26,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
462,26,Ari,river_mill_bridge,none,none,False,False,True,False,False
463,26,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
464,26,Nia,archive_public_kiosk,none,none,False,False,True,False,False
465,26,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
466,26,Ari,river_mill_bridge,none,none,False,False,True,False,False
467,26,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
468,27,Nia,archive_public_kiosk,none,none,False,False,True,False,False
469,27,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
470,27,Ari,river_mill_bridge,none,none,False,False,True,False,False
471,27,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
472,27,Nia,archive_public_kiosk,none,none,False,False,True,False,False
473,27,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
474,27,Ari,river_mill_bridge,none,none,False,False,True,False,False
475,27,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
476,27,Nia,archive_public_kiosk,none,none,False,True,True,False,False
477,27,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
478,27,Ari,river_mill_bridge,none,none,False,False,True,False,False
479,27,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
480,27,Nia,archive_public_kiosk,none,none,False,True,True,False,False
481,27,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
482,27,Ari,river_mill_bridge,failure_repair_request,Ari: River mill bridge needs repair because scheduled stress test.,False,False,True,True,True
483,27,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
484,27,Nia,archive_public_kiosk,none,none,False,True,True,False,False
485,27,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
486,28,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
487,28,Nia,archive_public_kiosk,none,none,False,True,True,False,False
488,28,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
489,28,Ari,river_mill_bridge,none,none,False,True,True,False,False
490,28,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
491,28,Nia,archive_public_kiosk,none,none,False,True,True,False,False
492,28,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
493,28,Ari,river_mill_bridge,none,none,False,True,True,False,False
494,28,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
495,28,Nia,archive_public_kiosk,none,none,False,True,True,False,False
496,28,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
497,28,Ari,river_mill_bridge,none,none,False,False,True,False,False
498,28,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
499,28,Nia,archive_public_kiosk,none,none,False,True,True,False,False
500,28,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
501,28,Ari,river_mill_bridge,none,none,False,False,True,False,False
502,28,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
503,28,Nia,archive_public_kiosk,none,none,False,True,True,False,False
504,29,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
505,29,Ari,river_mill_bridge,none,none,False,False,True,False,False
506,29,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
507,29,Nia,archive_public_kiosk,none,none,False,True,True,False,False
508,29,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
509,29,Ari,river_mill_bridge,none,none,False,False,True,False,False
510,29,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
511,29,Nia,archive_public_kiosk,none,none,False,True,True,False,False
512,29,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
513,29,Ari,river_mill_bridge,none,none,False,False,True,False,False
514,29,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
515,29,Nia,archive_public_kiosk,none,none,False,True,True,False,False
516,29,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
517,29,Ari,river_mill_bridge,none,none,False,False,True,False,False
518,29,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
519,29,Nia,archive_public_kiosk,none,none,False,True,True,False,False
520,29,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
521,29,Ari,river_mill_bridge,none,none,False,False,True,False,False
522,30,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
523,30,Nia,archive_public_kiosk,none,none,False,True,True,False,False
524,30,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
525,30,Ari,river_mill_bridge,ecology_care_notice,Ari: fish passage and bank stability changed after today's work.,False,False,True,False,True
526,30,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
527,30,Nia,archive_public_kiosk,none,none,False,True,True,False,False
528,30,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
529,30,Ari,river_mill_bridge,none,none,False,False,True,False,False
530,30,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
531,30,Nia,archive_public_kiosk,none,none,False,True,True,False,False
532,30,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
533,30,Ari,river_mill_bridge,none,none,False,False,True,False,False
534,30,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
535,30,Nia,archive_public_kiosk,none,none,False,True,True,False,False
536,30,Milo,dusk_signal_workshop,failure_repair_request,Milo: Dusk signal workshop needs repair because scheduled stress test.,False,False,True,True,True
537,30,Ari,river_mill_bridge,none,none,False,False,True,False,False
538,30,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
539,30,Nia,archive_public_kiosk,none,none,False,True,True,False,False
540,31,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
541,31,Ari,river_mill_bridge,none,none,False,False,True,False,False
542,31,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
543,31,Nia,archive_public_kiosk,none,none,False,True,True,False,False
544,31,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
545,31,Ari,river_mill_bridge,none,none,False,False,True,False,False
546,31,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
547,31,Nia,archive_public_kiosk,none,none,False,True,True,False,False
548,31,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
549,31,Ari,river_mill_bridge,none,none,False,False,True,False,False
550,31,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
551,31,Nia,archive_public_kiosk,none,none,False,True,True,False,False
552,31,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
553,31,Ari,river_mill_bridge,none,none,False,False,True,False,False
554,31,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
555,31,Nia,archive_public_kiosk,none,none,False,True,True,False,False
556,31,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
557,31,Ari,river_mill_bridge,none,none,False,False,True,False,False
558,32,Nia,archive_public_kiosk,none,none,False,True,True,False,False
559,32,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
560,32,Ari,river_mill_bridge,none,none,False,False,True,False,False
561,32,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
562,32,Nia,archive_public_kiosk,none,none,False,True,True,False,False
563,32,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
564,32,Ari,river_mill_bridge,none,none,False,False,True,False,False
565,32,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
566,32,Nia,archive_public_kiosk,failure_repair_request,Nia: Archive public kiosk needs repair because scheduled stress test.,False,True,True,True,True
567,32,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
568,32,Ari,river_mill_bridge,none,none,False,False,True,False,False
569,32,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
570,32,Nia,archive_public_kiosk,ecology_care_notice,Nia: weather notice accuracy changed after today's work.,False,True,True,False,True
571,32,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
572,32,Ari,river_mill_bridge,none,none,False,False,True,False,False
573,32,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
574,32,Nia,archive_public_kiosk,none,none,False,True,True,False,False
575,32,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
576,33,Ari,river_mill_bridge,none,none,False,False,True,False,False
577,33,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
578,33,Nia,archive_public_kiosk,none,none,False,True,True,False,False
579,33,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
580,33,Ari,river_mill_bridge,none,none,False,False,True,False,False
581,33,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
582,33,Nia,archive_public_kiosk,none,none,False,True,True,False,False
583,33,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
584,33,Ari,river_mill_bridge,none,none,False,False,True,False,False
585,33,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
586,33,Nia,archive_public_kiosk,none,none,False,True,True,False,False
587,33,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
588,33,Ari,river_mill_bridge,none,none,False,False,True,False,False
589,33,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
590,33,Nia,archive_public_kiosk,none,none,False,True,True,False,False
591,33,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
592,33,Ari,river_mill_bridge,none,none,False,False,True,False,False
593,33,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
594,34,Nia,archive_public_kiosk,none,none,False,True,True,False,False
595,34,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
596,34,Ari,river_mill_bridge,none,none,False,False,True,False,False
597,34,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
598,34,Nia,archive_public_kiosk,none,none,False,True,True,False,False
599,34,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
600,34,Ari,river_mill_bridge,none,none,False,False,True,False,False
601,34,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
602,34,Nia,archive_public_kiosk,none,none,False,True,True,False,False
603,34,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
604,34,Ari,river_mill_bridge,none,none,False,False,True,False,False
605,34,Fay,roof_greenhouse_cistern,failure_repair_request,Fay: Roof greenhouse cistern needs repair because scheduled stress test.,False,True,True,True,True
606,34,Nia,archive_public_kiosk,none,none,False,True,True,False,False
607,34,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
608,34,Ari,river_mill_bridge,none,none,False,False,True,False,False
609,34,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
610,34,Nia,archive_public_kiosk,none,none,False,True,True,False,False
611,34,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
612,35,Ari,river_mill_bridge,none,none,False,False,True,False,False
613,35,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
614,35,Nia,archive_public_kiosk,none,none,False,True,True,False,False
615,35,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
616,35,Ari,river_mill_bridge,none,none,False,False,True,False,False
617,35,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
618,35,Nia,archive_public_kiosk,none,none,False,True,True,False,False
619,35,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
620,35,Ari,river_mill_bridge,none,none,False,False,True,False,False
621,35,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
622,35,Nia,archive_public_kiosk,none,none,False,True,True,False,False
623,35,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
624,35,Ari,river_mill_bridge,none,none,False,False,True,False,False
625,35,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
626,35,Nia,archive_public_kiosk,none,none,False,True,True,False,False
627,35,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
628,35,Ari,river_mill_bridge,none,none,False,False,True,False,False
629,35,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
630,36,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
631,36,Ari,river_mill_bridge,none,none,False,False,True,False,False
632,36,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
633,36,Nia,archive_public_kiosk,none,none,False,True,True,False,False
634,36,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
635,36,Ari,river_mill_bridge,failure_repair_request,Ari: River mill bridge needs repair because scheduled stress test.,False,False,True,True,True
636,36,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
637,36,Nia,archive_public_kiosk,none,none,False,True,True,False,False
638,36,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
639,36,Ari,river_mill_bridge,none,none,False,True,True,False,False
640,36,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
641,36,Nia,archive_public_kiosk,none,none,False,True,True,False,False
642,36,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
643,36,Ari,river_mill_bridge,none,none,False,False,True,False,False
644,36,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
645,36,Nia,archive_public_kiosk,none,none,False,True,True,False,False
646,36,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
647,36,Ari,river_mill_bridge,none,none,False,False,True,False,False
648,37,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
649,37,Nia,archive_public_kiosk,none,none,False,True,True,False,False
650,37,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
651,37,Ari,river_mill_bridge,none,none,False,False,True,False,False
652,37,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
653,37,Nia,archive_public_kiosk,none,none,False,True,True,False,False
654,37,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
655,37,Ari,river_mill_bridge,none,none,False,False,True,False,False
656,37,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
657,37,Nia,archive_public_kiosk,none,none,False,True,True,False,False
658,37,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
659,37,Ari,river_mill_bridge,none,none,False,False,True,False,False
660,37,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
661,37,Nia,archive_public_kiosk,none,none,False,False,True,False,False
662,37,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
663,37,Ari,river_mill_bridge,none,none,False,False,True,False,False
664,37,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
665,37,Nia,archive_public_kiosk,none,none,False,False,True,False,False
666,38,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
667,38,Ari,river_mill_bridge,none,none,False,False,True,False,False
668,38,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
669,38,Nia,archive_public_kiosk,none,none,False,False,True,False,False
670,38,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
671,38,Ari,river_mill_bridge,none,none,False,False,True,False,False
672,38,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
673,38,Nia,archive_public_kiosk,none,none,False,False,True,False,False
674,38,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
675,38,Ari,river_mill_bridge,none,none,False,False,True,False,False
676,38,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
677,38,Nia,archive_public_kiosk,none,none,False,False,True,False,False
678,38,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
679,38,Ari,river_mill_bridge,none,none,False,False,True,False,False
680,38,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
681,38,Nia,archive_public_kiosk,none,none,False,False,True,False,False
682,38,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
683,38,Ari,river_mill_bridge,none,none,False,False,True,False,False
684,39,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
685,39,Nia,archive_public_kiosk,none,none,False,False,True,False,False
686,39,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
687,39,Ari,river_mill_bridge,ecology_care_notice,Ari: fish passage and bank stability changed after today's work.,False,False,True,False,True
688,39,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
689,39,Nia,archive_public_kiosk,none,none,False,False,True,False,False
690,39,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
691,39,Ari,river_mill_bridge,none,none,False,False,True,False,False
692,39,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
693,39,Nia,archive_public_kiosk,none,none,False,False,True,False,False
694,39,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
695,39,Ari,river_mill_bridge,none,none,False,False,True,False,False
696,39,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
697,39,Nia,archive_public_kiosk,none,none,False,False,True,False,False
698,39,Milo,dusk_signal_workshop,failure_repair_request,Milo: Dusk signal workshop needs repair because scheduled stress test.,False,False,True,True,True
699,39,Ari,river_mill_bridge,none,none,False,True,True,False,False
700,39,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
701,39,Nia,archive_public_kiosk,none,none,False,False,True,False,False
702,40,Ari,river_mill_bridge,none,none,False,True,True,False,False
703,40,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
704,40,Nia,archive_public_kiosk,none,none,False,False,True,False,False
705,40,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
706,40,Ari,river_mill_bridge,none,none,False,True,True,False,False
707,40,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
708,40,Nia,archive_public_kiosk,none,none,False,False,True,False,False
709,40,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
710,40,Ari,river_mill_bridge,none,none,False,True,True,False,False
711,40,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
712,40,Nia,archive_public_kiosk,none,none,False,False,True,False,False
713,40,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
714,40,Ari,river_mill_bridge,none,none,False,True,True,False,False
715,40,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
716,40,Nia,archive_public_kiosk,none,none,False,False,True,False,False
717,40,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
718,40,Ari,river_mill_bridge,none,none,False,True,True,False,False
719,40,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
720,41,Nia,archive_public_kiosk,none,none,False,False,True,False,False
721,41,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
722,41,Ari,river_mill_bridge,none,none,False,True,True,False,False
723,41,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
724,41,Nia,archive_public_kiosk,none,none,False,False,True,False,False
725,41,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
726,41,Ari,river_mill_bridge,none,none,False,True,True,False,False
727,41,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
728,41,Nia,archive_public_kiosk,failure_repair_request,Nia: Archive public kiosk needs repair because scheduled stress test.,False,False,True,True,True
729,41,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
730,41,Ari,river_mill_bridge,none,none,False,True,True,False,False
731,41,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
732,41,Nia,archive_public_kiosk,ecology_care_notice,Nia: weather notice accuracy changed after today's work.,False,True,True,False,True
733,41,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
734,41,Ari,river_mill_bridge,none,none,False,True,True,False,False
735,41,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
736,41,Nia,archive_public_kiosk,none,none,False,True,True,False,False
737,41,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
738,42,Ari,river_mill_bridge,none,none,False,False,True,False,False
739,42,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
740,42,Nia,archive_public_kiosk,none,none,False,True,True,False,False
741,42,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
742,42,Ari,river_mill_bridge,none,none,False,False,True,False,False
743,42,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
744,42,Nia,archive_public_kiosk,none,none,False,True,True,False,False
745,42,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
746,42,Ari,river_mill_bridge,none,none,False,True,True,False,False
747,42,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
748,42,Nia,archive_public_kiosk,none,none,False,True,True,False,False
749,42,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
750,42,Ari,river_mill_bridge,none,none,False,True,True,False,False
751,42,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
752,42,Nia,archive_public_kiosk,none,none,False,True,True,False,False
753,42,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
754,42,Ari,river_mill_bridge,none,none,False,True,True,False,False
755,42,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
756,43,Nia,archive_public_kiosk,none,none,False,True,True,False,False
757,43,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
758,43,Ari,river_mill_bridge,none,none,False,True,True,False,False
759,43,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
760,43,Nia,archive_public_kiosk,none,none,False,True,True,False,False
761,43,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
762,43,Ari,river_mill_bridge,none,none,False,True,True,False,False
763,43,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
764,43,Nia,archive_public_kiosk,none,none,False,True,True,False,False
765,43,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
766,43,Ari,river_mill_bridge,none,none,False,True,True,False,False
767,43,Fay,roof_greenhouse_cistern,failure_repair_request,Fay: Roof greenhouse cistern needs repair because scheduled stress test.,False,True,True,True,True
768,43,Nia,archive_public_kiosk,none,none,False,True,True,False,False
769,43,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
770,43,Ari,river_mill_bridge,none,none,False,True,True,False,False
771,43,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
772,43,Nia,archive_public_kiosk,none,none,False,True,True,False,False
773,43,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
774,44,Fay,roof_greenhouse_cistern,none,none,False,True,True,False,False
775,44,Nia,archive_public_kiosk,none,none,False,True,True,False,False
776,44,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
777,44,Ari,river_mill_bridge,none,none,False,True,True,False,False
778,44,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
779,44,Nia,archive_public_kiosk,none,none,False,False,True,False,False
780,44,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
781,44,Ari,river_mill_bridge,none,none,False,True,True,False,False
782,44,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
783,44,Nia,archive_public_kiosk,none,none,False,False,True,False,False
784,44,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
785,44,Ari,river_mill_bridge,none,none,False,True,True,False,False
786,44,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
787,44,Nia,archive_public_kiosk,none,none,False,False,True,False,False
788,44,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
789,44,Ari,river_mill_bridge,none,none,False,True,True,False,False
790,44,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
791,44,Nia,archive_public_kiosk,none,none,False,False,True,False,False
792,45,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
793,45,Ari,river_mill_bridge,none,none,False,True,True,False,False
794,45,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
795,45,Nia,archive_public_kiosk,none,none,False,False,True,False,False
796,45,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
797,45,Ari,river_mill_bridge,failure_repair_request,Ari: River mill bridge needs repair because scheduled stress test.,False,True,True,True,True
798,45,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
799,45,Nia,archive_public_kiosk,none,none,False,False,True,False,False
800,45,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
801,45,Ari,river_mill_bridge,none,none,False,True,True,False,False
802,45,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
803,45,Nia,archive_public_kiosk,none,none,False,False,True,False,False
804,45,Milo,dusk_signal_workshop,none,none,False,False,True,False,False
805,45,Ari,river_mill_bridge,none,none,False,True,True,False,False
806,45,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
807,45,Nia,archive_public_kiosk,none,none,False,False,True,False,False
808,45,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
809,45,Ari,river_mill_bridge,none,none,False,True,True,False,False
810,46,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
811,46,Nia,archive_public_kiosk,none,none,False,False,True,False,False
812,46,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
813,46,Ari,river_mill_bridge,none,none,False,False,True,False,False
814,46,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
815,46,Nia,archive_public_kiosk,none,none,False,False,True,False,False
816,46,Milo,dusk_signal_workshop,none,none,False,True,True,False,False
817,46,Ari,river_mill_bridge,none,none,False,False,True,False,False
818,46,Fay,roof_greenhouse_cistern,none,none,False,False,True,False,False
