tick_id,day,agent,project_id,initiative_kind,message,tied_to_subproject,tied_to_debt,tied_to_conflict,tied_to_outcome,player_visible
296,15,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after delegate asks for clearer terms.,True,True,False,False,True
297,15,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
298,15,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,False,False,False,True
299,15,Nia,archive_public_kiosk,none,none,True,True,True,False,False
300,16,Fay,dusk_signal_court,renegotiate_blocked_subproject,Fay: I can do comfort_corner after workshop over capacity.,True,True,True,False,True
301,16,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
302,16,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,True,False,True
303,16,Ari,archive_public_kiosk,none,none,True,False,False,False,False
304,16,Fay,dusk_signal_court,none,none,True,True,False,False,False
305,16,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
306,16,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
307,16,Ari,archive_public_kiosk,none,none,True,True,True,False,False
308,16,Fay,dusk_signal_court,none,none,True,True,False,False,False
309,16,Milo,greenhouse_heat_loop,material_priority_request,Milo: copper is contested between greenhouse_heat_loop and flood_bridge_market_route.,True,True,True,False,True
310,16,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
311,16,Ari,archive_public_kiosk,none,none,True,False,False,False,False
312,16,Fay,dusk_signal_court,renegotiate_blocked_subproject,Fay: I can do comfort_corner after workshop over capacity.,True,True,True,False,True
313,16,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
314,16,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,True,False,True
315,16,Ari,archive_public_kiosk,subproject_progress_notice,Ari: build_frame moved forward for Archive public kiosk.,True,False,False,False,True
316,16,Fay,dusk_signal_court,debt_repair_notice,Fay settles part of the rope debt with Milo.,True,True,False,False,True
317,16,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
318,16,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
319,16,Ari,archive_public_kiosk,none,none,True,True,True,False,False
320,17,Ari,dusk_signal_court,renegotiate_blocked_subproject,Ari: I can do stake_posts after material priority lost.,True,False,True,False,True
321,17,Fay,greenhouse_heat_loop,material_priority_request,Fay: water is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
322,17,Nia,flood_bridge_market_route,debt_repair_notice,Nia settles part of the planks debt with Milo.,True,True,True,False,True
323,17,Fay,archive_public_kiosk,none,none,True,True,False,False,False
324,17,Ari,dusk_signal_court,material_priority_request,Ari: oil is contested between dusk_signal_court and flood_bridge_market_route.,True,True,True,False,True
325,17,Fay,greenhouse_heat_loop,none,none,True,False,False,False,False
326,17,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
327,17,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
328,17,Ari,dusk_signal_court,none,none,True,False,False,False,False
329,17,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
330,17,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
331,17,Fay,archive_public_kiosk,none,none,True,True,True,False,False
332,17,Ari,dusk_signal_court,renegotiate_blocked_subproject,Ari: I can do stake_posts after material priority lost.,True,True,True,False,True
333,17,Fay,greenhouse_heat_loop,material_priority_request,Fay: water is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
334,17,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
335,17,Fay,archive_public_kiosk,debt_repair_notice,Fay settles part of the thread debt with Nia.,True,True,False,False,True
336,17,Ari,dusk_signal_court,renegotiate_blocked_subproject,Ari: I can do stake_posts after material priority lost.,True,True,True,False,True
337,17,Fay,greenhouse_heat_loop,routine_change_notice,Fay: morning greenhouse tending replaces one cold-route gather.,True,False,False,True,True
338,17,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
339,17,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
340,18,Milo,dusk_signal_court,renegotiate_blocked_subproject,Milo: I can do string_wire after delegate asks for clearer terms.,True,False,False,False,True
341,18,Nia,greenhouse_heat_loop,none,none,True,True,True,False,False
342,18,Ari,flood_bridge_market_route,subproject_progress_notice,Ari: cut_planks moved forward for Flood bridge market route.,True,False,False,False,True
343,18,Milo,archive_public_kiosk,none,none,True,False,False,False,False
344,18,Milo,dusk_signal_court,renegotiate_blocked_subproject,Milo: I can do string_wire after material priority lost.,True,True,True,False,True
345,18,Nia,greenhouse_heat_loop,none,none,True,False,False,False,False
346,18,Ari,flood_bridge_market_route,renegotiate_blocked_subproject,Ari: I can do cut_planks after material priority lost.,True,False,True,False,True
347,18,Milo,archive_public_kiosk,none,none,True,False,False,False,False
348,18,Milo,dusk_signal_court,none,none,True,True,False,False,False
349,18,Nia,greenhouse_heat_loop,none,none,True,False,False,False,False
350,18,Ari,flood_bridge_market_route,renegotiate_blocked_subproject,Ari: I can do cut_planks after delegate asks for clearer terms.,True,False,False,False,True
351,18,Milo,archive_public_kiosk,material_priority_request,Milo: glass is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
352,18,Milo,dusk_signal_court,none,none,True,True,False,False,False
353,18,Nia,greenhouse_heat_loop,none,none,True,True,True,False,False
354,18,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
355,18,Milo,archive_public_kiosk,none,none,True,True,False,False,False
356,18,Milo,dusk_signal_court,none,none,True,True,True,False,False
357,18,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
358,18,Ari,flood_bridge_market_route,none,none,True,True,True,False,False
359,18,Milo,archive_public_kiosk,none,none,True,True,False,False,False
360,19,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after dependency not ready.,True,True,False,False,True
361,19,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
362,19,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,False,False,False,True
363,19,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
364,19,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after dependency not ready.,True,True,True,False,True
365,19,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
366,19,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
367,19,Nia,archive_public_kiosk,none,none,True,True,False,False,False
368,19,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after dependency not ready.,True,True,True,False,True
369,19,Ari,greenhouse_heat_loop,subproject_progress_notice,Ari: fit_glass moved forward for Greenhouse heat loop.,True,True,False,False,True
370,19,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after delegate asks for clearer terms.,True,True,True,False,True
371,19,Nia,archive_public_kiosk,debt_repair_notice,Nia settles part of the paper debt with Fay.,True,True,True,False,True
372,19,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after dependency not ready.,True,True,False,False,True
373,19,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
374,19,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,False,False,True
375,19,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
376,19,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after dependency not ready.,True,True,True,False,True
377,19,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
378,19,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
379,19,Nia,archive_public_kiosk,none,none,True,True,False,False,False
380,20,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
381,20,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
382,20,Nia,archive_public_kiosk,none,none,True,True,True,False,False
383,20,Nia,dusk_signal_court,none,none,True,True,True,False,False
384,20,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after workshop over capacity.,True,True,True,False,True
385,20,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
386,20,Nia,archive_public_kiosk,none,none,True,True,False,False,False
387,20,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
388,20,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
389,20,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
390,20,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,True,False,True
391,20,Nia,dusk_signal_court,none,none,True,True,False,False,False
392,20,Ari,greenhouse_heat_loop,debt_repair_notice,Fay settles part of the glass debt with Ari.,True,True,True,False,True
393,20,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
394,20,Nia,archive_public_kiosk,none,none,True,True,True,False,False
395,20,Nia,dusk_signal_court,none,none,True,True,True,False,False
396,20,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after workshop over capacity.,True,True,True,False,True
397,20,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
398,20,Nia,archive_public_kiosk,none,none,True,True,False,False,False
399,20,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
400,21,Milo,greenhouse_heat_loop,none,none,True,False,False,True,False
401,21,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
402,21,Ari,archive_public_kiosk,material_priority_request,Ari: ink is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
403,21,Fay,dusk_signal_court,none,none,True,True,False,False,False
404,21,Milo,greenhouse_heat_loop,none,none,True,True,True,True,False
405,21,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
406,21,Ari,archive_public_kiosk,none,none,True,False,False,False,False
407,21,Fay,dusk_signal_court,none,none,True,True,True,False,False
408,21,Milo,greenhouse_heat_loop,none,none,True,False,False,True,False
409,21,Milo,flood_bridge_market_route,none,none,True,True,True,False,False
410,21,Ari,archive_public_kiosk,none,none,True,False,False,False,False
411,21,Fay,dusk_signal_court,debt_repair_notice,Fay settles part of the rope debt with Milo.,True,True,False,False,True
412,21,Milo,greenhouse_heat_loop,none,none,True,False,False,True,False
413,21,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
414,21,Ari,archive_public_kiosk,material_priority_request,Ari: ink is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
415,21,Fay,dusk_signal_court,none,none,True,True,False,False,False
416,21,Milo,greenhouse_heat_loop,none,none,True,True,True,True,False
417,21,Milo,flood_bridge_market_route,none,none,True,True,False,False,False
418,21,Ari,archive_public_kiosk,none,none,True,False,False,False,False
419,21,Fay,dusk_signal_court,none,none,True,True,True,False,False
420,22,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after delegate asks for clearer terms.,True,False,False,False,True
421,22,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
422,22,Fay,archive_public_kiosk,none,none,True,True,True,False,False
423,22,Ari,dusk_signal_court,subproject_progress_notice,Ari: stake_posts moved forward for Dusk signal court.,True,True,False,False,True
424,22,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after material priority lost.,True,False,True,False,True
425,22,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
426,22,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
427,22,Ari,dusk_signal_court,none,none,True,True,True,False,False
428,22,Fay,greenhouse_heat_loop,renegotiate_blocked_subproject,Fay: I can do plant_bed after material priority lost.,True,True,True,False,True
429,22,Nia,flood_bridge_market_route,material_priority_request,Nia: planks is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
430,22,Fay,archive_public_kiosk,debt_repair_notice,Fay settles part of the thread debt with Nia.,True,True,False,False,True
431,22,Ari,dusk_signal_court,debt_repair_notice,Ari settles part of the oil debt with Fay.,True,True,True,False,True
432,22,Fay,greenhouse_heat_loop,subproject_progress_notice,Fay: plant_bed moved forward for Greenhouse heat loop.,True,True,False,False,True
433,22,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
434,22,Fay,archive_public_kiosk,none,none,True,True,True,False,False
435,22,Ari,dusk_signal_court,none,none,True,True,False,False,False
436,22,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
437,22,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
438,22,Fay,archive_public_kiosk,material_priority_request,Fay: thread is contested between archive_public_kiosk and dusk_signal_court.,True,True,True,False,True
439,22,Ari,dusk_signal_court,none,none,True,True,True,False,False
440,23,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
441,23,Ari,flood_bridge_market_route,material_priority_request,Ari: resin is contested between flood_bridge_market_route and dusk_signal_court.,True,True,True,False,True
442,23,Milo,archive_public_kiosk,none,none,True,True,False,False,False
443,23,Milo,dusk_signal_court,none,none,True,True,False,False,False
444,23,Nia,greenhouse_heat_loop,renegotiate_blocked_subproject,Nia: I can do index_care after delegate asks for clearer terms.,True,True,False,False,True
445,23,Ari,flood_bridge_market_route,none,none,True,True,False,False,False
446,23,Milo,archive_public_kiosk,renegotiate_blocked_subproject,Milo: I can do lamp_mount after material priority lost.,True,True,True,False,True
447,23,Milo,dusk_signal_court,none,none,True,True,False,False,False
448,23,Nia,greenhouse_heat_loop,renegotiate_blocked_subproject,Nia: I can do index_care after material priority lost.,True,True,True,False,True
449,23,Ari,flood_bridge_market_route,debt_repair_notice,Fay settles part of the resin debt with Ari.,True,True,False,False,True
450,23,Milo,archive_public_kiosk,subproject_progress_notice,Milo: lamp_mount moved forward for Archive public kiosk.,True,True,False,False,True
451,23,Milo,dusk_signal_court,none,none,True,False,True,False,False
452,23,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
453,23,Ari,flood_bridge_market_route,material_priority_request,Ari: resin is contested between flood_bridge_market_route and dusk_signal_court.,True,False,True,False,True
454,23,Milo,archive_public_kiosk,none,none,True,True,False,False,False
455,23,Milo,dusk_signal_court,none,none,True,True,False,False,False
456,23,Nia,greenhouse_heat_loop,none,none,True,True,False,False,False
457,23,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
458,23,Milo,archive_public_kiosk,none,none,True,True,True,False,False
459,23,Milo,dusk_signal_court,subproject_progress_notice,Milo: string_wire moved forward for Dusk signal court.,True,True,False,False,True
460,24,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
461,24,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
462,24,Nia,archive_public_kiosk,routine_change_notice,Nia: evening public index replaces repeated private archive requests.,True,True,False,True,True
463,24,Nia,dusk_signal_court,none,none,True,True,True,False,False
464,24,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
465,24,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
466,24,Nia,archive_public_kiosk,debt_repair_notice,Nia settles part of the paper debt with Milo.,True,True,True,False,True
467,24,Nia,dusk_signal_court,none,none,True,True,False,False,False
468,24,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after workshop over capacity.,True,True,True,False,True
469,24,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
470,24,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,True,False,True
471,24,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
472,24,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
473,24,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
474,24,Nia,archive_public_kiosk,none,none,True,True,False,False,False
475,24,Nia,dusk_signal_court,none,none,True,True,True,False,False
476,24,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
477,24,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
478,24,Nia,archive_public_kiosk,none,none,True,True,True,False,False
479,24,Nia,dusk_signal_court,none,none,True,True,False,False,False
480,25,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
481,25,Nia,archive_public_kiosk,none,none,True,True,False,False,False
482,25,Nia,dusk_signal_court,none,none,True,True,True,False,False
483,25,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
484,25,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
485,25,Nia,archive_public_kiosk,debt_repair_notice,Nia settles part of the paper debt with Fay.,True,True,True,False,True
486,25,Nia,dusk_signal_court,subproject_progress_notice,Nia: signal_code moved forward for Dusk signal court.,True,True,False,False,True
487,25,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
488,25,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,False,False,True
489,25,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
490,25,Nia,dusk_signal_court,none,none,True,True,True,False,False
491,25,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
492,25,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
493,25,Nia,archive_public_kiosk,none,none,True,True,False,False,False
494,25,Nia,dusk_signal_court,none,none,True,True,True,False,False
495,25,Ari,greenhouse_heat_loop,subproject_progress_notice,Ari: fit_glass moved forward for Greenhouse heat loop.,True,True,False,False,True
496,25,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after dependency not ready.,True,True,True,False,True
497,25,Nia,archive_public_kiosk,none,none,True,True,True,False,False
498,25,Nia,dusk_signal_court,none,none,True,True,False,False,False
499,25,Ari,greenhouse_heat_loop,debt_repair_notice,Ari settles part of the glass debt with Nia.,True,True,True,False,True
500,26,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
501,26,Ari,archive_public_kiosk,none,none,True,False,False,False,False
502,26,Fay,dusk_signal_court,none,none,True,True,True,False,False
503,26,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
504,26,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,True,False,True
505,26,Ari,archive_public_kiosk,none,none,True,False,False,False,False
506,26,Fay,dusk_signal_court,debt_repair_notice,Fay settles part of the rope debt with Milo.,True,True,False,False,True
507,26,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
508,26,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
509,26,Ari,archive_public_kiosk,none,none,True,True,True,False,False
510,26,Fay,dusk_signal_court,none,none,True,True,False,False,False
511,26,Milo,greenhouse_heat_loop,none,none,True,True,True,False,False
512,26,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,False,False,True
513,26,Ari,archive_public_kiosk,subproject_progress_notice,Ari: build_frame moved forward for Archive public kiosk.,True,False,False,False,True
514,26,Fay,dusk_signal_court,none,none,True,True,True,False,False
515,26,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
516,26,Milo,flood_bridge_market_route,renegotiate_blocked_subproject,Milo: I can do lamp_markers after dependency not ready.,True,True,True,False,True
517,26,Ari,archive_public_kiosk,none,none,True,False,False,False,False
518,26,Fay,dusk_signal_court,renegotiate_blocked_subproject,Fay: I can do comfort_corner after delegate asks for clearer terms.,True,True,False,False,True
519,26,Milo,greenhouse_heat_loop,none,none,True,False,False,False,False
520,27,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
521,27,Fay,archive_public_kiosk,none,none,True,True,True,False,False
522,27,Ari,dusk_signal_court,subproject_progress_notice,Ari: stake_posts moved forward for Dusk signal court.,True,True,True,False,True
523,27,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
524,27,Nia,flood_bridge_market_route,renegotiate_blocked_subproject,Nia: I can do survey_piers after material priority lost.,True,True,True,False,True
525,27,Fay,archive_public_kiosk,none,none,True,False,False,False,False
526,27,Ari,dusk_signal_court,none,none,True,True,True,False,False
527,27,Fay,greenhouse_heat_loop,none,none,True,True,False,False,False
528,27,Nia,flood_bridge_market_route,renegotiate_blocked_subproject,Nia: I can do survey_piers after material priority lost.,True,True,True,False,True
529,27,Fay,archive_public_kiosk,none,none,True,True,True,False,False
530,27,Ari,dusk_signal_court,none,none,True,True,False,False,False
531,27,Fay,greenhouse_heat_loop,material_priority_request,Fay: water is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
532,27,Nia,flood_bridge_market_route,none,none,True,True,False,False,False
533,27,Fay,archive_public_kiosk,none,none,True,True,True,False,False
534,27,Ari,dusk_signal_court,material_priority_request,Ari: oil is contested between dusk_signal_court and flood_bridge_market_route.,True,True,True,False,True
535,27,Fay,greenhouse_heat_loop,none,none,True,True,True,False,False
536,27,Nia,flood_bridge_market_route,none,none,True,True,True,False,False
537,27,Fay,archive_public_kiosk,none,none,True,True,False,False,False
538,27,Ari,dusk_signal_court,none,none,True,True,True,False,False
539,27,Fay,greenhouse_heat_loop,none,none,True,True,False,False,False
540,28,Ari,flood_bridge_market_route,renegotiate_blocked_subproject,Ari: I can do cut_planks after delegate asks for clearer terms.,True,False,False,False,True
541,28,Milo,archive_public_kiosk,none,none,True,True,True,False,False
542,28,Milo,dusk_signal_court,none,none,True,True,False,False,False
543,28,Nia,greenhouse_heat_loop,material_priority_request,Nia: compost is contested between greenhouse_heat_loop and flood_bridge_market_route.,True,True,True,True,True
544,28,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
545,28,Milo,archive_public_kiosk,none,none,True,True,False,False,False
546,28,Milo,dusk_signal_court,material_priority_request,Milo: wire is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
547,28,Nia,greenhouse_heat_loop,none,none,True,True,False,True,False
548,28,Ari,flood_bridge_market_route,renegotiate_blocked_subproject,Ari: I can do cut_planks after workshop over capacity.,True,True,True,False,True
549,28,Milo,archive_public_kiosk,subproject_progress_notice,Milo: lamp_mount moved forward for Archive public kiosk.,True,True,False,False,True
550,28,Milo,dusk_signal_court,renegotiate_blocked_subproject,Milo: I can do string_wire after delegate asks for clearer terms.,True,True,False,False,True
551,28,Nia,greenhouse_heat_loop,none,none,True,True,False,True,False
552,28,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
553,28,Milo,archive_public_kiosk,debt_repair_notice,Nia settles part of the glass debt with Milo.,True,True,True,False,True
554,28,Milo,dusk_signal_court,none,none,True,True,False,False,False
555,28,Nia,greenhouse_heat_loop,material_priority_request,Nia: compost is contested between greenhouse_heat_loop and flood_bridge_market_route.,True,True,True,True,True
556,28,Ari,flood_bridge_market_route,none,none,True,False,False,False,False
557,28,Milo,archive_public_kiosk,none,none,True,True,False,False,False
558,28,Milo,dusk_signal_court,material_priority_request,Milo: wire is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
559,28,Nia,greenhouse_heat_loop,none,none,True,True,False,True,False
560,29,Fay,flood_bridge_market_route,renegotiate_blocked_subproject,Fay: I can do seal_joints after material priority lost.,True,True,True,False,True
561,29,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
562,29,Nia,dusk_signal_court,routine_change_notice,Milo: dusk patrol becomes shared signal practice twice a week.,True,True,False,True,True
563,29,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
564,29,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
565,29,Nia,archive_public_kiosk,none,none,True,True,True,False,False
566,29,Nia,dusk_signal_court,none,none,True,True,True,False,False
567,29,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
568,29,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
569,29,Nia,archive_public_kiosk,none,none,True,True,False,False,False
570,29,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and flood_bridge_market_route.,True,True,True,False,True
571,29,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
572,29,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
573,29,Nia,archive_public_kiosk,material_priority_request,Nia: paper is contested between archive_public_kiosk and greenhouse_heat_loop.,True,True,True,False,True
574,29,Nia,dusk_signal_court,none,none,True,True,False,False,False
575,29,Ari,greenhouse_heat_loop,debt_repair_notice,Ari settles part of the glass debt with Nia.,True,True,True,False,True
576,29,Fay,flood_bridge_market_route,subproject_progress_notice,Fay: seal_joints moved forward for Flood bridge market route.,True,True,False,False,True
577,29,Nia,archive_public_kiosk,none,none,True,True,True,False,False
578,29,Nia,dusk_signal_court,renegotiate_blocked_subproject,Nia: I can do signal_code after material priority lost.,True,True,True,False,True
579,29,Ari,greenhouse_heat_loop,material_priority_request,Ari: glass is contested between greenhouse_heat_loop and archive_public_kiosk.,True,True,True,False,True
580,30,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,True,True,True
581,30,Nia,dusk_signal_court,none,none,True,True,False,False,False
582,30,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after workshop over capacity.,True,True,True,False,True
583,30,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
584,30,Nia,archive_public_kiosk,none,none,True,True,True,True,False
585,30,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
586,30,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
587,30,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
588,30,Nia,archive_public_kiosk,none,none,True,True,False,True,False
589,30,Nia,dusk_signal_court,none,none,True,True,True,False,False
590,30,Ari,greenhouse_heat_loop,none,none,True,True,False,False,False
591,30,Fay,flood_bridge_market_route,material_priority_request,Fay: rope is contested between flood_bridge_market_route and archive_public_kiosk.,True,True,True,False,True
592,30,Nia,archive_public_kiosk,renegotiate_blocked_subproject,Nia: I can do sort_index after delegate asks for clearer terms.,True,True,True,True,True
593,30,Nia,dusk_signal_court,none,none,True,True,False,False,False
594,30,Ari,greenhouse_heat_loop,renegotiate_blocked_subproject,Ari: I can do fit_glass after workshop over capacity.,True,True,True,False,True
595,30,Fay,flood_bridge_market_route,none,none,True,True,False,False,False
596,30,Nia,archive_public_kiosk,none,none,True,True,True,True,False
597,30,Nia,dusk_signal_court,material_priority_request,Nia: glass is contested between dusk_signal_court and greenhouse_heat_loop.,True,True,True,False,True
598,30,Ari,greenhouse_heat_loop,none,none,True,True,True,False,False
599,30,Fay,flood_bridge_market_route,none,none,True,True,True,False,False
600,31,Ari,archive_public_kiosk,none,none,True,False,False,False,False
