tick_id,day,settlement_id,resident_id,role_label,duty,room_id,object_id,role_badge_visible,duty_card_visible,role_affects_schedule,role_affects_loan_permission,private_workspace_sealed
480,27,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
480,27,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
480,27,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
481,27,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
481,27,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
481,27,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
481,27,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
482,27,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
482,27,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
482,27,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
482,27,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
483,27,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
483,27,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
483,27,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
483,27,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
484,27,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
484,27,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
484,27,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
484,27,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
485,27,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
485,27,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
485,27,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
485,27,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
486,28,orchard,Ivo,seed keeper,count seeds,market plank,seed satchel,True,True,True,True,True
486,28,orchard,Mara,trade steward,trade tokens,satchel shed,market token,True,True,True,True,True
486,28,orchard,Pim,cord repairer,dry rows,arrival court,dry cord,True,True,True,True,True
486,28,orchard,Suf,row watcher,watch mud,seed lane,apple wrap,True,True,True,True,True
487,28,repair_ring,Juno,tool keeper,cool bench,cool corner,insulated tongs,True,True,True,True,True
487,28,repair_ring,Pax,wire maker,clip wire,arrival court,copper wire,True,True,True,True,True
487,28,repair_ring,Vale,gauge reader,test bell,wire bench,bell gauge,True,True,True,True,True
487,28,repair_ring,Wren,cool watcher,watch sparks,spark lane,cool cloth,True,True,True,True,True
488,28,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
488,28,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
488,28,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
488,28,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
489,28,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
489,28,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
489,28,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
489,28,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
490,28,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
490,28,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
490,28,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
490,28,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
491,28,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
491,28,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
491,28,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
491,28,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
492,28,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
492,28,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
492,28,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
492,28,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
493,28,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
493,28,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
493,28,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
493,28,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
494,28,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
494,28,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
494,28,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
494,28,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
495,28,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
495,28,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
495,28,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
495,28,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
496,28,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
496,28,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
496,28,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
496,28,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
497,28,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
497,28,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
497,28,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
497,28,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
498,28,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
498,28,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
498,28,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
498,28,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
499,28,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
499,28,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
499,28,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
499,28,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
500,28,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
500,28,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
500,28,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
500,28,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
501,28,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
501,28,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
501,28,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
501,28,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
502,28,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
502,28,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
502,28,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
502,28,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
503,28,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
503,28,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
503,28,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
503,28,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
504,29,repair_ring,Juno,tool keeper,cool bench,cool corner,insulated tongs,True,True,True,True,True
504,29,repair_ring,Pax,wire maker,clip wire,arrival court,copper wire,True,True,True,True,True
504,29,repair_ring,Vale,gauge reader,test bell,wire bench,bell gauge,True,True,True,True,True
504,29,repair_ring,Wren,cool watcher,watch sparks,spark lane,cool cloth,True,True,True,True,True
505,29,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
505,29,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
505,29,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
505,29,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
506,29,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
506,29,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
506,29,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
506,29,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
507,29,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
507,29,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
507,29,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
507,29,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
508,29,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
508,29,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
508,29,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
508,29,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
509,29,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
509,29,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
509,29,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
509,29,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
510,29,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
510,29,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
510,29,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
510,29,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
511,29,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
511,29,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
511,29,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
511,29,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
512,29,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
512,29,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
512,29,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
512,29,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
513,29,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
513,29,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
513,29,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
513,29,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
514,29,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
514,29,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
514,29,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
514,29,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
515,29,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
515,29,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
515,29,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
515,29,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
516,29,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
516,29,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
516,29,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
516,29,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
517,29,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
517,29,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
517,29,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
517,29,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
518,29,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
518,29,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
518,29,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
518,29,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
519,29,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
519,29,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
519,29,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
519,29,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
520,29,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
520,29,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
520,29,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
520,29,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
521,29,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
521,29,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
521,29,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
521,29,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
522,30,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
522,30,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
522,30,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
522,30,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
523,30,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
523,30,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
523,30,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
523,30,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
524,30,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
524,30,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
524,30,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
524,30,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
525,30,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
525,30,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
525,30,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
525,30,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
526,30,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
526,30,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
526,30,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
526,30,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
527,30,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
527,30,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
527,30,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
527,30,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
528,30,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
528,30,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
528,30,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
528,30,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
529,30,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
529,30,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
529,30,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
529,30,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
530,30,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
530,30,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
530,30,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
530,30,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
531,30,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
531,30,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
531,30,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
531,30,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
532,30,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
532,30,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
532,30,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
532,30,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
533,30,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
533,30,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
533,30,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
533,30,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
534,30,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
534,30,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
534,30,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
534,30,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
535,30,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
535,30,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
535,30,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
535,30,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
536,30,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
536,30,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
536,30,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
536,30,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
537,30,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
537,30,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
537,30,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
537,30,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
538,30,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
538,30,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
538,30,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
538,30,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
539,30,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
539,30,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
539,30,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
539,30,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
540,31,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
540,31,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
540,31,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
540,31,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
541,31,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
541,31,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
541,31,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
541,31,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
542,31,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
542,31,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
542,31,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
542,31,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
543,31,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
543,31,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
543,31,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
543,31,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
544,31,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
544,31,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
544,31,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
544,31,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
545,31,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
545,31,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
545,31,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
545,31,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
546,31,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
546,31,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
546,31,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
546,31,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
547,31,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
547,31,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
547,31,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
547,31,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
548,31,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
548,31,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
548,31,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
548,31,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
549,31,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
549,31,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
549,31,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
549,31,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
550,31,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
550,31,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
550,31,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
550,31,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
551,31,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
551,31,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
551,31,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
551,31,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
552,31,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
552,31,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
552,31,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
552,31,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
553,31,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
553,31,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
553,31,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
553,31,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
554,31,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
554,31,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
554,31,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
554,31,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
555,31,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
555,31,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
555,31,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
555,31,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
556,31,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
556,31,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
556,31,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
556,31,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
557,31,riverbend,Ari,repair lead,repair crossing,dry ridge,cedar plank,True,True,True,True,True
557,31,riverbend,Lio,signal keeper,trim lantern,kit alcove,ridge lantern,True,True,True,True,True
557,31,riverbend,Cee,cord steward,dry cords,arrival court,binding cord,True,True,True,True,True
557,31,riverbend,Nox,water watcher,watch water,plank hall,dry shawl,True,True,True,True,True
558,32,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
558,32,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
558,32,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
558,32,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
559,32,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
